-1.0 -1.0 -1.0,-1.0 -1.0 -1.5,-1.0 -1.5 -1.0,-1.0 -1.5 -1.5,-1.5 -1.0 -1.0,-1.5 -1.0 -1.5,-1.5 -1.5 -1.0,-1.5 -1.5 -1.5,other
0.35588482163979346,2.2096361226562876e-05,0.0027265656239270834,0.6408680817886683,1.6770667662885723e-05,0.0004399022233809575,1.813725553813936e-05,2.3624439802644914e-05,0.0
0.3557869977551574,1.6311544341961924e-05,0.00232514288910541,0.6414721016182158,1.2344573785916034e-05,0.0003561361970102649,1.3370709592431747e-05,1.759471279079258e-05,0.0
0.3557251324724431,1.2040269661501275e-05,0.001982718030797529,0.6419597909216352,9.085977885144203e-06,0.00028827297982257627,9.856123458681729e-06,1.3103224296193299e-05,0.0
0.35568992142852074,8.886875041424461e-06,0.001690644148416921,0.6423535281288907,6.687156939272102e-06,0.000233309508634718,7.264925115538267e-06,9.757828440679792e-06,0.0
0.3556741451331929,6.559002689105147e-06,0.0014415360796740375,0.6426714130452339,4.9214079780078545e-06,0.0001888044046066333,5.354677503687761e-06,7.266249121716318e-06,0.0
0.35567224423179966,4.8406751112502865e-06,0.0012290875658526638,0.6429280738058522,3.621749554449268e-06,0.0001527747538779528,3.946534791732466e-06,5.410683160099124e-06,0.0
0.35567997363798626,3.572370059265585e-06,0.0010479146112808647,0.6431353255121989,2.6652095549905526e-06,0.00012361122607127998,2.9085851262882453e-06,4.028847722203938e-06,0.0
0.3556941226829148,2.636282041124626e-06,0.0008934213629180117,0.6433027065494001,1.9612389823548565e-06,0.00010000849339493599,2.143548102135124e-06,2.999842246521826e-06,0.0
0.35571229001433957,1.9454245816990247e-06,0.0007616853257978784,0.643437914431004,1.4431712051616917e-06,8.090833619320292e-05,1.5796917235015405e-06,2.2336051549951197e-06,0.0
0.35573270354058034,1.4355749836231268e-06,0.000649359165009412,0.6435471593936897,1.0619279836570292e-06,6.545321606145075e-05,1.1641283284265872e-06,1.6630533633529247e-06,0.0
0.35575407717439517,1.059321793450048e-06,0.0005535867260794088,0.6436354508520463,7.81382346254126e-07,5.2948452508259415e-05,8.578676318377358e-07,1.2382231993097037e-06,0.0
0.3557754974514454,7.816671035486897e-07,0.00047193123710887564,0.6437068291809489,5.74942859157768e-07,4.283144948487205e-05,6.321671230332925e-07,9.219039262484015e-07,0.0
0.3557963342616869,5.767781899994555e-07,0.0004023139429518254,0.6437645530703876,4.230380164792863e-07,3.4646684576186876e-05,4.6584006574631164e-07,6.863841252245259e-07,0.0
0.35581617093937906,4.25588504468063e-07,0.000342961669401031,0.6438112508416912,3.112638219372276e-07,2.8025399438836343e-05,3.432701435423095e-07,5.110276199481841e-07,0.0
0.3558347498165827,3.14026187274945e-07,0.00029236202875656565,0.6438490425739795,2.2901989575637367e-07,2.2669119507495746e-05,2.529474487003741e-07,3.8046764201702456e-07,0.0
0.35585193006918286,2.3170611441696106e-07,0.00024922516182621904,0.6438796386180476,1.6850537908015932e-07,1.8336288731818082e-05,1.863890332993876e-07,2.8326168478065265e-07,0.0
0.35586765528862296,1.709642873346872e-07,0.0002124510693540415,0.6439044190295716,1.2397978840131e-07,1.4831435693892476e-05,1.3734308309156783e-07,2.1088959876246947e-07,0.0
0.35588192871250257,1.2614502322974895e-07,0.00018110172160665269,0.6439244975972085,9.121895052518889e-08,1.1996395073140301e-05,1.0120224113260908e-07,1.5700739430312898e-07,0.0
0.35589479445769423,9.307480113866447e-08,0.00015437725142232713,0.6439407734420627,6.711455795279677e-08,9.703196794436602e-06,7.457114536889845e-08,1.1689152189542724e-07,0.0
0.35590632343467105,6.867391112109933e-08,0.00013159563609449197,0.6439539725956313,4.9379449241958246e-08,7.848307551471043e-06,5.494766274855818e-08,8.702502865518182e-08,0.0
0.3559166028936029,5.0669830759206816e-08,0.0001121753593113629,0.6439646815007128,3.633071166230806e-08,6.347968507039892e-06,4.048794068809905e-08,6.478938288694793e-08,0.0
0.35592572877220335,3.738569174675448e-08,9.562061798875867e-05,0.6439733740046424,2.6730063514238416e-08,5.1344211713948785e-06,2.983324441187379e-08,4.823499454997511e-08,0.0
0.355933800191633,2.758417062584135e-08,8.150870192530734e-05,0.6439804331104951,1.9666393592072905e-08,4.152852704361409e-06,2.1982336840918844e-08,3.591034114766627e-08,0.0
0.3559409155877923,2.0352285887509893e-08,6.947922825617887e-05,0.6439861685063757,1.4469326223543038e-08,3.3589238019173235e-06,1.6197426232220435e-08,2.673473557215681e-08,0.0
0.3559471700777501,1.501638497484984e-08,5.922495895824387e-05,0.6439908306945852,1.064561860721374e-08,2.7167682568378003e-06,1.1934854243882236e-08,1.9903591754175054e-08,0.0
0.3559526537502086,1.107941125278276e-08,5.0483969265677645e-05,0.6439946223825158,7.832360234808224e-09,2.197374331839339e-06,8.794017706999826e-09,1.481788888114745e-08,0.0
0.3559574506394288,8.174612875525909e-09,4.303296873794545e-05,0.643997707668142,5.7625364224999565e-09,1.7772751597615062e-06,6.4797281935659e-09,1.1031653887304064e-08,0.0
0.3559616381975882,6.031384875857905e-09,3.6681605697608554e-05,0.6440002194490735,4.23968993902339e-09,1.4374892311431592e-06,4.774474623578549e-09,8.212860040234453e-09,0.0
0.3559652871241032,4.450064675703402e-09,3.126761052544373e-05,0.6440022654004796,3.1192772867333857e-09,1.1626632512592341e-06,3.5179837756949585e-09,6.114314717131345e-09,0.0
0.35596846144452415,3.2833344128629565e-09,2.665265446838868e-05,0.6440039327998383,2.2949510101065197e-09,9.403787403613468e-07,2.5921587687920375e-09,4.5519846759510845e-09,0.0
0.35597121875812027,2.42249840817662e-09,2.2718818700296652e-05,0.6440052924222603,1.6884665875365639e-09,7.605911146538549e-07,1.9099806050172605e-09,3.388858862208792e-09,0.0
0.35597361059383575,1.7873579184868678e-09,1.9365583821418562e-05,0.644006401686516,1.2422562611114874e-09,6.151759483820701e-07,1.4073300725183946e-09,2.52293409637136e-09,0.0
0.3559756828300919,1.318740230404063e-09,1.6507263171736688e-05,0.644007307196854,9.139651521209789e-10,4.975619448745553e-07,1.036961617235315e-09,1.8782703497535027e-09,0.0
0.355977476146156,9.729862975943894e-10,1.4070814593038777e-05,0.644008046797387,6.724311759857089e-10,4.0243405201123273e-07,7.640629499724008e-10,1.398331384681989e-09,0.0
0.3559790264819933,7.178835027724788e-10,1.1993974885363558e-05,0.6440086512331803,4.947272578392573e-10,3.254933202211948e-07,5.629831328681158e-10,1.041026875923371e-09,0.0
0.3559803654905791,5.296647054854392e-10,1.022366940527224e-05,0.6440091454938622,3.639851481654914e-10,2.6326266049659155e-07,4.148216749852199e-10,7.750212966089463e-10,0.0
0.35598152097191244,3.9079404336775865e-10,8.714656251799271e-06,0.6440095499008786,2.677943058530404e-10,2.1292973091511665e-07,3.056520689816077e-10,5.769859134121048e-10,0.0
0.35598251728191516,2.883332316705912e-10,7.4283704566931214e-06,0.6440098809876494,1.9702388844909306e-10,1.7221985585542566e-07,2.2521281758777046e-10,4.2955292527776165e-10,0.0
0.3559833757122684,2.1273617536298136e-10,6.3319386889735916e-06,0.6440101522123773,1.4495604297742276e-10,1.392932378384662e-07,1.6594292951668982e-10,3.1979234478687515e-10,0.0
0.35598411483929715,1.5695960422461596e-10,5.397339328381554e-06,0.6440103745355986,1.0664823476176044e-10,1.1266181876251049e-07,1.2227123620413445e-10,2.3807805754811467e-10,0.0
0.35598475084160447,1.1580687908162855e-10,4.600686467749155e-06,0.644010556888286,7.846408932977769e-11,9.112203462764446e-08,9.009273461745239e-11,1.7724362082855285e-10,0.0
0.35598529778703225,8.544383804486854e-11,3.9216195644376154e-06,0.6440107065514691,5.772821622997325e-11,7.37004256582061e-08,6.63827384311055e-11,1.3195376962826853e-10,0.0
0.35598576789034847,6.304157816434728e-11,3.3427831558534196e-06,0.6440108294641883,4.247225113156426e-11,5.960964439581489e-08,4.891257168853793e-11,9.823651402645416e-11,0.0
0.3559861717433915,4.651289297463034e-11,2.8493833520164946e-06,0.6440109304734467,3.1248010586696775e-11,4.821287404341975e-08,3.604008267805268e-11,7.313479431641938e-11,0.0
0.3559865185196937,3.431781137929634e-11,2.428809777577187e-06,0.644011013537169,2.299002396305513e-11,3.8995049286348546e-08,2.655528796168048e-11,5.4447144966488176e-11,0.0
0.3559868161556975,2.5320120903046937e-11,2.0703133063565883e-06,0.6440110818890811,1.6914393855031815e-11,3.153957914799992e-08,1.9566638158723398e-11,4.053462410505519e-11,0.0
0.3559870715107035,1.868150818456831e-11,1.7647313559147782e-06,0.6440111381727002,1.2444384565275448e-11,2.5509520029627572e-08,1.441721516178458e-11,3.0177076475494666e-11,0.0
0.3559872905076031,1.3783454151668987e-11,1.5042537240868008e-06,0.6440111845502963,9.155675293109603e-12,2.0632348160015394e-08,1.0622983779001125e-11,2.2466124217366424e-11,0.0
0.35598747825637456,1.016960708104503e-11,1.282222984795466e-06,0.6440112227915388,6.736081269622941e-12,1.6687643322087066e-08,7.827293757124976e-12,1.67255007881717e-11,0.0
0.3559876391622223,7.503264580903422e-12,1.0929643431334537e-06,0.644011254345629,4.955919409232356e-12,1.3497127275244886e-08,5.767355574667526e-12,1.2451741296877542e-11,0.0
0.3559877770200436,5.536003178219746e-12,9.316406022053318e-07,0.6440112804000458,3.646205455802715e-12,1.0916606696599905e-08,4.2495388623546e-12,9.27002776176194e-12,0.0
0.35598789509680884,4.084532780973994e-12,7.941285357214926e-07,0.6440113019283994,2.6826129938270642e-12,8.829456527879281e-09,3.131171591394976e-12,6.90131688719981e-12,0.0
0.3559879962032569,3.013619576606995e-12,6.769135072042604e-07,0.6440113197294545,1.9736716339442407e-12,7.141349225753489e-09,2.3071292132926394e-12,5.1378674318627915e-12,0.0
0.35598808275623334,2.2234863115156007e-12,5.769996428552475e-07,0.6440113344589317,1.4520840827855004e-12,5.775991716611709e-09,1.699953171100756e-12,3.825020888544328e-12,0.0
0.3559881568327854,1.640516046346162e-12,4.918332625403131e-07,0.6440113466554658,1.0683378661645323e-12,4.671677396317253e-09,1.2525699500170056e-12,2.8476376157322692e-12,0.0
0.3559882202170499,1.2103932620915765e-12,4.1923761211855153e-07,0.6440113567618014,7.860052944763608e-13,3.778497348853638e-09,9.229262772147372e-13,2.1199988486652108e-12,0.0
0.3559882744408633,8.930432772427553e-13,3.573572291241598e-07,0.6440113651420933,5.782855158973634e-13,3.05608474936519e-09,6.800361929305132e-13,1.5782889793228656e-12,0.0
0.35598832081886317,6.588984832888789e-13,3.0461051997873043e-07,0.644011372096066,4.254604086742073e-13,2.471790513095994e-09,5.010684266989729e-13,1.1749987878941258e-12,0.0
0.3559883604788428,4.861435246099134e-13,2.5964933675349123e-07,0.6440113778705696,3.130228105072967e-13,1.9992077409944614e-09,3.6920029854418873e-13,8.747587786201101e-13,0.0
0.35598839438794877,3.586827565424759e-13,2.2132452037577114e-07,0.6440113826690403,2.302994051362189e-13,1.6169782759812837e-09,2.720364163717489e-13,6.512371954176899e-13,0.0
0.3559884233752621,2.646406097841226e-13,1.8865652965087746e-07,0.6440113866592614,1.6943754200534018e-13,1.3078274334172073e-09,2.004435303206505e-13,4.84830666978721e-13,0.0
0.35598844815128394,1.9525514004827325e-13,1.6081040544473503e-07,0.6440113899796988,1.2465981159705283e-13,1.0577832813157933e-09,1.4769202266000678e-13,3.609449461158908e-13,0.0
0.35598846932470907,1.4406167489224983e-13,1.3707443016464867e-07,0.6440113927447023,9.171561601884029e-14,8.555451863380636e-10,1.0882333490434773e-13,2.687149605347731e-13,0.0
0.35598848741685996,1.0629049797650228e-13,1.1684193711613464e-07,0.644011395048776,6.747767443577846e-14,6.919730875030442e-10,8.018387145898022e-14,2.0005192070569845e-13,0.0
0.3559885028741164,7.842245288354853e-14,9.959580481594674e-08,0.6440113969700685,4.9645161060403164e-14,5.596744157133693e-10,5.90815675736008e-14,1.4893391409281618e-13,0.0
0.35598851607858256,5.786106200299288e-14,8.489523996220698e-08,0.6440113985732588,3.652529564626933e-14,4.526699902064912e-10,4.353283959416186e-14,1.1087776926700701e-13,0.0
0.3559885273572702,4.269061171334349e-14,7.236451125543689e-08,0.6440113999119106,2.687265364163678e-14,3.6612379233662843e-10,3.2076131272160524e-14,8.254587118999074e-14,0.0
0.35598853698997934,3.149766458681458e-14,6.168334612391131e-08,0.6440114010304137,1.9770942279087703e-14,2.9612440397808705e-10,2.363452980005223e-14,6.145344447139482e-14,0.0
0.355988545216064,2.323936885311269e-14,5.257874490742538e-08,0.6440114019655818,1.4546020016766385e-14,2.395082327854467e-10,1.741453770939476e-14,4.5750632665898575e-14,0.0
0.3559885522402325,1.7146295470803816e-14,4.481800328122413e-08,0.6440114027479729,1.0701902567879696e-14,1.9371653507438305e-10,1.2831485357007172e-14,3.4060261459113474e-14,0.0
0.35598855823754383,1.2650750101917067e-14,3.820276458244001e-08,0.6440114034029564,7.873680791308486e-15,1.5667977454867364e-10,9.454572894489239e-15,2.535705719489609e-14,0.0
0.3559885633576653,9.333880790082529e-15,3.25639500240656e-08,0.6440114039516195,5.792881100234096e-15,1.2672409052579976e-10,6.966375755049599e-15,1.8877727925584715e-14,0.0
0.35598856772853366,6.886653344435351e-15,2.775743721897116e-08,0.6440114044115031,4.261980170814763e-15,1.0249564853952595e-10,5.133007238330445e-15,1.4054020881415804e-14,0.0
0.3559885714595,5.081058490517802e-15,2.366037656222609e-08,0.6440114047972013,3.1356547190908484e-15,8.289945438193712e-11,3.78213352371882e-15,1.0462885340901865e-14,0.0
0.35598857464401057,3.748868146879918e-15,2.0168051322756864e-08,0.6440114051208715,2.3069864512007385e-15,6.704986631480512e-11,2.786774558203202e-15,7.78937006769753e-15,0.0
0.355988577361909,2.7659615409808324e-15,1.7191201191887657e-08,0.6440114053926469,1.697312669640693e-15,5.4230568872892224e-11,2.0533681277544096e-15,5.799001330938682e-15,0.0
0.3559885796814118,2.0407608220911274e-15,1.4653740881669342e-08,0.6440114056209759,1.2487590879952892e-15,4.3862199293677946e-11,1.512975153663869e-15,4.31721899560636e-15,0.0
0.3559885816607953,1.505698712374625e-15,1.2490815462895576e-08,0.6440114058129063,9.187460194912921e-16,3.5476163464719056e-11,1.1147995254408377e-15,3.2140671789383454e-15,0.0
0.35598858334983036,1.110923233561289e-15,1.0647142739368326e-08,0.6440114059743285,6.759464304066188e-16,2.8693458012132244e-11,8.214133446574198e-16,2.3927968068412443e-15,0.0
0.355988584791025,8.196529758834898e-16,9.075600291285931e-09,0.6440114061101636,4.973121699781517e-16,2.3207541403891835e-11,6.052387600823021e-16,1.78138048720447e-15,0.0
0.35598858602068645,6.047501576649407e-16,7.73602107409142e-09,0.6440114062245194,3.658860868343268e-16,1.8770479934994273e-11,4.459556920601857e-16,1.3261955341609476e-15,0.0
0.35598858706980485,4.461921860251012e-16,6.594166789560408e-09,0.6440114063208446,2.6919234353175164e-16,1.518174246833255e-11,3.285917762396178e-16,9.873211293607251e-16,0.0
0.35598858796484617,3.2920614289735e-16,5.620852789572531e-09,0.6440114064020205,1.9805212717059236e-16,1.2279137514455926e-11,2.421149843102442e-16,7.3503717000454e-16,0.0
0.3559885887284051,2.428923855981288e-16,4.791202146018306e-09,0.6440114064704602,1.4571233547947146e-16,9.93148305543894e-12,1.783966302696718e-16,5.472177441934663e-16,0.0
0.35598858937976685,1.792090222007747e-16,4.084009821642236e-09,0.6440114065281898,1.0720452746811452e-16,8.03267782869455e-12,1.3144728640670965e-16,4.0739063511331196e-16,0.0
0.3559885899353986,1.3222264483191916e-16,3.481200690684985e-09,0.6440114065769031,7.887328598658093e-17,6.496906124935801e-12,9.685378627938201e-17,3.032926679007389e-16,0.0
0.35598859040935,9.755551137662965e-17,2.967367556888788e-09,0.6440114066180271,5.802922123251965e-17,5.2547593831701895e-12,7.136439383336037e-17,2.257941996329909e-16,0.0
0.3559885908136119,7.197766926392757e-17,2.529377361079818e-09,0.6440114066527602,4.269367599419338e-17,4.250099299858382e-12,5.258314519535694e-17,1.680984276228993e-16,0.0
0.35598859115841985,5.3106019322501064e-17,2.1560355133951438e-09,0.6440114066821068,3.141089835472123e-17,3.4375206817832733e-12,3.8744631739406446e-17,1.2514529342746562e-16,0.0
0.3559885914525102,3.9182281350569675e-17,1.8377997708276023e-09,0.6440114067069095,2.310985204252543e-17,2.780299377335698e-12,2.854805437990566e-17,9.316770351495982e-17,0.0
0.3559885917033336,2.8909174351928473e-17,1.5665363470894404e-09,0.6440114067278812,1.7002546548093846e-17,2.2487325438362654e-12,2.1034950449514818e-17,6.936114607327117e-17,0.0
0.3559885919172502,2.1329548276793347e-17,1.3353120212102063e-09,0.6440114067456189,1.2509235826024738e-17,1.8187962399732982e-12,1.5499099675933146e-17,5.163772855702239e-17,0.0
0.3559885920996846,1.573720591709966e-17,1.1382169313749727e-09,0.6440114067606274,9.203384945971061e-18,1.4710596738110016e-12,1.142014055746372e-17,3.844306447318878e-17,0.0
0.35598859225526797,1.1611106191885263e-17,9.702135247925214e-10,0.6440114067733287,6.771180561180675e-18,1.1898070362623351e-12,8.414657178397014e-18,2.8619949934681306e-17,0.0
0.3559885923879447,8.56681851305749e-18,8.270078029047703e-10,0.6440114067840852,4.9817416591542954e-18,9.623272316585115e-13,6.200138699794865e-18,2.1306874086811405e-17,0.0
0.3559885925010892,6.320705212800023e-18,7.049395710947472e-10,0.6440114067931928,3.665202800841931e-18,7.783394050857604e-13,4.5684237730111025e-18,1.5862462526204114e-17,0.0
0.3559885925975721,4.663494893137293e-18,6.008888877862755e-10,0.6440114068009093,2.6965893637394234e-18,6.295283034377905e-13,3.3661336914872e-18,1.1809227217708533e-17,0.0
0.3559885926798459,3.4407845146444925e-18,5.12196321868591e-10,0.6440114068074485,1.983954119758821e-18,5.091684710210753e-13,2.4802550270521526e-18,8.791689641298874e-18,0.0
0.3559885927500019,2.538653595057112e-18,4.3659498030593445e-10,0.6440114068129913,1.4596489929709779e-18,4.118202953905064e-13,1.827516540611308e-18,6.545204467901779e-18,0.0
0.35598859280982376,1.8730501861312824e-18,3.721525686261143e-10,0.6440114068176906,1.073903454434782e-18,3.33084166333916e-13,1.3465618130905929e-18,4.8727495252878785e-18,0.0
0.3559885928608328,1.3819597153975998e-18,3.172220034124733e-10,0.6440114068216758,7.900999726549251e-19,2.694016373235514e-13,9.921818359261085e-19,3.627646478026271e-18,0.0
0.3559885929043256,1.019627060235952e-18,2.7039931450412814e-10,0.6440114068250572,5.812980340127918e-19,2.1789460300927322e-13,7.310654334321386e-19,2.7006967834329592e-18,0.0
0.35598859294141244,7.522935222868752e-19,2.3048776092703364e-10,0.6440114068279235,4.2767677007826743e-19,1.7623522444746414e-13,5.386680632539001e-19,2.010604715804133e-18,0.0
0.3559885929730337,5.550515141673553e-19,1.964672433951128e-10,0.6440114068303564,3.146534289828682e-19,1.4254072339064558e-13,3.9690466693934647e-19,1.4968475350457827e-18,0.0
0.3559885929999948,4.095239082222971e-19,1.6746823159569294e-10,0.6440114068324216,2.314990836464822e-19,1.1528829090963162e-13,2.92449702114314e-19,1.1143674962804439e-18,0.0
0.3559885930229828,3.02151831179512e-19,1.4274953986683296e-10,0.6440114068341743,1.703201706782269e-19,9.324626467889465e-14,2.1548456188673427e-19,8.296201768622592e-19,0.0
0.35598859304258035,2.229313777575443e-19,1.2167938323517383e-10,0.6440114068356648,1.253091808519488e-19,7.541846451127675e-14,1.5877464082054083e-19,6.17632549541808e-19,0.0
0.3559885930592901,1.6448154225855765e-19,1.0371922962564685e-10,0.6440114068369296,9.219337171394594e-20,6.099917040974936e-14,1.169892930929779e-19,4.598127876963959e-19,0.0
0.3559885930735363,1.2135652690880356e-19,8.841003552172027e-11,0.6440114068380043,6.782917045796987e-20,4.933670838805185e-14,8.620075994259123e-20,3.423197172580442e-19,0.0
0.3559885930856828,8.95383544019077e-20,7.536051327347156e-11,0.6440114068389169,4.99037650914589e-20,3.990399833655735e-14,6.351496635466156e-20,2.5484891233758023e-19,0.0
0.3559885930960366,6.606251112479471e-20,6.423713017765632e-11,0.6440114068396942,3.671555694227737e-20,3.2274732856447236e-14,4.6799482437385896e-20,1.8972897220101354e-19,0.0
0.3559885931048664,4.874174207528539e-20,5.4755583716289416e-11,0.6440114068403519,2.7012633598047805e-20,2.6104110474538112e-14,3.4483078274374055e-20,1.4124872090764685e-19,0.0
0.3559885931123934,3.5962263318161463e-20,4.667353506938483e-11,0.644011406840912,1.987392905541859e-20,2.1113252484436528e-14,2.5408030716260957e-20,1.0515632339418274e-19,0.0
0.3559885931188101,2.6533405001507192e-20,3.978441517773494e-11,0.6440114068413884,1.462179001042385e-20,1.707659913965737e-14,1.8721299175807758e-20,7.828638927638477e-20,0.0
0.3559885931242812,1.9576676104738712e-20,3.3912145044901696e-11,0.6440114068417928,1.0757648500830604e-20,1.3811715574907346e-14,1.379434111771911e-20,5.828236047158976e-20,0.0
0.3559885931289465,1.444391503041534e-20,2.890663533463563e-11,0.6440114068421358,7.91469451994495e-21,1.1171046738396137e-14,1.0164030021893442e-20,4.3389835366462084e-20,0.0
0.3559885931329222,1.0656900093225494e-20,2.463995023794684e-11,0.6440114068424289,5.8230559716788894e-21,9.03524870277916e-15,7.489122199040073e-21,3.2302703560623355e-20,0.0
0.3559885931363111,7.862793387924017e-21,2.100303756211658e-11,0.6440114068426785,4.2841806166780746e-21,7.307794966108994e-15,5.518180405930725e-21,2.4048596831766904e-20,0.0
0.3559885931392016,5.801266721120381e-21,1.790294146600438e-11,0.6440114068428895,3.151988173490802e-21,5.9106139768163965e-15,4.0659391291915815e-21,1.7903610095395034e-20,0.0
0.35598859314166503,4.28024671502175e-21,1.5260426601960316e-11,0.6440114068430697,2.3190034068926083e-21,4.780560722480421e-15,2.9958899104698536e-21,1.3328813181497328e-20,0.0
0.35598859314376513,3.158019243408618e-21,1.3007952939792438e-11,0.6440114068432229,1.7061538639026217e-21,3.866562917313547e-15,2.2074497601823645e-21,9.922985357733867e-21,0.0
0.35598859314555525,2.330025861998388e-21,1.1087949511320309e-11,0.6440114068433536,1.2552637907544644e-21,3.1273128114942195e-15,1.6265065103686066e-21,7.387427302713772e-21,0.0
0.3559885931470805,1.7191220506051427e-21,9.451342954157696e-12,0.6440114068434656,9.235317035091285e-22,2.5294003046323644e-15,1.1984523842806907e-21,5.499764454487444e-21,0.0
