0.0 0.0 0.0 0.0,0.0 0.0 0.0 10.0,0.0 0.0 10.0 0.0,0.0 0.0 10.0 10.0,0.0 10.0 0.0 0.0,0.0 10.0 0.0 10.0,0.0 10.0 10.0 0.0,0.0 10.0 10.0 10.0,10.0 0.0 0.0 0.0,10.0 0.0 0.0 10.0,10.0 0.0 10.0 0.0,10.0 0.0 10.0 10.0,10.0 10.0 0.0 0.0,10.0 10.0 0.0 10.0,10.0 10.0 10.0 0.0,10.0 10.0 10.0 10.0,other
0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0
0.0655005012779,0.10117455748,0.0588235294118,0.0588235294118,0.0599250030411,0.0675175310528,0.0588235294118,0.0588235294118,0.0588235340084,0.0588235751388,0.0588235294118,0.0588235294118,0.0588235296916,0.0588235330151,0.0588235294118,0.0588235294118,0.0
0.064984106683,0.16281422165,0.0538294513031,0.0538294513031,0.0555742299445,0.0706739528272,0.0538294513031,0.0538294513031,0.0538294570503,0.0538295133365,0.0538294513031,0.0538294513031,0.0538294516622,0.0538294564216,0.0538294513031,0.0538294513031,0.0
0.0598972907876,0.256806014656,0.0470363550186,0.0470363550186,0.0489500548755,0.069910307729,0.0470363550186,0.0470363550186,0.0470363603987,0.047036415836,0.0470363550186,0.0470363550186,0.0470363553585,0.0470363602099,0.0470363550186,0.0470363550186,0.0
0.0501631887366,0.387543562577,0.0382602779913,0.0382602779913,0.0399632995408,0.0632065532443,0.0382602779913,0.0382602779913,0.0382602824171,0.0382603288698,0.0382602779913,0.0382602779913,0.0382602782717,0.0382602824122,0.0382602779913,0.0382602779913,0.0
0.0374934061635,0.54350921806,0.0282357457172,0.0282357457172,0.0295294614841,0.0506389211821,0.0282357457172,0.0282357457172,0.0282357489872,0.0282357834454,0.0282357457172,0.0282357457172,0.0282357459244,0.0282357490153,0.0282357457172,0.0282357457172,0.0
0.0249378373021,0.69561911683,0.0186918188726,0.0186918188726,0.0195550418807,0.0355861480343,0.0186918188726,0.0186918188726,0.0186918210375,0.0186918438641,0.0186918188726,0.0186918188726,0.0186918190098,0.0186918210605,0.0186918188726,0.0186918188726,0.0
0.0150046399247,0.816210623376,0.0112263029993,0.0112263029993,0.0117459303124,0.0223231526873,0.0112263029993,0.0112263029993,0.0112263042995,0.0112263180105,0.0112263029993,0.0112263029993,0.0112263030817,0.0112263043139,0.0112263029993,0.0112263029993,0.0
0.00839772599487,0.896787843244,0.00627782207601,0.00627782207602,0.00656864693081,0.0129119090152,0.00627782207601,0.00627782207602,0.00627782280311,0.00627783047057,0.00627782207601,0.00627782207601,0.00627782212209,0.00627782281127,0.00627782207601,0.00627782207601,0.0
0.00449117784319,0.944627105512,0.00335574608749,0.00335574608749,0.00351127178969,0.00710148651135,0.00335574608749,0.00335574608749,0.00335574647615,0.00335575057474,0.00335574608749,0.00335574608749,0.00335574611211,0.00335574648053,0.00335574608749,0.00335574608749,0.0
0.00234029485032,0.971059114043,0.00174798609287,0.00174798609287,0.00182902251148,0.00379573272358,0.00174798609287,0.00174798609287,0.00174798629532,0.00174798843026,0.00174798609287,0.00174798609287,0.0017479861057,0.00174798629761,0.00174798609287,0.00174798609287,0.0
0.00120246885587,0.985085994354,0.000897851676005,0.000897851676006,0.000939485962312,0.00199782929952,0.000897851676005,0.000897851676006,0.000897851779995,0.000897852876609,0.000897851676005,0.000897851676005,0.000897851682595,0.000897851781174,0.000897851676005,0.000897851676005,0.0
