0.0 -0.5,0.0 -1.0,0.0 -1.5,0.0 0.0,0.0 1.0,0.0 1.5,0.0 2.0,other
0.129476526127,0.0949884138351,0.0989128061273,0.119890461854,0.0677947863703,0.0237000375478,0.0204405689275,0.444796399211
0.127245970308,0.0935816207979,0.0972140926469,0.117829395267,0.0799201917422,0.0256626019535,0.0220341391771,0.436511988107
0.124354355254,0.0917300632791,0.0950273522706,0.115157640268,0.094365998957,0.0278764738666,0.0238589547952,0.42762916131
0.120741397029,0.0893819291123,0.092304828858,0.111819541611,0.111429869705,0.0303749065804,0.0259575161123,0.417990010992
0.116360530274,0.0864914355501,0.0890085154039,0.107772096643,0.131330265948,0.0331935705469,0.0283815344385,0.407462051195
0.111195212128,0.0830305389903,0.0851225147291,0.102999977519,0.154125937179,0.0363693029059,0.0311932838496,0.395963232699
0.105276516809,0.0790027563201,0.0806666067666,0.0975317652599,0.179626662732,0.0399386570606,0.0344666780512,0.383490357001
0.0986956023517,0.0744547314499,0.0757061838104,0.091451484346,0.207327068018,0.0439365340459,0.0382875105519,0.370140885427
0.0916032499857,0.06947944678,0.0703525248497,0.0848982356245,0.236404540242,0.0483949202282,0.0427518370425,0.356115245248
0.0841926449307,0.064207009135,0.0647502525995,0.078050363547,0.265805220892,0.0533411997013,0.0479611060576,0.341692203137
0.0766702200079,0.0587850514035,0.0590553914022,0.0710985707147,0.294399251616,0.0587951926352,0.054012838479,0.327183483741
0.0692262412812,0.053356664293,0.0534128381677,0.0642187434136,0.321148584395,0.0647645647418,0.0609866694757,0.312885694232
0.0620157691022,0.0480442675272,0.0479414776024,0.0575543201464,0.345230507959,0.0712393423501,0.0689270227262,0.299047292587
0.0551532297461,0.0429430227346,0.0427296206005,0.0512112214977,0.366093729249,0.0781871031831,0.0778249892838,0.285857083705
0.0487168833509,0.0381220082111,0.037838084019,0.0452619346836,0.383458498481,0.0855505069034,0.0876029289217,0.273449155429
0.0427571561493,0.0336290408479,0.0333063553516,0.039753188561,0.397285337031,0.0932483602217,0.0981058771317,0.261914684706
0.037304281825,0.0294956698188,0.0291583432251,0.0347130073754,0.407731414801,0.101180685304,0.109103617451,0.2513129802
0.0323733106067,0.025740652906,0.0254061891505,0.0301553427783,0.415103167776,0.109237391558,0.120305611041,0.241678334184
0.0279665768562,0.0223717709328,0.0220521735593,0.0260823623273,0.419807376801,0.117309235585,0.131387747579,0.23302275636
0.0240747100308,0.0193866634147,0.0190895210905,0.0224853933832,0.422302083196,0.125299054183,0.142026089292,0.22533648541
0.0206773968555,0.0167735307422,0.0165030148469,0.0193456365756,0.423050644516,0.133131104344,0.151930213644,0.218588458476
0.0177446979201,0.0145122824126,0.0142700275681,0.0166353900869,0.422483649832,0.140756887455,0.160868863871,0.212728200854
0.0152391465979,0.0125762909845,0.0123621425875,0.0143199949483,0.420972635534,0.148156870374,0.168683400984,0.20768951799
0.01311839622,0.0109345642608,0.0107471868653,0.0123602850343,0.418816942024,0.155338595707,0.17528854929,0.203395480598
0.0113379725067,0.009553989425,0.00939133966322,0.0107151326412,0.416242148459,0.162332383145,0.180663251898,0.199763782262
0.00985371717911,0.00840132590244,0.00826100247612,0.00934370739989,0.413406656864,0.169186003493,0.18483598282,0.196711603867
0.0086236690846,0.00744474860615,0.00732423790099,0.00820721454151,0.410412590572,0.175959465872,0.187868634553,0.194159438869
0.00760930877872,0.00665488345132,0.00655172175875,0.00727004445186,0.407317848054,0.182720628746,0.189841868453,0.192033696306
0.0067762241162,0.006005380186,0.00591725286589,0.00650038697388,0.404147263201,0.189541929678,0.190843394135,0.190268168845
0.00609432083944,0.00547312000052,0.00539791531004,0.00587042521431,0.400901864222,0.196498231161,0.190959528937,0.188804594315
0.00553771637396,0.00503816691579,0.00497399879865,0.005356236671,0.397565966382,0.203665615919,0.190269723812,0.187592575127
0.005084438887,0.00468355956546,0.0046287702566,0.00493751451513,0.394112259071,0.211120903595,0.188843460583,0.186589093527
0.00471602559067,0.0043950181004,0.00434816839875,0.00459719588545,0.390505232801,0.218941659458,0.186738891258,0.185757808507
0.00441708566734,0.00416061851188,0.00412047117064,0.0043210576009,0.386703331047,0.227206490027,0.184002680508,0.185068265468
0.00417486932702,0.00397046786723,0.00393596773861,0.00409731763497,0.382660180221,0.23599544801,0.180670645921,0.18449510328
0.00397886676245,0.00381639991017,0.00378665317419,0.00391626429611,0.378325196419,0.245390387842,0.176768923141,0.184017308454
0.00382044861586,0.00369170081215,0.00366595470742,0.00376992383049,0.373643816053,0.255475118089,0.172315496013,0.18361754188
0.00369255180716,0.00359086864328,0.00356849250073,0.0036517699917,0.368557561334,0.266335187164,0.167322020621,0.183281547938
0.00358940995422,0.0035094063965,0.00348987437058,0.00355647485561,0.363004135043,0.27805711566,0.161795937487,0.182997646233
0.00350632511017,0.00344364633971,0.00342652197152,0.00347969784637,0.35691774207,0.290726856387,0.155742909387,0.182756300887
0.00343947638579,0.00339060248677,0.00337552507305,0.00341790887226,0.350229854757,0.304427230414,0.149169642335,0.182549759676
0.00338576068448,0.00334784764999,0.00333452029876,0.00336824115729,0.342870667985,0.319234068664,0.142087139327,0.182371754234
0.00334266090337,0.00331341158556,0.00330159079028,0.0033283694714,0.33477151555,0.335210807905,0.134514391357,0.182217252438
0.00330813732247,0.00328569699133,0.00327518353731,0.00329640980323,0.325868519522,0.35240138215,0.12648241629,0.182082254384
0.00328053838078,0.00326341045456,0.00325404147519,0.00327083695859,0.316107686281,0.37082145899,0.118038403619,0.181963623841
0.00325852754467,0.0032455058124,0.00323714783326,0.00325041703425,0.30545150427,0.390448436273,0.109249513589,0.181858947643
0.00324102346852,0.00323113774685,0.00322368059032,0.0032341521708,0.293886798787,0.411211151297,0.100205639915,0.181766416024
0.00322715110994,0.00321962377465,0.00321297524248,0.00322123541262,0.281433144634,0.432980907606,0.0910202445637,0.181684717657
0.00321620188104,0.0032104131065,0.00320449440736,0.00321101388827,0.268150580815,0.455566027103,0.08182832461,0.181612944189
0.00320760128506,0.00320306113994,0.00319780307332,0.00320295886632,0.254144869024,0.478712396426,0.0727808096541,0.181550500531
0.00320088279274,0.00319720861068,0.00319254854484,0.00319664152869,0.239568348143,0.502112049625,0.0640353016094,0.181497019146
0.0031956669422,0.00319256464781,0.00318844432547,0.00319171352722,0.22461483745,0.525420493476,0.0557440008295,0.181452278802
0.00319164479423,0.00318889314283,0.00318525730759,0.00318789153861,0.209508153584,0.548281380518,0.0480406489305,0.181416130184
0.00318856495275,0.00318600193868,0.00318279770735,0.00318494511598,0.194485419507,0.570354897879,0.0410289410311,0.181388431868
0.00318622340209,0.00318373438063,0.00318091121104,0.00318268717667,0.179777893317,0.591344799116,0.0347747513702,0.181369000027
0.00318445546326,0.00318196277291,0.0031794728224,0.00318096650488,0.165592854142,0.611019104077,0.0293036102869,0.18135757393
0.0031831292654,0.00318058329294,0.00317838194841,0.00317966171927,0.152099758625,0.629221188863,0.0246034987793,0.181353797506
0.00318214026952,0.00317951195818,0.00317755834878,0.00317867626903,0.139422574969,0.645870573171,0.0206317495201,0.181357215494
0.00318140654256,0.00317868132239,0.00317693868607,0.0031779341593,0.127638509196,0.660955122172,0.0173241263803,0.181367281541
0.0031808646221,0.00317803767942,0.00317647352382,0.00317737623515,0.116781932612,0.674517802912,0.0146041374535,0.181383374962
0.00318046590879,0.00317753864607,0.00317612470241,0.00317695694654,0.106851596263,0.686641358259,0.0123911365314,0.181404822743
0.0031801735682,0.00317715106262,0.0031758630689,0.00317664156585,0.0978191909727,0.697433594938,0.0106064612457,0.181430923578
0.00317995993001,0.00317684918514,0.00317566655136,0.00317640384241,0.0896377384134,0.707014941712,0.00917746914512,0.181460971221
0.0031798043584,0.00317661315521,0.00317551856356,0.00317622407124,0.0822488833274,0.715508949173,0.00803973221915,0.181494275133
0.00317969154963,0.00317642773038,0.00317540671428,0.00317608753925,0.0755886844825,0.723035695942,0.00713782880574,0.181530177236
0.00317961019989,0.00317628125185,0.00317532178565,0.0031759833012,0.0695918749335,0.729707674537,0.0064251897018,0.18156806429
0.00317955198164,0.00317616482021,0.00317525693955,0.00317590323273,0.0641947729406,0.73562758812,0.0058633859533,0.181607376012
0.00317951076851,0.00317607164743,0.00317520711057,0.00317584130861,0.0593371101294,0.740887503108,0.00542114645859,0.181647609469
0.00317948205518,0.00317599655374,0.00317516854755,0.00317579305894,0.05496304973,0.745568891581,0.00507329806898,0.181688320405
0.00317946252704,0.00317593558095,0.00317513847056,0.00317575516329,0.0510216337498,0.749743208125,0.00479974412334,0.18172912226
0.00317944974287,0.00317588569734,0.00317511481616,0.00317572514961,0.0474668496475,0.753472749103,0.00458454229335,0.18176968355
0.00317944190198,0.00317584457363,0.00317509604905,0.00317570117197,0.044257459044,0.75681162656,0.00441510651469,0.181809724185
0.00317943767376,0.00317581041361,0.00317508102346,0.00317568184694,0.0413566898347,0.759806751962,0.00428153606621,0.181849011179
0.00317943607303,0.00317578182615,0.00317506888119,0.00317566613326,0.0387318606961,0.7624987692,0.00417606309108,0.181887354099
0.00317943636896,0.00317575772875,0.00317505897673,0.00317565324347,0.0363539829387,0.764922905796,0.00409260446425,0.181924600483
0.00317943801845,0.00317573727465,0.00317505082225,0.00317564257893,0.0341973675776,0.767109729986,0.00402640233217,0.18196063141
0.00317944061732,0.00317571979786,0.00317504404722,0.00317563368188,0.03223925377,0.769085812611,0.00397373816754,0.181995357308
0.00317944386452,0.0031757047715,0.00317503836856,0.0031756262002,0.0304594669923,0.770874299013,0.00393170671425,0.182028714076
0.00317944753579,0.00317569177619,0.00317503356874,0.00317561986122,0.0288401103418,0.772495399276,0.00389803810666,0.182060659533
0.00317945146419,0.00317568047602,0.00317502947949,0.0031756144524,0.0273652892783,0.773966806257,0.00387095837842,0.182091170214
0.0031794555258,0.00317567060021,0.00317502596973,0.00317560980687,0.0260208683353,0.775304050918,0.00384908035217,0.182120238492
0.00317945962897,0.00317566192906,0.00317502293667,0.00317560579266,0.024794257382,0.776520803856,0.00383131844846,0.182147870027
0.00317946370641,0.00317565428312,0.00317502029907,0.00317560230463,0.0236742246009,0.777629131049,0.00381682225445,0.182174081503
0.00317946770923,0.0031756475149,0.00317501799221,0.00317559925839,0.0226507332544,0.778639710861,0.0038049247647,0.182198898645
0.0031794716025,0.00317564150232,0.00317501596416,0.00317559658565,0.0217147994138,0.779562018378,0.00379510207326,0.18222235448
0.00317947536183,0.00317563614376,0.00317501417289,0.00317559423077,0.0208583680249,0.78040448225,0.00378694199025,0.182244487825
0.0031794789709,0.00317563135404,0.00317501258413,0.00317559214808,0.0200742049325,0.781174618425,0.00378011960708,0.182265341978
0.00317948241947,0.00317562706135,0.00317501116968,0.00317559029979,0.0193558027496,0.781879144445,0.00377437826788,0.182284963587
0.00317948570193,0.00317562320482,0.00317500990621,0.00317558865444,0.0186972987099,0.782524077392,0.00376951474611,0.182303401685
0.00317948881615,0.00317561973252,0.00317500877423,0.00317558718562,0.0180934028833,0.783114818055,0.00376536769143,0.182320706861
0.00317949176266,0.00317561659994,0.00317500775734,0.00317558587109,0.0175393353486,0.783656223474,0.00376180861993,0.182336930567
0.00317949454393,0.00317561376874,0.00317500684167,0.00317558469193,0.0170307711097,0.784152669639,0.0037587348828,0.182352124522
0.00317949716387,0.0031756112057,0.00317500601539,0.00317558363199,0.0165637917119,0.784608105867,0.0037560641745,0.18236634023
0.00317949962745,0.00317560888196,0.00317500526835,0.00317558267741,0.0161348426608,0.785026102076,0.00375373023943,0.182379628569
0.00317950194035,0.00317560677231,0.00317500459179,0.00317558181624,0.0157406958723,0.785409890029,0.00375167951186,0.182392039466
0.00317950410878,0.00317560485462,0.00317500397813,0.0031755810381,0.0153784164931,0.785762399415,0.00374986848346,0.182403621629
0.00317950613921,0.00317560310947,0.00317500342074,0.00317558033398,0.0150453335226,0.786086289499,0.00374826163794,0.182414422337
0.00317950803829,0.00317560151966,0.00317500291384,0.00317557969598,0.0147390137496,0.786383976969,0.00374682982854,0.182424487285
0.00317950981271,0.00317560007,0.00317500245233,0.00317557911718,0.014457238582,0.786657660506,0.00374554900123,0.182433860458
0.00317951146913,0.00317559874697,0.00317500203171,0.00317557859151,0.0141979834099,0.786909342509,0.0037443991883,0.182442584053
0.00317951301409,0.00317559753854,0.00317500164801,0.00317557811358,0.0139593991879,0.787140848361,0.00374336371353,0.182450698423
0.00317951445397,0.00317559643398,0.00317500129768,0.00317557767863,0.0137397959699,0.787353843552,0.003742428563,0.182458242051
0.00317951579496,0.00317559542366,0.00317500097758,0.00317557728245,0.0135376281609,0.787549848933,0.00374158188605,0.182465251541
0.00317951704305,0.00317559449897,0.00317500068488,0.00317557692128,0.0133514812848,0.787730254334,0.00374081359822,0.182471761635
0.00317951820396,0.00317559365215,0.00317500041707,0.00317557659176,0.013180060093,0.787896330747,0.00374011506458,0.18247780523
0.00317951928318,0.00317559287624,0.00317500017188,0.0031755762909,0.0130221778599,0.788049241246,0.00373947884627,0.182483413425
0.00317952028593,0.00317559216495,0.00317499994728,0.00317557601603,0.0128767467327,0.788190050795,0.00373889849701,0.182488615562
0.00317952121718,0.0031755915126,0.00317499974144,0.00317557576473,0.0127427690194,0.788319735066,0.00373836839903,0.18249343928
0.00317952208165,0.00317559091404,0.00317499955269,0.00317557553486,0.0126193293118,0.788439188396,0.00373788363037,0.182497910579
0.00317952288378,0.00317559036464,0.00317499937954,0.00317557532446,0.0125055873552,0.788549230955,0.00373743985693,0.182502053881
0.00317952362777,0.00317558986016,0.00317499922064,0.00317557513179,0.0124007715855,0.788650615234,0.00373703324437,0.182505892096
0.0031795243176,0.00317558939678,0.00317499907476,0.00317557495526,0.0123041732642,0.788744031914,0.00373666038573,0.182509446692
0.00317952495699,0.00317558897102,0.00317499894079,0.00317557479346,0.012215141151,0.788830115182,0.00373631824181,0.182512737763
0.00317952554944,0.00317558857971,0.00317499881772,0.00317557464508,0.0121330766576,0.788909447561,0.00373600409161,0.182515784098
0.00317952609822,0.00317558821996,0.00317499870462,0.00317557450896,0.0120574294377,0.788982564291,0.00373571549103,0.182518603248
0.00317952660643,0.00317558788915,0.00317499860066,0.00317557438404,0.011987693368,0.789049957316,0.00373545023823,0.182521211597
0.00317952707694,0.00317558758488,0.00317499850508,0.00317557426936,0.0119234028832,0.789112078913,0.00373520634431,0.182523624423
0.00317952751243,0.00317558730495,0.00317499841718,0.00317557416405,0.0118641296308,0.789169344997,0.0037349820085,0.182525855965
0.00317952791543,0.00317558704738,0.00317499833632,0.0031755740673,0.0118094794165,0.78922213814,0.00373477559689,0.18252791948
0.00317952828828,0.00317558681032,0.00317499826192,0.0031755739784,0.0117590894114,0.789270810316,0.00373458562422,0.18252982731
0.00317952863317,0.00317558659211,0.00317499819346,0.00317557389669,0.0117126255977,0.789315685418,0.00373441073811,0.18253159093
0.00317952895214,0.00317558639122,0.00317499813045,0.00317557382156,0.0116697804314,0.789357061558,0.00373424970533,0.18253322101
0.00317952924708,0.00317558620625,0.00317499807245,0.00317557375248,0.0116302707014,0.789395213161,0.00373410139987,0.18253472746
0.00317952951976,0.0031755860359,0.00317499801904,0.00317557368894,0.0115938355688,0.789430392891,0.00373396479243,0.182536119484
0.00317952977182,0.00317558587901,0.00317499796986,0.00317557363048,0.0115602347683,0.789462833413,0.00373383894116,0.182537405626
0.00317953000479,0.00317558573449,0.00317499792458,0.00317557357668,0.0115292469598,0.789492749005,0.00373372298346,0.182538593811
0.00317953022009,0.00317558560135,0.00317499788286,0.00317557352718,0.0115006682154,0.789520337035,0.0037336161287,0.18253969139
0.00317953041903,0.00317558547869,0.00317499784444,0.00317557348161,0.0114743106307,0.789545779317,0.00373351765168,0.182540705176
0.00317953060284,0.00317558536566,0.00317499780904,0.00317557343965,0.0114500010496,0.789569243359,0.00373342688684,0.182541641487
0.00317953077264,0.00317558526151,0.00317499777642,0.00317557340102,0.0114275798933,0.7895908835,0.00373334322301,0.182542506172
0.0031795309295,0.00317558516553,0.00317499774636,0.00317557336545,0.0114069000838,0.78961084196,0.00373326609868,0.18254330465
0.00317953107437,0.00317558507706,0.00317499771867,0.00317557333268,0.0113878260548,0.789629249805,0.00373319499777,0.18254404194
0.00317953120818,0.00317558499552,0.00317499769314,0.0031755733025,0.0113702328424,0.789646227827,0.00373312944576,0.182544722685
0.00317953133175,0.00317558492036,0.00317499766962,0.0031755732747,0.0113540052485,0.789661887365,0.00373306900622,0.182545351184
0.00317953144586,0.00317558485108,0.00317499764793,0.00317557324909,0.0113390370716,0.789676331042,0.00373301327758,0.182545931414
0.00317953155122,0.00317558478721,0.00317499762795,0.00317557322549,0.0113252303991,0.789689653464,0.00373296189032,0.182546467055
0.0031795316485,0.00317558472832,0.00317499760952,0.00317557320374,0.0113124949558,0.789701941842,0.00373291450426,0.182546961508
0.00317953173832,0.00317558467403,0.00317499759253,0.0031755731837,0.0113007475044,0.789713276581,0.00373287080622,0.18254741792
0.00317953182123,0.00317558462397,0.00317499757687,0.00317557316522,0.0112899112937,0.789723731811,0.00373283050779,0.1825478392
0.00317953189778,0.00317558457781,0.00317499756243,0.0031755731482,0.0112799155505,0.789733375882,0.00373279334335,0.182548228038
0.00317953196844,0.00317558453525,0.00317499754912,0.0031755731325,0.0112706950115,0.789742271818,0.0037327590682,0.182548586917
0.00317953203366,0.003175584496,0.00317499753684,0.00317557311804,0.0112621894925,0.789750477729,0.00373272745691,0.182548918137
0.00317953209386,0.00317558445981,0.00317499752552,0.0031755731047,0.0112543434914,0.789758047205,0.00373269830177,0.182549223818
0.00317953214943,0.00317558442644,0.00317499751509,0.00317557309241,0.0112471058225,0.789765029661,0.00373267141138,0.182549505922
0.00317953220071,0.00317558439566,0.00317499750546,0.00317557308107,0.0112404292795,0.789771470668,0.00373264660932,0.182549766261
0.00317953224804,0.00317558436727,0.00317499749658,0.00317557307062,0.0112342703256,0.789777412252,0.00373262373302,0.182550006507
0.00317953229173,0.00317558434109,0.0031749974884,0.00317557306098,0.0112285888064,0.789782893173,0.0037326026326,0.182550228206
0.00317953233204,0.00317558431695,0.00317499748085,0.0031755730521,0.0112233476875,0.789787949175,0.00373258316993,0.182550432786
0.00317953236924,0.00317558429468,0.00317499747388,0.0031755730439,0.0112185128105,0.789792613225,0.00373256521763,0.182550621565
0.00317953240358,0.00317558427414,0.00317499746746,0.00317557303635,0.0112140526696,0.789796915731,0.0037325486583,0.18255079576
0.00317953243526,0.0031755842552,0.00317499746154,0.00317557302938,0.0112099382053,0.789800884735,0.00373253338368,0.182550956495
0.00317953246449,0.00317558423773,0.00317499745608,0.00317557302295,0.0112061426135,0.789804546104,0.00373251929395,0.182551104808
0.00317953249147,0.00317558422161,0.00317499745104,0.00317557301703,0.0112026411705,0.789807923695,0.00373250629707,0.182551241656
0.00317953251636,0.00317558420675,0.00317499744639,0.00317557301156,0.0111994110712,0.789811039515,0.00373249430817,0.182551367925
0.00317953253933,0.00317558419304,0.0031749974421,0.00317557300652,0.0111964312801,0.78981391386,0.003732483249,0.18255148443
0.00317953256053,0.00317558418039,0.00317499743815,0.00317557300187,0.0111936823933,0.789816565452,0.00373247304737,0.182551591926
0.00317953258008,0.00317558416872,0.0031749974345,0.00317557299758,0.0111911465124,0.789819011562,0.00373246363673,0.182551691108
0.00317953259813,0.00317558415796,0.00317499743114,0.00317557299363,0.011188807127,0.789821268118,0.00373245495569,0.182551782618
0.00317953261478,0.00317558414804,0.00317499742804,0.00317557298998,0.0111866490074,0.789823349815,0.00373244694765,0.182551867049
0.00317953263014,0.00317558413888,0.00317499742517,0.00317557298662,0.0111846581048,0.789825270207,0.00373243956038,0.182551944947
0.00317953264431,0.00317558413043,0.00317499742253,0.00317557298351,0.0111828214596,0.789827041795,0.00373243274574,0.182552016819
0.00317953265739,0.00317558412264,0.0031749974201,0.00317557298065,0.0111811271174,0.789828676114,0.00373242645931,0.182552083128
0.00317953266945,0.00317558411546,0.00317499741785,0.00317557297801,0.0111795640503,0.789830183802,0.00373242066013,0.182552144307
0.00317953268059,0.00317558410883,0.00317499741578,0.00317557297558,0.0111781220855,0.789831574673,0.0037324153104,0.18255220075
0.00317953269086,0.00317558410271,0.00317499741387,0.00317557297333,0.0111767918386,0.789832857781,0.00373241037528,0.182552252825
0.00317953270033,0.00317558409707,0.0031749974121,0.00317557297126,0.011175564653,0.789834041475,0.00373240582262,0.182552300869
0.00317953270908,0.00317558409186,0.00317499741048,0.00317557296935,0.0111744325427,0.78983513346,0.00373240162277,0.182552345193
0.00317953271714,0.00317558408706,0.00317499740898,0.00317557296758,0.0111733881409,0.789836140843,0.00373239774837,0.182552386087
0.00317953272458,0.00317558408263,0.00317499740759,0.00317557296596,0.0111724246517,0.789837070178,0.00373239417421,0.182552423815
0.00317953273145,0.00317558407855,0.00317499740632,0.00317557296446,0.0111715358058,0.789837927515,0.003732390877,0.182552458622
0.00317953273778,0.00317558407478,0.00317499740514,0.00317557296307,0.01117071582,0.78983871843,0.00373238783527,0.182552490734
0.00317953274363,0.0031755840713,0.00317499740405,0.00317557296179,0.0111699593589,0.789839448071,0.00373238502924,0.18255252036
0.00317953274902,0.0031755840681,0.00317499740305,0.00317557296062,0.0111692615009,0.789840121186,0.00373238244062,0.182552547691
0.00317953275399,0.00317558406514,0.00317499740212,0.00317557295953,0.0111686177057,0.789840742154,0.00373238005257,0.182552572907
0.00317953275858,0.00317558406241,0.00317499740127,0.00317557295853,0.0111680237846,0.789841315015,0.00373237784955,0.18255259617
0.00317953276282,0.00317558405989,0.00317499740048,0.0031755729576,0.0111674758738,0.789841843497,0.00373237581721,0.182552617631
0.00317953276672,0.00317558405757,0.00317499739976,0.00317557295675,0.0111669704086,0.789842331037,0.00373237394234,0.182552637431
0.00317953277033,0.00317558405542,0.00317499739909,0.00317557295596,0.0111665041007,0.789842780808,0.00373237221272,0.182552655697
0.00317953277365,0.00317558405345,0.00317499739847,0.00317557295524,0.0111660739165,0.789843195736,0.00373237061711,0.182552672549
0.00317953277672,0.00317558405162,0.0031749973979,0.00317557295457,0.0111656770573,0.789843578521,0.00373236914511,0.182552688096
0.00317953277955,0.00317558404994,0.00317499739737,0.00317557295395,0.0111653109416,0.789843931652,0.00373236778715,0.182552702438
0.00317953278216,0.00317558404839,0.00317499739689,0.00317557295338,0.0111649731877,0.789844257427,0.0037323665344,0.18255271567
0.00317953278457,0.00317558404696,0.00317499739644,0.00317557295286,0.0111646615982,0.789844557965,0.00373236537871,0.182552727877
0.00317953278679,0.00317558404564,0.00317499739603,0.00317557295237,0.0111643741464,0.789844835221,0.00373236431254,0.182552739139
0.00317953278884,0.00317558404442,0.00317499739565,0.00317557295192,0.0111641089622,0.789845090999,0.00373236332897,0.182552749529
0.00317953279073,0.00317558404329,0.0031749973953,0.00317557295151,0.0111638643207,0.789845326964,0.0037323624216,0.182552759113
0.00317953279247,0.00317558404226,0.00317499739497,0.00317557295113,0.0111636386305,0.789845544648,0.00373236158452,0.182552767956
0.00317953279408,0.0031755840413,0.00317499739467,0.00317557295078,0.0111634304234,0.78984574547,0.00373236081229,0.182552776113
0.00317953279557,0.00317558404042,0.0031749973944,0.00317557295046,0.0111632383451,0.789845930735,0.00373236009989,0.182552783639
0.00317953279694,0.0031755840396,0.00317499739414,0.00317557295016,0.0111630611461,0.789846101649,0.00373235944267,0.182552790582
0.0031795327982,0.00317558403885,0.00317499739391,0.00317557294988,0.0111628976738,0.789846259322,0.00373235883636,0.182552796987
0.00317953279937,0.00317558403816,0.00317499739369,0.00317557294963,0.0111627468649,0.789846404781,0.00373235827703,0.182552802896
0.00317953280044,0.00317558403752,0.00317499739349,0.00317557294939,0.0111626077383,0.789846538973,0.00373235776102,0.182552808347
0.00317953280143,0.00317558403693,0.00317499739331,0.00317557294918,0.011162479389,0.789846662769,0.00373235728499,0.182552813376
0.00317953280235,0.00317558403639,0.00317499739314,0.00317557294898,0.0111623609823,0.789846776975,0.00373235684584,0.182552818016
0.00317953280319,0.00317558403588,0.00317499739298,0.00317557294879,0.0111622517478,0.789846882335,0.0037323564407,0.182552822296
