-10.0 -10.0,-10.0 0.0,-10.0 10.0,0.0 -10.0,0.0 0.0,0.0 10.0,10.0 -10.0,10.0 0.0,10.0 10.0,other
0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.0
0.116669952843,0.114310546126,0.10021652895,0.134250158802,0.134160844487,0.100388635126,0.100002080915,0.100001241795,0.100000010956,0.0
0.121399659817,0.116689281129,0.0892407907182,0.158555533176,0.158482855206,0.0896182599851,0.0886723888609,0.0886713783105,0.0886698527974,0.0
0.125198536153,0.118244754707,0.0786864815481,0.182947079472,0.18306021174,0.0792897355334,0.0775255372135,0.0775245723797,0.0775230912532,0.0
0.128020491711,0.119022987323,0.0691006248344,0.206270453183,0.206793337759,0.069910455975,0.0669615648259,0.0669607066409,0.0669593777483,0.0
0.129867471032,0.119100097941,0.0610053863642,0.227472949496,0.228662992771,0.0619280463912,0.0573218985609,0.0573211559973,0.057320001447,0.0
0.130782217215,0.118565518493,0.0548058080706,0.245782631799,0.247900911494,0.0556471071857,0.0488393554322,0.0488387199965,0.0488377303145,0.0
0.130841873404,0.117509724641,0.0507096718242,0.260834892621,0.264116938218,0.0511744247892,0.0416048015106,0.0416042591165,0.0416034138753,0.0
0.130144192812,0.116012881274,0.0487222295717,0.272672144181,0.277309655055,0.0484331115772,0.0355691457708,0.0355686815678,0.0355679581912,0.0
0.128784931339,0.114133870204,0.0487295175193,0.281607400064,0.287745384014,0.0472422487097,0.0305860230833,0.0305856236501,0.0305850014165,0.0
0.126837730014,0.111904471655,0.0506057150497,0.288043972559,0.295789077616,0.0474079961951,0.0264707556965,0.0264704098423,0.0264698713729,0.0
0.124345841849,0.109330871974,0.0542803239915,0.292347621039,0.301780127243,0.0487808501712,0.0230451449248,0.0230448437107,0.0230443750962,0.0
0.121324665659,0.106399830055,0.0597543151765,0.294793527421,0.305977965953,0.0512753493624,0.0201584277293,0.0201581641503,0.0201577544942,0.0
0.117769805504,0.10308635262,0.0670830464364,0.295562597904,0.308555407746,0.0548693723145,0.0176914131589,0.0176911817478,0.0176908225682,0.0
0.113667074114,0.0993615909899,0.0763413379127,0.294759552744,0.3096140498,0.0595977851426,0.0155531105608,0.0155529070261,0.0155525917094,0.0
0.109003106424,0.0952008918247,0.0875774942784,0.292437787135,0.309207241756,0.0655477496553,0.0136754545704,0.013675275497,0.0136749988587,0.0
0.103776034134,0.0905919878916,0.100759788097,0.288624771081,0.307364304708,0.0728584783822,0.0120083975089,0.0120082401181,0.0120079980789,0.0
0.0980052893943,0.0855426704463,0.115721138377,0.283344720695,0.304112408526,0.0817265630719,0.0105158987346,0.0105157606864,0.0105155500688,0.0
0.0917388066044,0.0800864741628,0.132112385106,0.276635020176,0.299492089499,0.0924176521362,0.00917266513441,0.00917254435272,0.00917236282777,0.0
0.085055445415,0.0742844774942,0.14937754678,0.268552146791,0.293561467566,0.105285223815,0.00796135229742,0.00796124678128,0.00796109305919,0.0
0.0780610217512,0.0682217830852,0.166761533399,0.259163765027,0.286384980288,0.120797119524,0.00687003578743,0.00686994332495,0.00686981781337,0.0
0.070878071312,0.0619987190141,0.183350424686,0.24852706604,0.27800584955,0.139570285456,0.0058899474577,0.005889865014,0.00588977147037,0.0
0.0636317117606,0.0557187215182,0.198130636027,0.236658254255,0.268406476326,0.162413547244,0.00501361973191,0.00501354185345,0.00501349128304,0.0
0.0564355034213,0.0494761915149,0.210044646768,0.223501961426,0.257465056479,0.190375963643,0.00423360945287,0.00423352369607,0.00423354359891,0.0
0.0493812499737,0.0433476894983,0.218024822112,0.208911033907,0.244918668442,0.22479096205,0.00354189031609,0.00354176328757,0.00354192041222,0.0
0.0425356779451,0.0373890247336,0.221004871502,0.192648717376,0.230345671025,0.267286370483,0.00292991458553,0.00292964634924,0.00293010600061,0.0
0.0359464880151,0.0316404790567,0.217940010723,0.174432793028,0.213191578281,0.319680667821,0.00238942168972,0.0023886846053,0.00238987678098,0.0
0.0296630027167,0.0261448640336,0.207921156027,0.15406617295,0.192899023379,0.383563500369,0.00191464100198,0.00191225921019,0.00191538031278,0.0
0.0237890746979,0.0209940998383,0.190595896396,0.131774898136,0.169310627495,0.459017904548,0.00150870189976,0.00150009626328,0.00150870072484,0.0
0.0186217036221,0.0164516499435,0.167492411143,0.109100184973,0.143832757022,0.540932993455,0.00120318665712,0.00117021280974,0.00119490037517,0.0
0.0148284413753,0.0131101088183,0.14474975674,0.090337377185,0.121574428106,0.61230496413,0.00108660488856,0.000971259370775,0.00103705938519,0.0
0.0126768200879,0.0112120340265,0.129264882316,0.078815013901,0.107349965712,0.657508273086,0.00121252876068,0.000911178927867,0.00104930318115,0.0
0.011422555888,0.0101047771989,0.11936771381,0.0718226275284,0.0985262500355,0.685136341758,0.00153850602034,0.000922418418979,0.00115880934224,0.0
0.0105751016033,0.0093563599171,0.112333745771,0.0669952566293,0.0923586972837,0.704003413352,0.00207931486722,0.000968189262272,0.00132992131359,0.0
0.00994116588932,0.00879636895252,0.106891512,0.0633342194099,0.0876430776403,0.717888804691,0.00291365975932,0.00103632155382,0.00155487010385,0.0
0.00943375353215,0.00834806227471,0.102421302566,0.0603750182168,0.08380882751,0.728475328475,0.00418077822753,0.00112260031816,0.00183432887961,0.0
0.00900646398677,0.00797049206911,0.0985728465019,0.0578643253159,0.0805407103687,0.736545753591,0.00610278726908,0.0012257174972,0.0021709034009,0.0
