-0.5 0.5,-0.5 1.0,-0.5 1.5,-0.5 2.0,-0.5 2.5,0.0 1.0,0.0 1.5,0.0 2.0,0.0 2.5,other
0.0160129824563,0.251078748653,0.161354799174,0.223298827796,0.110090290372,0.0407018777737,0.0331864791328,0.0150607062081,0.0147028267127,0.13451246172
0.015918998585,0.258867102505,0.162811435747,0.23413868691,0.110661161104,0.0384039251346,0.031520537266,0.0141146033949,0.0136187978613,0.119944751493
0.0158514573556,0.266096330036,0.163742630376,0.244938385,0.110916812491,0.0361050104673,0.0298525669845,0.0131898118769,0.0125765489994,0.106730446413
0.0158113561813,0.2727562659,0.164179190524,0.255669548592,0.110878113586,0.0338322949676,0.0282005917681,0.0122933423221,0.0115824701329,0.0947968260263
0.0157992710903,0.278845856692,0.164156884589,0.266307950035,0.110568164513,0.0316083790927,0.0265796479744,0.0114306950801,0.010641008092,0.0840621428414
0.0158154340282,0.28437182251,0.163714608211,0.276833443145,0.110011299766,0.0294513945801,0.0250018574056,0.0106059531687,0.0097548850508,0.074439302134
0.0158598088963,0.289347235471,0.162892761395,0.287229736147,0.109232229168,0.0273752878545,0.0234766181755,0.00982192021999,0.00892534947374,0.0658390531996
0.0159321620038,0.293790120794,0.161731894567,0.297484047474,0.10825534027,0.0253902304509,0.0220108737262,0.00908028446667,0.00815243598859,0.0581726102585
0.0160321241734,0.297722159265,0.160271643508,0.307586690558,0.107104166265,0.0235030982981,0.0206094237275,0.00838179241398,0.00743521604732,0.0513536857442
0.0161592431695,0.301167541126,0.158549943327,0.317530628867,0.1058010086,0.0217179724467,0.0192752472749,0.0077264194843,0.00677202702775,0.0452999686766
0.0163130262588,0.304151995572,0.156602491835,0.327311034185,0.104366694256,0.0200366262619,0.0180098165535,0.00711352882828,0.0061606727478,0.0399341135015
0.0164929735084,0.306701999523,0.154462422322,0.336924871773,0.102820443317,0.0184589760368,0.0168133865872,0.00654201305925,0.00559859267865,0.0351843211955
0.0166986029026,0.308844155192,0.152160142897,0.346370527106,0.101179822072,0.0169834820937,0.0156852530295,0.0060104165543,0.00508300026543,0.0309845978876
0.0169294685654,0.310604717596,0.149723301739,0.355647481507,0.0994607589129,0.0156074951831,0.0146239748054,0.00551703806961,0.00461099275563,0.0272747708654
0.0171851733996,0.312009249416,0.147176842733,0.364756038357,0.0976776036891,0.0143275483691,0.0136275618012,0.00506001479076,0.00417963599827,0.0240003314462
0.0174653773536,0.313082380186,0.144543122241,0.373697097792,0.0958432149502,0.0131395979602,0.0126936299191,0.00463738971409,0.00378602805809,0.0211121618262
0.0177698023696,0.313847648367,0.141842064069,0.382471975519,0.0939690631648,0.0120392188512,0.0118195269507,0.00424716459013,0.00342734542195,0.0185661906968
0.0180982348889,0.314327407487,0.139091335395,0.391082260251,0.0920653411839,0.0110217603531,0.011002433171,0.00388734069886,0.00310087524724,0.0163230113243
0.0184505266132,0.314542780584,0.136306531192,0.399529703953,0.0901410758334,0.0100824685854,0.0102394405461,0.00355594958834,0.00280403665228,0.0143474864516
0.0188265940662,0.314513650116,0.133501358542,0.407816139301,0.0882042365588,0.00921658108895,0.00952761418304,0.00325107567656,0.00253439356667,0.0126083569005
0.019226417367,0.314258673232,0.130687815098,0.415943419239,0.0862618385771,0.00841939869431,0.00886403924474,0.00297087235159,0.0022896611994,0.0110778649974
0.0196500385181,0.313795314558,0.127876358194,0.423913374163,0.0843200390946,0.00768633898475,0.00824585611107,0.00271357294018,0.00206770777168,0.00973139966476
0.020097559428,0.313139890583,0.125076062594,0.431727782915,0.0823842259226,0.0070129750147,0.00767028612821,0.00247749767237,0.00186655281059,0.0085471669313
0.0205691398204,0.312307621206,0.122294765989,0.439388354422,0.0804590983425,0.00639506231608,0.00713464988641,0.00226105755527,0.00168436300966,0.00750588745301
0.0210649951355,0.311312685235,0.119539202069,0.446896717368,0.0785487404048,0.00582855667749,0.00663637961375,0.00206275588849,0.00151944642759,0.00659052117989
0.0215853944907,0.310168277511,0.116815121465,0.454254415832,0.0766566870493,0.00530962471225,0.00617302697223,0.00188118800285,0.00137024561004,0.00578601835524
0.0221306587443,0.308886666018,0.114127401153,0.461462909198,0.0747859835457,0.0048346488395,0.00574226729073,0.00171503968139,0.00123533007277,0.00507909545666
0.0227011586824,0.30747924789,0.111480143062,0.468523575062,0.0729392387984,0.00440022798087,0.00534190106255,0.00156308462293,0.0011133884714,0.00445803436714
0.0232973133428,0.305956603554,0.108876762715,0.475437714092,0.0711186730754,0.00400317501156,0.00496985336607,0.00142418122908,0.00100322069515,0.00391250291906
0.023919588474,0.304328548565,0.106320068733,0.482206556092,0.0693261606981,0.00364051179275,0.00462417173126,0.00129726893311,0.000903730055473,0.00343339492556
0.0245684951267,0.302604182871,0.10381233404,0.488831266665,0.0675632682037,0.00330946244055,0.00430302286472,0.00118136423954,0.000813915689804,0.00301268785933
0.0252445883672,0.300791937383,0.101355359547,0.495312954046,0.065831288451,0.00300744534957,0.0040046885586,0.00107555660399,0.000732865262075,0.00264331643028
0.0259484661043,0.298899617832,0.0989505310488,0.501652675802,0.0641312711006,0.00273206437908,0.00372756103843,0.000979004252373,0.000659748013203,0.00231906042971
0.0266807680149,0.296934445946,0.0965988700118,0.507851445152,0.0624640498596,0.00248109952161,0.00347013794942,0.000890930014212,0.000593808193125,0.00203444533669
0.0274421745575,0.294903098056,0.0943010788818,0.513910236796,0.0608302668401,0.00225249730368,0.00323101713603,0.000810617226003,0.000534358890137,0.00178465431311
0.0282334060588,0.29281174121,0.0920575814647,0.519829992125,0.0592303943447,0.00204436111182,0.00300889133452,0.000737405745663,0.000480776261699,0.0015654503423
0.0290552218615,0.290666066961,0.0898685588983,0.5256116238,0.0576647543588,0.00185494159219,0.00280254286994,0.000670688107472,0.000432494162419,0.00137310738779
0.0299084195205,0.288471322937,0.0877339816738,0.531256019649,0.056133535997,0.00168262723622,0.00261083842689,0.000609905837803,0.000388999158993,0.00120434956334
0.0307938340341,0.286232342343,0.0856536381216,0.536764045923,0.054636811124,0.00152593523563,0.00243272394551,0.000554545944869,0.000349825917773,0.00105629741045
0.0317123370991,0.283953571538,0.0836271597337,0.54213654992,0.0531745483475,0.00138350266769,0.00226721968016,0.000504137590125,0.000314552947887,0.00092642047583
0.0326648363773,0.281639095799,0.0816540436569,0.547374362017,0.0517466255541,0.00125407805285,0.00211341544724,0.000458248944734,0.000282798681186,0.000812495468969
0.0336522747622,0.279292663421,0.079733672656,0.552478297164,0.0503528411446,0.0011365133128,0.0019704660799,0.000416484231193,0.000254217869385,0.00071256935841
0.034675629634,0.276917708251,0.0778653328151,0.557449155888,0.0489929241047,0.00102975614485,0.00183758710016,0.000378480947696,0.000228498278457,0.000624926836775
0.0357359120932,0.274517370782,0.0760482292178,0.56228772486,0.0476665430332,0.000932842820344,0.0017140506142,0.000343907270963,0.000205357660443,0.000548061647967
0.0368341661598,0.272094517911,0.0742814998204,0.566994777093,0.046373314235,0.000844891406765,0.0015991814318,0.000312459631843,0.000184540983277,0.000480651327019
0.0379714679298,0.269651761446,0.0725642277119,0.571571071808,0.045112808976,0.000765095408547,0.00149235340818,0.000283860457029,0.00016581789984,0.000421534953956
0.039148924676,0.267191475469,0.0708954519322,0.57601735404,0.043884559986,0.000692717816841,0.00139298600387,0.000257856069552,0.000148980438251,0.000369693568362
0.0403676738839,0.264715812622,0.0692741770023,0.580334354027,0.0426880672846,0.000627085555659,0.0013005410564,0.000234214740279,0.000133840896301,0.000324232931746
0.0416288822125,0.262226719418,0.0676993813067,0.58452278643,0.0415228033995,0.000567584309442,0.00121451975646,0.000212724882412,0.000120229923845,0.000284368360767
0.042933744368,0.25972595062,0.0661700244495,0.588583349443,0.0403882180383,0.000513653715507,0.00113445982017,0.000193193380928,0.000107994777949,0.000249411386309
0.0442834818817,0.257215082777,0.0646850536957,0.592516723819,0.0392837422674,0.000464782903828,0.00105993284851,0.000175444048911,9.69977365661e-05,0.000218758021778
0.0456793417805,0.254695526972,0.063243409597,0.596323571863,0.0382087922474,0.000420506365976,0.000990541864684,0.000159316202899,8.71146574518e-05,0.00019187844918
0.0471225951409,0.252168540842,0.061844030891,0.600004536429,0.0371627725691,0.000380400134846,0.00092591901997,0.000144663349545,7.82336699737e-05,0.000168307953886
0.0486145355156,0.249635239914,0.0604858587522,0.603560239951,0.0361450792288,0.000344078256803,0.000865723458688,0.000131351976171,7.02539883713e-05,0.000147638958762
0.0501564772231,0.24709660832,0.0591678404672,0.60699128354,0.0351551022787,0.000311189538185,0.000809639332984,0.000119260438073,6.30848358743e-05,0.000129514025928
0.0517497534906,0.244553508933,0.0578889325968,0.610298246174,0.0341922281834,0.000281414548486,0.00075737395836,0.000108277935774,5.66444699072e-05,0.000113619709877
0.0533957144409,0.242006692957,0.0566481036825,0.613481684008,0.0332558419118,0.000254462863131,0.000708656101196,9.83035757362e-05,5.08592993809e-05,9.96811594956e-05
0.0550957249141,0.239456809027,0.0554443365485,0.616542129828,0.0323453287904,0.00023007052939,0.000663234389759,8.92455084174e-05,4.56630857964e-05,8.74573786125e-05
0.0568511621154,0.236904411841,0.0542766302446,0.619480092655,0.0314600761399,0.000207997739699,0.000620875840637,8.10201378693e-05,4.0996220563e-05,7.67370654956e-05
0.0586634130807,0.234349970367,0.0531440016704,0.622296057544,0.0305994747173,0.000188026697406,0.000581364492848,7.35513974561e-05,3.68050715708e-05,6.73349611781e-05
0.0605338719535,0.231793875657,0.0520454869186,0.624990485562,0.0297629199821,0.000169959660752,0.000544500142313,6.67700865834e-05,3.30413926443e-05,5.90886448859e-05
0.062463937065,0.229236448283,0.050980142369,0.627563813983,0.0289498132034,0.00015361715167,0.000510097169739,6.06132636701e-05,2.96617900503e-05,5.18557222349e-05
0.0644550078118,0.226677945446,0.049947045563,0.630016456694,0.0281595624237,0.000138836316812,0.000477983455387,5.50236909117e-05,2.66272407416e-05,4.55113583925e-05
0.0665084813272,0.224118567759,0.0489452958842,0.632348804835,0.0273915832932,0.000125469428937,0.000447999374553,4.99493266886e-05,2.39026574842e-05,3.99461141527e-05
0.0686257489408,0.221558465739,0.0479740150692,0.634561227672,0.0266452997875,0.000113382517606,0.000419996868,4.53428617643e-05,2.14564964443e-05,3.50640479494e-05
0.0708081924248,0.218997746024,0.047032347569,0.636654073711,0.0259201448201,0.000102454118841,0.000393838581911,4.11612956982e-05,1.92604032124e-05,3.07810513017e-05
0.0730571800249,0.216436477339,0.0461194607795,0.638627672057,0.02521556076,9.25741341048e-05,0.000369397072302,3.73655501575e-05,1.72888935993e-05,2.70233891228e-05
0.0753740622774,0.213874696212,0.045234545158,0.640482334028,0.0245309998642,8.36427896692e-05,0.000346554069183,3.39201160643e-05,1.55190658791e-05,2.37264197933e-05
0.0777601676128,0.211312412474,0.0443768142404,0.642218355009,0.0238659246328,7.5569688046e-05,0.000325199796037,3.07927317421e-05,1.39303414533e-05,2.0833472949e-05
0.0802167977507,0.208749614544,0.0435455045725,0.643836016566,0.0232198080961,6.82729437996e-05,0.000305232340519,2.79540894506e-05,1.2504231195e-05,1.82948656188e-05
0.0827452228921,0.206186274504,0.0427398755671,0.645335588796,0.0225921340388,6.16783966201e-05,0.000286557072567,2.53775678956e-05,1.12241249844e-05,1.60670397128e-05
0.0853466767157,0.203622352989,0.0419592092963,0.646717332931,0.0219823971693,5.57188950872e-05,0.000269086106353,2.30389884992e-05,1.00751021798e-05,1.41118059328e-05
0.0880223511902,0.201057803884,0.0412028102308,0.647981504173,0.0213901032389,5.03336450647e-05,0.000252737802795,2.09163933845e-05,9.04376098234e-06,1.2395681008e-05
0.0907733912134,0.198492578837,0.0404700049315,0.64912835476,0.0208147691171,4.54676171439e-05,0.000237436309574,1.89898432034e-05,8.11806484457e-06,1.08893067579e-05
0.0936008890945,0.195926631598,0.0397601417029,0.650158137256,0.0202559228263,4.10710080001e-05,0.000223111135802,1.72412330818e-05,7.28720424927e-06,9.56694089903e-06
0.0965058788968,0.193359922176,0.0390725902138,0.651071108053,0.0197131035423,3.70987509441e-05,0.000209696758738,1.56541251035e-05,6.54147234536e-06,8.40601074594e-06
0.099489330661,0.190792420821,0.0384067410912,0.651867531062,0.0191858615624,3.35100713353e-05,0.000197132260102,1.42135958834e-05,5.87215307251e-06,7.38672204673e-06
0.102552144533,0.18822411182,0.0377620054926,0.6525476816,0.018673758247,3.02680828831e-05,0.00018536098975,1.29060979025e-05,5.27142053829e-06,6.49171614639e-06
0.105695144819,0.185654997126,0.0371378146612,0.653111850431,0.0181763659349,2.73394211951e-05,0.000174330254608,1.17193333896e-05,4.7322485313e-06,5.70576950991e-06
0.108919074007,0.183085099781,0.0365336194676,0.653560347964,0.0176932678388,2.46939112386e-05,0.000163991030968,1.06421396372e-05,4.24832916218e-06,5.015530372e-06
0.112224586765,0.180514467164,0.0359488899418,0.653893508572,0.0172240579208,2.23042656643e-05,0.000154297698339,9.66438473521e-06,3.8139997227e-06,4.40928792545e-06
0.115612243975,0.17794317403,0.0353831147984,0.654111695021,0.0167683407517,2.01458112061e-05,0.000145207793221,8.77687279242e-06,3.42417694219e-06,3.87677002623e-06
0.119082506819,0.175371325349,0.0348358009582,0.654215302974,0.016325731356,1.81962406065e-05,0.000136681781282,7.97125779733e-06,3.07429790115e-06,3.40896588973e-06
0.12263573097,0.172799058925,0.0343064730669,0.654204765557,0.0158958550446,1.64353877464e-05,0.000128682846534,7.23996534249e-06,2.76026693441e-06,2.99797068822e-06
0.126272160915,0.170226547797,0.0337946730154,0.654080557937,0.0154783472369,1.48450238536e-05,0.000121176696206,6.57612150519e-06,2.47840792271e-06,2.63684934096e-06
0.129991924468,0.167654002401,0.0332999594611,0.653843201915,0.0150728532745,1.34086728582e-05,0.000114131380127,5.97348823889e-06,2.22542143039e-06,2.31951712371e-06
0.1337950275,0.165081672497,0.0328219073531,0.65349327047,0.0146790282266,1.21114441319e-05,0.000107517123504,5.42640468684e-06,1.99834620115e-06,2.04063501744e-06
0.137681348948,0.16250984883,0.0323601074622,0.65303139224,0.0142965366901,1.09398810035e-05,0.000101306172082,4.92973388135e-06,1.79452457221e-06,1.79551797338e-06
0.141650636133,0.159938864542,0.0319141659174,0.65245825591,0.013925052585,9.88182359111e-06,9.54726487479e-05,4.47881433975e-06,1.61157141092e-06,1.58005449744e-06
0.145702500446,0.157369096305,0.0314837037483,0.651774614453,0.0135642589449,8.9262846198e-06,8.99924206945e-05,4.06941611174e-06,1.44734621766e-06,1.39063615406e-06
0.149836413439,0.154800965168,0.031068356436,0.650981289212,0.0132138477065,8.06333701484e-06,8.48429763614e-05,3.6977008725e-06,1.29992807415e-06,1.22409576327e-06
0.154051703369,0.152234937132,0.0306677734727,0.650079173775,0.0128735194959,7.28401217115e-06,8.00033114006e-05,3.36018569235e-06,1.16759314891e-06,1.07765321637e-06
0.158347552237,0.149671523405,0.0302816179297,0.649069237611,0.0125429834142,6.58020789886e-06,7.54538229886e-05,3.05371014682e-06,1.04879450011e-06,9.4886796845e-07
0.162722993366,0.147111280381,0.0299095660358,0.647952529429,0.0122219568233,5.9446051374e-06,7.11762118542e-05,2.77540646152e-06,9.42143942532e-07,8.35597383023e-07
0.167176909555,0.144554809295,0.0295513067646,0.64673018024,0.0119101651318,5.37059261305e-06,6.715339144e-05,2.52267241353e-06,8.46395768553e-07,7.35960205507e-07
0.171708031843,0.142002755583,0.0292065414335,0.645403406074,0.0116073415816,4.85219869173e-06,6.33694036619e-05,2.29314673629e-06,7.60432134652e-07,6.48304532395e-07
0.176314938915,0.139455807924,0.0288749833124,0.643973510326,0.0113132270363,4.38402974748e-06,5.98093407691e-05,2.08468679813e-06,6.83249943563e-07,5.71179720909e-07
0.180996057185,0.136914696991,0.0285563572435,0.642441885711,0.0110275697723,3.96121443025e-06,5.64592728504e-05,1.89534834516e-06,6.13949069682e-07,5.03311752859e-07
0.185749661569,0.134380193888,0.028250399272,0.640810015796,0.0107501252709,3.5793532742e-06,5.33061805612e-05,1.72336711853e-06,5.5172179066e-07,4.43581626482e-07
0.190573876963,0.131853108298,0.0279568562888,0.639079476078,0.0104806560147,3.23447313944e-06,5.03378926845e-05,1.56714217332e-06,4.95843302016e-07,3.91006402821e-07
0.195466680456,0.129334286345,0.0276754856832,0.637251934608,0.0102189312866,2.92298602786e-06,4.75430281639e-05,1.42522074212e-06,4.45663204134e-07,3.44722579357e-07
0.200425904262,0.126824608186,0.0274060550077,0.635329152123,0.00996472697246,2.64165185662e-06,4.4910942277e-05,1.29628450066e-06,4.00597862237e-07,3.03971504098e-07
0.20544923938,0.124324985338,0.0271483416545,0.633312981691,0.00971782536732,2.38754481205e-06,4.24316766429e-05,1.17913710606e-06,3.60123550046e-07,2.68086578756e-07
0.210534239976,0.121836357762,0.0269021325425,0.631205367853,0.00947801498631,2.15802294218e-06,4.00959127791e-05,1.07269289009e-06,3.23770296929e-07,2.36482030726e-07
0.215678328468,0.119359690727,0.0266672238162,0.629008345255,0.00924509037932,1.95070067846e-06,3.78949289465e-05,9.75966600454e-07,2.91116366507e-07,2.08643060777e-07
0.220878801298,0.116895971468,0.0264434205562,0.626724036779,0.00901885195038,1.76342400625e-06,3.58205600412e-05,8.8806409337e-07,2.61783302047e-07,1.8411719724e-07
0.226132835356,0.114446205666,0.0262305365002,0.624354651176,0.00879910578159,1.59424803053e-06,3.38651603075e-05,8.08173889129e-07,2.35431480557e-07,1.6250670831e-07
0.231437495029,0.112011413768,0.0260283937761,0.621902480202,0.00858566346184,1.44141670718e-06,3.20215686676e-05,7.35559510892e-07,2.11756123431e-07,1.43461942468e-07
0.236789739834,0.109592627182,0.0258368226457,0.619369895284,0.00837834192035,1.30334453176e-06,3.02830764759e-05,6.69552534049e-07,1.90483716842e-07,1.26675482979e-07
0.242186432582,0.107190884376,0.0256556612592,0.616759343728,0.00817696326513,1.1785999981e-06,2.86433975205e-05,6.0954628032e-07,1.71368799842e-07,1.11877016551e-07
0.247624348027,0.104807226895,0.0254847554212,0.61407334449,0.0079813546264,1.06589065617e-06,2.70966401102e-05,5.54990096816e-07,1.54191082439e-07,9.88288285204e-08
0.253100181952,0.102442695344,0.0253239583667,0.611314483543,0.00779134800498,9.64049615668e-07,2.56372810948e-05,5.05384165812e-07,1.38752859788e-07,8.73218477234e-08
0.258610560612,0.100098325357,0.0251731305484,0.608485408868,0.00760678012566,8.72023355838e-07,2.42601416784e-05,4.60274795997e-07,1.24876692103e-07,7.7172173685e-08
0.264152050492,0.0977751435816,0.0250321394336,0.6055888251,0.00742749229556,7.88860715838e-07,2.29603648986e-05,4.19250150544e-07,1.12403322997e-07,6.82180270458e-08
0.269721168295,0.0954741637148,0.0249008593118,0.602627487871,0.00725333026735,7.1370295169e-07,2.17333946489e-05,3.81936371468e-07,1.01189811759e-07,6.0317071407e-08
0.275314391109,0.0931963826131,0.0247791711119,0.599604197882,0.00708414410738,6.45774756942e-07,2.05749561366e-05,3.47994063483e-07,9.11078576144e-08,5.33440611508e-08
0.280928166676,0.0909427765075,0.0246669622293,0.596521794759,0.00691978806849,5.84376153981e-07,1.94810376707e-05,3.17115104004e-07,8.20422962208e-08,4.71887753734e-08
0.286558923687,0.0887142973497,0.0245641263626,0.59338315072,0.00676012046764,5.28875171886e-07,1.8447873688e-05,2.89019749032e-07,7.38897507143e-08,4.17542029661e-08
0.292203082053,0.0865118693145,0.0244705633587,0.59019116411,0.00660500356796,4.78701234774e-07,1.74719289265e-05,2.63454007433e-07,6.65574214239e-08,3.69549481675e-08
0.297857063065,0.0843363854811,0.0243861790679,0.586948752833,0.00645430346533,4.33339191949e-07,1.6549883667e-05,2.40187258726e-07,5.99619999993e-08,3.27158296782e-08
0.303517299396,0.0821887047146,0.0243108852067,0.58365884775,0.00630788997921,3.92323927733e-07,1.56786199659e-05,2.19010091762e-07,5.40286951649e-08,2.89706497219e-08
0.309180244869,0.0800696487657,0.0242445992295,0.58032438606,0.00616563654772,3.55235494861e-07,1.4855208811e-05,1.9973234379e-07,4.86903586252e-08,2.56611123371e-08
0.314842383941,0.0779799996054,0.0241872442078,0.576948304723,0.00602742012661,3.21694720744e-07,1.40768981333e-05,1.82181321324e-07,4.38867008259e-08,2.27358727144e-08
0.320500240845,0.075920497008,0.0241387487176,0.573533533963,0.00589312109216,2.91359240772e-07,1.33411016171e-05,1.66200185917e-07,3.95635873313e-08,2.01497016251e-08
0.326150388346,0.0738918363925,0.0240990467333,0.57008299089,0.0057626231477,2.63919917252e-07,1.26453882513e-05,1.51646489561e-07,3.56724075293e-08,1.78627509336e-08
0.331789456056,0.0718946669315,0.0240680775298,0.566599573278,0.00563581323371,2.3909760661e-07,1.19874725708e-05,1.38390845804e-07,3.21695082264e-08,1.58399079029e-08
0.337414138278,0.0699295899328,0.0240457855899,0.56308615353,0.00551258144116,2.1664024104e-07,1.13652055404e-05,1.26315724004e-07,2.90156854601e-08,1.40502275e-08
0.343021201343,0.0679971574951,0.0240321205189,0.559545572872,0.00539282092811,1.96320194106e-07,1.07765660362e-05,1.15314355292e-07,2.61757285411e-08,1.24664332282e-08
0.348607490404,0.0660978714407,0.0240270369651,0.555980635794,0.00527642783923,1.77931902713e-07,1.02196528839e-05,1.05289739873e-07,2.36180109537e-08,1.10644781692e-08
0.354169935682,0.0642321825195,0.024030494545,0.552394104767,0.0051633012282,1.61289720559e-07,9.69267741595e-06,9.61537462705e-08,2.13141232945e-08,9.82315893046e-09
0.359705558123,0.0624004898827,0.0240424577751,0.548788695266,0.00505334298271,1.46225980565e-07,9.19395651159e-06,8.78262939732e-08,1.92385439272e-08,8.72377608568e-09
0.365211474477,0.0606031408174,0.0240628960076,0.545167071098,0.00494645775197,1.32589245987e-07,8.72190608682e-06,8.02346117636e-08,1.73683434718e-08,7.74983547523e-09
0.370684901781,0.0588404307348,0.0240917833708,0.541531840077,0.00484255287662,1.20242731851e-07,8.2750350046e-06,7.33125646923e-08,1.56829196488e-08,6.88678542088e-09
0.376123161243,0.0571126033999,0.0241290987141,0.537885550034,0.00474153832074,1.09062880155e-07,7.85193937597e-06,6.70000433394e-08,1.41637593573e-08,6.12178550966e-09
0.381523681544,0.0554198513925,0.0241748255566,0.534230685185,0.004643326606,9.89380738705e-08,7.45129722631e-06,6.12424095839e-08,1.27942251824e-08,5.44350313031e-09
