0.0 0.0,0.0 10.0,10.0 0.0,10.0 10.0,other
1.20370627346e-35,1.0,1.20370623465e-35,1.20370623467e-35,0.0
6.01853136728e-36,1.0,6.01853117326e-36,6.01853117333e-36,0.0
3.00926568364e-36,1.0,3.00926558663e-36,3.00926558667e-36,0.0
1.50463284182e-36,1.0,1.50463279331e-36,1.50463279333e-36,0.0
7.5231642091e-37,1.0,7.52316396657e-37,7.52316396666e-37,0.0
3.76158210455e-37,1.0,3.76158198329e-37,3.76158198333e-37,0.0
1.88079105227e-37,1.0,1.88079099164e-37,1.88079099167e-37,0.0
9.40395526137e-38,1.0,9.40395495821e-38,9.40395495833e-38,0.0
4.70197763069e-38,1.0,4.70197747911e-38,4.70197747916e-38,0.0
2.35098881534e-38,1.0,2.35098873955e-38,2.35098873958e-38,0.0
1.17549440767e-38,1.0,1.17549436978e-38,1.17549436979e-38,0.0
5.87747203836e-39,1.0,5.87747184888e-39,5.87747184896e-39,0.0
2.93873601918e-39,1.0,2.93873592444e-39,2.93873592448e-39,0.0
1.46936800959e-39,1.0,1.46936796222e-39,1.46936796224e-39,0.0
7.34684004795e-40,1.0,7.34683981111e-40,7.3468398112e-40,0.0
3.67342002397e-40,1.0,3.67341990555e-40,3.6734199056e-40,0.0
1.83671001199e-40,1.0,1.83670995278e-40,1.8367099528e-40,0.0
9.18355005993e-41,1.0,9.18354976388e-41,9.18354976399e-41,0.0
4.59177502997e-41,1.0,4.59177488194e-41,4.591774882e-41,0.0
2.29588751498e-41,1.0,2.29588744097e-41,2.295887441e-41,0.0
1.14794375749e-41,1.0,1.14794372049e-41,1.1479437205e-41,0.0
5.73971878746e-42,1.0,5.73971860243e-42,5.7397186025e-42,0.0
2.86985939373e-42,1.0,2.86985930121e-42,2.86985930125e-42,0.0
1.43492969686e-42,1.0,1.43492965061e-42,1.43492965062e-42,0.0
7.17464848432e-43,1.0,7.17464825303e-43,7.17464825312e-43,0.0
3.58732424216e-43,1.0,3.58732412652e-43,3.58732412656e-43,0.0
1.79366212108e-43,1.0,1.79366206326e-43,1.79366206328e-43,0.0
8.9683106054e-44,1.0,8.96831031629e-44,8.9683103164e-44,0.0
4.4841553027e-44,1.0,4.48415515815e-44,4.4841551582e-44,0.0
2.24207765135e-44,1.0,2.24207757907e-44,2.2420775791e-44,0.0
1.12103882568e-44,1.0,1.12103878954e-44,1.12103878955e-44,0.0
5.60519412838e-45,1.0,5.60519394768e-45,5.60519394775e-45,0.0
2.80259706419e-45,1.0,2.80259697384e-45,2.80259697388e-45,0.0
1.40129853209e-45,1.0,1.40129848692e-45,1.40129848694e-45,0.0
7.00649266047e-46,1.0,7.0064924346e-46,7.00649243469e-46,0.0
3.50324633024e-46,1.0,3.5032462173e-46,3.50324621734e-46,0.0
1.75162316512e-46,1.0,1.75162310865e-46,1.75162310867e-46,0.0
8.75811582559e-47,1.0,8.75811554325e-47,8.75811554336e-47,0.0
4.37905791279e-47,1.0,4.37905777163e-47,4.37905777168e-47,0.0
2.1895289564e-47,1.0,2.18952888581e-47,2.18952888584e-47,0.0
1.0947644782e-47,1.0,1.09476444291e-47,1.09476444292e-47,0.0
5.47382239099e-48,1.0,5.47382221453e-48,5.4738222146e-48,0.0
2.7369111955e-48,1.0,2.73691110727e-48,2.7369111073e-48,0.0
1.36845559775e-48,1.0,1.36845555363e-48,1.36845555365e-48,0.0
6.84227798874e-49,1.0,6.84227776817e-49,6.84227776825e-49,0.0
3.42113899437e-49,1.0,3.42113888408e-49,3.42113888412e-49,0.0
1.71056949719e-49,1.0,1.71056944204e-49,1.71056944206e-49,0.0
8.55284748593e-50,1.0,8.55284721021e-50,8.55284721031e-50,0.0
4.27642374296e-50,1.0,4.2764236051e-50,4.27642360516e-50,0.0
2.13821187148e-50,1.0,2.13821180255e-50,2.13821180258e-50,0.0
1.06910593574e-50,1.0,1.06910590128e-50,1.06910590129e-50,0.0
5.3455296787e-51,1.0,5.34552950638e-51,5.34552950645e-51,0.0
2.67276483935e-51,1.0,2.67276475319e-51,2.67276475322e-51,0.0
1.33638241968e-51,1.0,1.33638237659e-51,1.33638237661e-51,0.0
6.68191209838e-52,1.0,6.68191188297e-52,6.68191188306e-52,0.0
3.34095604919e-52,1.0,3.34095594149e-52,3.34095594153e-52,0.0
1.6704780246e-52,1.0,1.67047797074e-52,1.67047797076e-52,0.0
8.35239012298e-53,1.0,8.35238985372e-53,8.35238985382e-53,0.0
4.17619506149e-53,1.0,4.17619492686e-53,4.17619492691e-53,0.0
2.08809753074e-53,1.0,2.08809746343e-53,2.08809746346e-53,0.0
1.04404876537e-53,1.0,1.04404873171e-53,1.04404873173e-53,0.0
5.22024382686e-54,1.0,5.22024365857e-54,5.22024365864e-54,0.0
2.61012191343e-54,1.0,2.61012182929e-54,2.61012182932e-54,0.0
1.30506095672e-54,1.0,1.30506091464e-54,1.30506091466e-54,0.0
6.52530478358e-55,1.0,6.52530457322e-55,6.5253045733e-55,0.0
3.26265239179e-55,1.0,3.26265228661e-55,3.26265228665e-55,0.0
1.63132619589e-55,1.0,1.6313261433e-55,1.63132614332e-55,0.0
8.15663097947e-56,1.0,8.15663071652e-56,8.15663071662e-56,0.0
4.07831548973e-56,1.0,4.07831535826e-56,4.07831535831e-56,0.0
2.03915774487e-56,1.0,2.03915767913e-56,2.03915767916e-56,0.0
1.01957887243e-56,1.0,1.01957883957e-56,1.01957883958e-56,0.0
5.09789436217e-57,1.0,5.09789419783e-57,5.09789419789e-57,0.0
2.54894718108e-57,1.0,2.54894709891e-57,2.54894709894e-57,0.0
1.27447359054e-57,1.0,1.27447354946e-57,1.27447354947e-57,0.0
6.37236795271e-58,1.0,6.37236774728e-58,6.37236774736e-58,0.0
3.18618397635e-58,1.0,3.18618387364e-58,3.18618387368e-58,0.0
1.59309198818e-58,1.0,1.59309193682e-58,1.59309193684e-58,0.0
7.96545994089e-59,1.0,7.9654596841e-59,7.9654596842e-59,0.0
3.98272997044e-59,1.0,3.98272984205e-59,3.9827298421e-59,0.0
1.99136498522e-59,1.0,1.99136492103e-59,1.99136492105e-59,0.0
9.95682492611e-60,1.0,9.95682460513e-60,9.95682460525e-60,0.0
4.97841246305e-60,1.0,4.97841230256e-60,4.97841230263e-60,0.0
2.48920623153e-60,1.0,2.48920615128e-60,2.48920615131e-60,0.0
1.24460311576e-60,1.0,1.24460307564e-60,1.24460307566e-60,0.0
6.22301557882e-61,1.0,6.22301537821e-61,6.22301537828e-61,0.0
3.11150778941e-61,1.0,3.1115076891e-61,3.11150768914e-61,0.0
1.5557538947e-61,1.0,1.55575384455e-61,1.55575384457e-61,0.0
7.77876947352e-62,1.0,7.77876922276e-62,7.77876922285e-62,0.0
3.88938473676e-62,1.0,3.88938461138e-62,3.88938461143e-62,0.0
1.94469236838e-62,1.0,1.94469230569e-62,1.94469230571e-62,0.0
9.7234618419e-63,1.0,9.72346152845e-63,9.72346152857e-63,0.0
4.86173092095e-63,1.0,4.86173076422e-63,4.86173076428e-63,0.0
2.43086546048e-63,1.0,2.43086538211e-63,2.43086538214e-63,0.0
1.21543273024e-63,1.0,1.21543269106e-63,1.21543269107e-63,0.0
6.07716365119e-64,1.0,6.07716345528e-64,6.07716345535e-64,0.0
3.03858182559e-64,1.0,3.03858172764e-64,3.03858172768e-64,0.0
1.5192909128e-64,1.0,1.51929086382e-64,1.51929086384e-64,0.0
7.59645456399e-65,1.0,7.5964543191e-65,7.59645431919e-65,0.0
3.79822728199e-65,1.0,3.79822715955e-65,3.7982271596e-65,0.0
1.899113641e-65,1.0,1.89911357977e-65,1.8991135798e-65,0.0
9.49556820498e-66,1.0,9.49556789887e-66,9.49556789899e-66,0.0
4.74778410249e-66,1.0,4.74778394944e-66,4.74778394949e-66,0.0
2.37389205125e-66,1.0,2.37389197472e-66,2.37389197475e-66,0.0
1.18694602562e-66,1.0,1.18694598736e-66,1.18694598737e-66,0.0
5.93473012812e-67,1.0,5.9347299368e-67,5.93472993687e-67,0.0
2.96736506406e-67,1.0,2.9673649684e-67,2.96736496843e-67,0.0
1.48368253203e-67,1.0,1.4836824842e-67,1.48368248422e-67,0.0
7.41841266014e-68,1.0,7.41841242099e-68,7.41841242109e-68,0.0
3.70920633007e-68,1.0,3.7092062105e-68,3.70920621054e-68,0.0
1.85460316504e-68,1.0,1.85460310525e-68,1.85460310527e-68,0.0
9.27301582518e-69,1.0,9.27301552624e-69,9.27301552636e-69,0.0
4.63650791259e-69,1.0,4.63650776312e-69,4.63650776318e-69,0.0
2.31825395629e-69,1.0,2.31825388156e-69,2.31825388159e-69,0.0
1.15912697815e-69,1.0,1.15912694078e-69,1.15912694079e-69,0.0
5.79563489074e-70,1.0,5.7956347039e-70,5.79563470397e-70,0.0
2.89781744537e-70,1.0,2.89781735195e-70,2.89781735199e-70,0.0
1.44890872268e-70,1.0,1.44890867598e-70,1.44890867599e-70,0.0
7.24454361342e-71,1.0,7.24454337988e-71,7.24454337997e-71,0.0
3.62227180671e-71,1.0,3.62227168994e-71,3.62227168998e-71,0.0
1.81113590336e-71,1.0,1.81113584497e-71,1.81113584499e-71,0.0
9.05567951678e-72,1.0,9.05567922485e-72,9.05567922496e-72,0.0
4.52783975839e-72,1.0,4.52783961242e-72,4.52783961248e-72,0.0
2.26391987919e-72,1.0,2.26391980621e-72,2.26391980624e-72,0.0
1.1319599396e-72,1.0,1.13195990311e-72,1.13195990312e-72,0.0
5.65979969799e-73,1.0,5.65979951553e-73,5.6597995156e-73,0.0
2.82989984899e-73,1.0,2.82989975776e-73,2.8298997578e-73,0.0
1.4149499245e-73,1.0,1.41494987888e-73,1.4149498789e-73,0.0
7.07474962248e-74,1.0,7.07474939441e-74,7.0747493945e-74,0.0
3.53737481124e-74,1.0,3.53737469721e-74,3.53737469725e-74,0.0
1.76868740562e-74,1.0,1.7686873486e-74,1.76868734862e-74,0.0
8.8434370281e-75,1.0,8.84343674301e-75,8.84343674312e-75,0.0
4.42171851405e-75,1.0,4.42171837151e-75,4.42171837156e-75,0.0
2.21085925703e-75,1.0,2.21085918575e-75,2.21085918578e-75,0.0
1.10542962851e-75,1.0,1.10542959288e-75,1.10542959289e-75,0.0
5.52714814256e-76,1.0,5.52714796438e-76,5.52714796445e-76,0.0
2.76357407128e-76,1.0,2.76357398219e-76,2.76357398223e-76,0.0
1.38178703564e-76,1.0,1.3817869911e-76,1.38178699111e-76,0.0
6.90893517821e-77,1.0,6.90893495548e-77,6.90893495557e-77,0.0
3.4544675891e-77,1.0,3.45446747774e-77,3.45446747778e-77,0.0
1.72723379455e-77,1.0,1.72723373887e-77,1.72723373889e-77,0.0
8.63616897276e-78,1.0,8.63616869435e-78,8.63616869446e-78,0.0
4.31808448638e-78,1.0,4.31808434718e-78,4.31808434723e-78,0.0
2.15904224319e-78,1.0,2.15904217359e-78,2.15904217361e-78,0.0
1.07952112159e-78,1.0,1.07952108679e-78,1.07952108681e-78,0.0
5.39760560797e-79,1.0,5.39760543397e-79,5.39760543404e-79,0.0
2.69880280399e-79,1.0,2.69880271698e-79,2.69880271702e-79,0.0
1.34940140199e-79,1.0,1.34940135849e-79,1.34940135851e-79,0.0
6.74700700997e-80,1.0,6.74700679246e-80,6.74700679254e-80,0.0
3.37350350498e-80,1.0,3.37350339623e-80,3.37350339627e-80,0.0
1.68675175249e-80,1.0,1.68675169812e-80,1.68675169814e-80,0.0
8.43375876246e-81,1.0,8.43375849058e-81,8.43375849068e-81,0.0
4.21687938123e-81,1.0,4.21687924529e-81,4.21687924534e-81,0.0
2.10843969061e-81,1.0,2.10843962264e-81,2.10843962267e-81,0.0
1.05421984531e-81,1.0,1.05421981132e-81,1.05421981133e-81,0.0
5.27109922654e-82,1.0,5.27109905661e-82,5.27109905667e-82,0.0
2.63554961327e-82,1.0,2.63554952831e-82,2.63554952834e-82,0.0
1.31777480663e-82,1.0,1.31777476415e-82,1.31777476417e-82,0.0
6.58887403317e-83,1.0,6.58887382076e-83,6.58887382084e-83,0.0
3.29443701658e-83,1.0,3.29443691038e-83,3.29443691042e-83,0.0
1.64721850829e-83,1.0,1.64721845519e-83,1.64721845521e-83,0.0
8.23609254146e-84,1.0,8.23609227595e-84,8.23609227605e-84,0.0
4.11804627073e-84,1.0,4.11804613798e-84,4.11804613803e-84,0.0
2.05902313537e-84,1.0,2.05902306899e-84,2.05902306901e-84,0.0
1.02951156768e-84,1.0,1.02951153449e-84,1.02951153451e-84,0.0
5.14755783841e-85,1.0,5.14755767247e-85,5.14755767253e-85,0.0
2.57377891921e-85,1.0,2.57377883624e-85,2.57377883627e-85,0.0
1.2868894596e-85,1.0,1.28688941812e-85,1.28688941813e-85,0.0
6.43444729802e-86,1.0,6.43444709059e-86,6.43444709067e-86,0.0
3.21722364901e-86,1.0,3.21722354529e-86,3.21722354533e-86,0.0
1.6086118245e-86,1.0,1.60861177265e-86,1.60861177267e-86,0.0
8.04305912252e-87,1.0,8.04305886324e-87,8.04305886333e-87,0.0
4.02152956126e-87,1.0,4.02152943162e-87,4.02152943167e-87,0.0
2.01076478063e-87,1.0,2.01076471581e-87,2.01076471583e-87,0.0
1.00538239032e-87,1.0,1.0053823579e-87,1.00538235792e-87,0.0
5.02691195158e-88,1.0,5.02691178952e-88,5.02691178958e-88,0.0
2.51345597579e-88,1.0,2.51345589476e-88,2.51345589479e-88,0.0
1.25672798789e-88,1.0,1.25672794738e-88,1.2567279474e-88,0.0
6.28363993947e-89,1.0,6.2836397369e-89,6.28363973698e-89,0.0
3.14181996974e-89,1.0,3.14181986845e-89,3.14181986849e-89,0.0
1.57090998487e-89,1.0,1.57090993423e-89,1.57090993425e-89,0.0
7.85454992434e-90,1.0,7.85454967113e-90,7.85454967123e-90,0.0
3.92727496217e-90,1.0,3.92727483556e-90,3.92727483561e-90,0.0
1.96363748108e-90,1.0,1.96363741778e-90,1.96363741781e-90,0.0
9.81818740542e-91,1.0,9.81818708891e-91,9.81818708903e-91,0.0
4.90909370271e-91,1.0,4.90909354446e-91,4.90909354452e-91,0.0
2.45454685136e-91,1.0,2.45454677223e-91,2.45454677226e-91,0.0
1.22727342568e-91,1.0,1.22727338611e-91,1.22727338613e-91,0.0
6.13636712839e-92,1.0,6.13636693057e-92,6.13636693064e-92,0.0
3.06818356419e-92,1.0,3.06818346528e-92,3.06818346532e-92,0.0
1.5340917821e-92,1.0,1.53409173264e-92,1.53409173266e-92,0.0
7.67045891049e-93,1.0,7.67045866321e-93,7.67045866331e-93,0.0
3.83522945524e-93,1.0,3.83522933161e-93,3.83522933165e-93,0.0
1.91761472762e-93,1.0,1.9176146658e-93,1.91761466583e-93,0.0
9.58807363811e-94,1.0,9.58807332901e-94,9.58807332913e-94,0.0
4.79403681905e-94,1.0,4.79403666451e-94,4.79403666457e-94,0.0
2.39701840953e-94,1.0,2.39701833225e-94,2.39701833228e-94,0.0
1.19850920476e-94,1.0,1.19850916613e-94,1.19850916614e-94,0.0
5.99254602382e-95,1.0,5.99254583063e-95,5.99254583071e-95,0.0
2.99627301191e-95,1.0,2.99627291532e-95,2.99627291535e-95,0.0
1.49813650595e-95,1.0,1.49813645766e-95,1.49813645768e-95,0.0
7.49068252977e-96,1.0,7.49068228829e-96,7.49068228838e-96,0.0
3.74534126489e-96,1.0,3.74534114415e-96,3.74534114419e-96,0.0
1.87267063244e-96,1.0,1.87267057207e-96,1.8726705721e-96,0.0
9.36335316221e-97,1.0,9.36335286037e-97,9.36335286048e-97,0.0
4.68167658111e-97,1.0,4.68167643018e-97,4.68167643024e-97,0.0
2.34083829055e-97,1.0,2.34083821509e-97,2.34083821512e-97,0.0
1.17041914528e-97,1.0,1.17041910755e-97,1.17041910756e-97,0.0
5.85209572638e-98,1.0,5.85209553773e-98,5.8520955378e-98,0.0
2.92604786319e-98,1.0,2.92604776886e-98,2.9260477689e-98,0.0
1.4630239316e-98,1.0,1.46302388443e-98,1.46302388445e-98,0.0
7.31511965798e-99,1.0,7.31511942216e-99,7.31511942225e-99,0.0
3.65755982899e-99,1.0,3.65755971108e-99,3.65755971113e-99,0.0
1.8287799145e-99,1.0,1.82877985554e-99,1.82877985556e-99,0.0
9.14389957248e-100,1.0,9.1438992777e-100,9.14389927781e-100,0.0
4.57194978624e-100,1.0,4.57194963885e-100,4.57194963891e-100,0.0
2.28597489312e-100,1.0,2.28597481943e-100,2.28597481945e-100,0.0
1.14298744656e-100,1.0,1.14298740971e-100,1.14298740973e-100,0.0
5.7149372328e-101,1.0,5.71493704856e-101,5.71493704863e-101,0.0
2.8574686164e-101,1.0,2.85746852428e-101,2.85746852432e-101,0.0
1.4287343082e-101,1.0,1.42873426214e-101,1.42873426216e-101,0.0
7.143671541e-102,1.0,7.1436713107e-102,7.14367131079e-102,0.0
3.5718357705e-102,1.0,3.57183565535e-102,3.5718356554e-102,0.0
1.78591788525e-102,1.0,1.78591782768e-102,1.7859178277e-102,0.0
8.92958942625e-103,1.0,8.92958913838e-103,8.92958913849e-103,0.0
4.46479471312e-103,1.0,4.46479456919e-103,4.46479456924e-103,0.0
2.23239735656e-103,1.0,2.2323972846e-103,2.23239728462e-103,0.0
1.11619867828e-103,1.0,1.1161986423e-103,1.11619864231e-103,0.0
5.5809933914e-104,1.0,5.58099321149e-104,5.58099321156e-104,0.0
2.7904966957e-104,1.0,2.79049660574e-104,2.79049660578e-104,0.0
1.39524834785e-104,1.0,1.39524830287e-104,1.39524830289e-104,0.0
6.97624173925e-105,1.0,6.97624151436e-105,6.97624151444e-105,0.0
3.48812086963e-105,1.0,3.48812075718e-105,3.48812075722e-105,0.0
1.74406043481e-105,1.0,1.74406037859e-105,1.74406037861e-105,0.0
8.72030217407e-106,1.0,8.72030189295e-106,8.72030189306e-106,0.0
4.36015108703e-106,1.0,4.36015094647e-106,4.36015094653e-106,0.0
2.18007554352e-106,1.0,2.18007547324e-106,2.18007547326e-106,0.0
1.09003777176e-106,1.0,1.09003773662e-106,1.09003773663e-106,0.0
5.45018885879e-107,1.0,5.45018868309e-107,5.45018868316e-107,0.0
2.7250944294e-107,1.0,2.72509434155e-107,2.72509434158e-107,0.0
1.3625472147e-107,1.0,1.36254717077e-107,1.36254717079e-107,0.0
6.81273607349e-108,1.0,6.81273585387e-108,6.81273585395e-108,0.0
3.40636803675e-108,1.0,3.40636792693e-108,3.40636792698e-108,0.0
1.70318401837e-108,1.0,1.70318396347e-108,1.70318396349e-108,0.0
8.51592009186e-109,1.0,8.51591981733e-109,8.51591981744e-109,0.0
4.25796004593e-109,1.0,4.25795990867e-109,4.25795990872e-109,0.0
2.12898002297e-109,1.0,2.12897995433e-109,2.12897995436e-109,0.0
1.06449001148e-109,1.0,1.06448997717e-109,1.06448997718e-109,0.0
5.32245005741e-110,1.0,5.32244988583e-110,5.3224498859e-110,0.0
