0,0
0,0
0,0
0,1
1,1
1,1
2,1
2,2
2,2
2,3
3,3
3,3
4,3
4,4
4,4
4,4
4,4
4,5
5,5
5,6
6,6
6,7
7,7
7,8
8,8
8,9
9,9
9,10
10,10
10,11
11,11
11,12
12,12
12,13
13,13
13,14
14,14
14,15
15,15
15,15
16,15
16,16
16,16
16,16
17,16
17,17
18,17
18,18
18,18
18,18
19,18
19,19
19,19
19,19
20,19
20,20
21,20
21,21
21,21
21,21
22,21
22,22
23,22
23,23
23,23
23,23
24,23
24,24
24,24
24,24
25,24
25,25
25,25
25,26
26,26
26,27
26,27
26,27
26,27
26,27
27,27
27,28
27,28
27,29
28,29
28,30
29,30
29,31
29,31
29,31
29,31
29,31
30,31
30,32
30,32
30,32
30,32
30,32
30,32
30,32
31,32
31,33
31,33
31,33
31,33
31,34
32,34
32,35
32,35
32,36
33,36
33,37
34,37
34,37
35,37
35,38
35,38
35,38
35,38
35,38
36,38
36,39
36,39
36,39
36,39
36,39
36,39
36,39
36,39
36,40
36,40
36,40
37,40
37,41
37,41
37,41
37,41
37,41
37,41
37,41
38,41
38,42
39,42
39,43
39,43
39,43
39,43
39,43
40,43
40,44
40,44
40,44
40,44
40,44
40,44
40,44
40,44
40,45
40,45
40,46
40,46
40,46
40,46
40,46
40,46
40,46
40,46
40,46
41,46
41,47
41,47
41,47
41,47
41,47
41,47
41,47
41,47
41,47
41,47
41,47
41,47
41,47
41,47
41,47
41,47
41,47
41,47
41,47
42,47
42,48
43,48
43,49
43,49
43,49
44,49
44,50
44,50
44,50
44,50
44,50
44,50
44,50
44,50
44,51
45,51
45,52
46,52
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,53
46,54
46,54
46,55
47,55
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
47,56
48,56
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
48,57
