0.0 0.0,0.0 1.0,0.0 2.0,0.0 3.0,0.0 4.0,1.0 0.0,1.0 1.0,1.0 2.0,1.0 3.0,1.0 4.0,2.0 0.0,2.0 1.0,2.0 2.0,2.0 3.0,2.0 4.0,3.0 0.0,3.0 1.0,3.0 2.0,3.0 3.0,3.0 4.0,4.0 0.0,4.0 1.0,4.0 2.0,4.0 3.0,4.0 4.0,other
0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0
0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217949411,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386217948718,0.0386258391203,0.0730728787592,0.0
0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755403806,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362755396141,0.0362802559212,0.129382332188,0.0
0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482838,0.0325971851388,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0325971482836,0.0326014042907,0.21766414833,0.0
0.0275176197447,0.0275176197447,0.0275176197447,0.027517619746,0.027535057512,0.0275176197447,0.0275176197447,0.0275176197447,0.0275176197447,0.0275176197447,0.0275176197447,0.0275176197447,0.0275176197447,0.0275176197447,0.0275176197469,0.0275176197447,0.0275176197447,0.0275176197447,0.0275176197447,0.0275176197447,0.0275176197447,0.0275176197447,0.0275176197447,0.0275211170056,0.339556191095,0.0
0.0257480117775,0.0257480117776,0.0257480117775,0.0257480117866,0.0445823744986,0.0257480117775,0.0257480117775,0.0257480117775,0.0257480117775,0.0257480117775,0.0257480117775,0.0257480117775,0.0257480117775,0.0257480117775,0.0257480466957,0.0257480117775,0.0257480117775,0.0257480117775,0.0257480117775,0.0257480117775,0.0257480117775,0.0257480117775,0.0257480117775,0.0257512440067,0.363210087462,0.0
0.0247651992423,0.0247651992424,0.0247651992423,0.024765199255,0.0804867384372,0.0247651992423,0.0247651992423,0.0247651992423,0.0247651992423,0.0247651992423,0.0247651992423,0.0247651992423,0.0247651992423,0.0247651992423,0.0247653350507,0.0247651992423,0.0247651992423,0.0247651992423,0.0247651992423,0.0247651992423,0.0247651992423,0.0247651992424,0.0247651992423,0.0247682842762,0.349910458134,0.0
0.0232221923635,0.0232221923636,0.0232221923635,0.0232221923841,0.141349975483,0.0232221923635,0.0232221923635,0.0232221923635,0.0232221923635,0.0232221923635,0.0232221923635,0.0232221923635,0.0232221923635,0.0232221923635,0.0232224793425,0.0232221923635,0.0232221923635,0.0232221923635,0.0232221923635,0.0232221923635,0.0232221923635,0.0232221923635,0.0232221923635,0.0232250463019,0.324536459218,0.0
0.0208619624378,0.0208619624379,0.0208619624378,0.0208619624943,0.235284461356,0.0208619624378,0.0208619624378,0.0208619624378,0.0208619624378,0.0208619624378,0.0208619624378,0.0208619624378,0.0208619624378,0.0208619624378,0.0208625365324,0.0208619624378,0.0208619624378,0.0208619624378,0.0208619624378,0.0208619624378,0.0208619624378,0.0208619624379,0.0208619624378,0.0208644628855,0.284887327974,0.0
0.017682154053,0.017682154053,0.017682154053,0.0176821544752,0.361885707741,0.017682154053,0.017682154053,0.017682154053,0.017682154053,0.017682154053,0.017682154053,0.017682154053,0.017682154053,0.017682154053,0.0176835436045,0.017682154053,0.017682154053,0.017682154053,0.017682154053,0.017682154053,0.017682154053,0.017682154053,0.017682154053,0.017684178262,0.231421334857,0.0
