-0.5 1.0,-0.5 2.0,0.0 1.0,0.0 1.5,0.0 2.0,other
0.011180659796,0.00884063403695,0.225506637769,0.280168403482,0.203463673923,0.270839990993
0.0113252438868,0.00889412569796,0.226296945316,0.283828202797,0.204174938289,0.265480544014
0.01147571837,0.008952005368,0.226899395014,0.287286894789,0.204741281458,0.260644705002
0.0116313842354,0.00901364933043,0.227333977774,0.29056268275,0.205179509378,0.256278796531
0.0117916301227,0.00907851213607,0.227618582229,0.293672292262,0.205504540651,0.2523344426
0.0119559235409,0.00914611846153,0.227769151836,0.296631009026,0.205729572292,0.248768224844
0.0121238020146,0.00921605508162,0.227799855791,0.299452745426,0.205866249812,0.245541291875
0.0122948645796,0.00928796326945,0.227723262641,0.302150125108,0.205924833462,0.24261895094
0.0124687638832,0.00936153180535,0.227550509003,0.304734577248,0.205914355411,0.23997026265
0.0126451990213,0.00943649067948,0.227291458569,0.307216434355,0.2058427648,0.237567652575
0.0128239091584,0.00951260550705,0.226954848703,0.309605029266,0.205717059266,0.235386548099
0.0130046679207,0.00958967263265,0.226548423413,0.311908788433,0.20554340264,0.233405044961
0.0131872785165,0.00966751487551,0.226079052542,0.314135319739,0.205327229228,0.231603605099
0.0133715695217,0.00974597785513,0.225552837655,0.316291493846,0.205073335563,0.229964785559
0.0135573912593,0.00982492683256,0.224975205492,0.318383518702,0.204785960682,0.228472997032
0.0137446127012,0.00990424400319,0.224350990061,0.320417007175,0.20446885612,0.227114289939
0.0139331188243,0.00998382618138,0.223684504512,0.322397038072,0.204125346782,0.225876165628
0.0141228083583,0.0100635828221,0.222979603929,0.324328210927,0.203758383799,0.224747410164
0.0143135918683,0.0101434343314,0.222239740113,0.326214695038,0.203370590394,0.223717948255
0.0145053901246,0.0102233106224,0.221468009354,0.328060273247,0.202964301678,0.222778714973
0.0146981327138,0.0103031498817,0.220667194089,0.329868380979,0.202541599198,0.221921543139
0.0148917568575,0.0103828975121,0.219839799236,0.331642141026,0.202104340942,0.221139064425
0.0150862064047,0.0104625052277,0.218988083927,0.33338439453,0.201654187449,0.220424622462
0.0152814309717,0.0105419302756,0.218114089232,0.335097728584,0.201192624536,0.2197721964
0.0154773852078,0.0106211347664,0.217219662436,0.336784500842,0.200720983136,0.219176333611
0.0156740281654,0.0107000850979,0.216306478307,0.338446861467,0.20024045663,0.218632090334
0.0158713227604,0.0107787514553,0.215376057775,0.340086772731,0.19975211602,0.218134979258
0.0160692353081,0.0108571073792,0.214429784358,0.34170602655,0.199256923251,0.217680923154
0.0162677351235,0.0109351293902,0.213468918634,0.343306260161,0.198755742904,0.217266213787
0.0164667941754,0.0110127966616,0.212494611017,0.344888970198,0.198249352513,0.216887475435
0.016666386788,0.0110900907336,0.21150791305,0.346455525312,0.197738451663,0.216541632453
0.0168664893811,0.011166995263,0.210509787421,0.348007177525,0.197223670037,0.216225880373
0.0170670802441,0.0112434958038,0.209501116841,0.349545072455,0.196705574545,0.215937660111
0.0172681393393,0.0113195796131,0.208482711948,0.351070258531,0.196184675667,0.215674634901
0.0174696481287,0.0113952354806,0.207455318344,0.352583695325,0.195661433077,0.215434669645
0.0176715894232,0.011470453577,0.206419622873,0.354086261075,0.195136260673,0.215215812378
0.0178739472491,0.0115452253195,0.205376259241,0.355578759514,0.194609531062,0.215016277615
0.0180767067301,0.0116195432522,0.204325813036,0.357061926055,0.194081579566,0.21483443136
0.0182798539836,0.0116934009394,0.203268826239,0.35853643341,0.193552707827,0.2146687776
0.0184833760277,0.0117667928696,0.202205801271,0.360002896708,0.193023187025,0.214517946099
0.0186872606988,0.0118397143701,0.201137204632,0.361461878144,0.19249326078,0.214380681375
0.0188914965782,0.0119121615293,0.20006347018,0.362913891231,0.191963147765,0.214255832716
0.0190960729256,0.0119841311276,0.198985002089,0.36435940467,0.191433044057,0.214142345131
0.0193009796202,0.0120556205745,0.197902177513,0.365798845895,0.190903125257,0.214039251141
0.0195062071069,0.0121266278512,0.196815348999,0.367232604312,0.190373548412,0.21394566332
0.0197117463479,0.0121971514598,0.195724846669,0.368661034265,0.189844453749,0.213860767509
0.0199175887792,0.0122671903756,0.194630980198,0.370084457759,0.189315966243,0.213783816646
0.0201237262705,0.0123367440049,0.193534040597,0.371503166953,0.188788197044,0.213714125132
0.0203301510892,0.0124058121458,0.192434301842,0.37291742645,0.188261244766,0.213651063707
0.0205368558669,0.012474394953,0.191332022351,0.374327475406,0.18773519666,0.213594054763
0.0207438335698,0.0125424929047,0.190227446313,0.375733529464,0.187210129678,0.21354256807
0.0209510774702,0.0126101067735,0.189120804916,0.377135782536,0.186686111442,0.213496116862
0.0211585811215,0.0126772375987,0.188012317445,0.378534408446,0.186163201122,0.213454254266
0.0213663383347,0.0127438866612,0.186902192294,0.379929562441,0.18564145024,0.21341657003
0.0215743431568,0.0128100554609,0.185790627878,0.381321382584,0.185120903398,0.213382687522
0.0217825898506,0.0128757456953,0.184677813472,0.382709991045,0.184601598942,0.213352260996
0.0219910728768,0.0129409592401,0.183563929967,0.384095495284,0.184083569566,0.213324973067
0.0221997868764,0.0130056981315,0.182449150562,0.385477989151,0.183566842868,0.213300532412
0.0224087266555,0.0130699645493,0.181333641396,0.386857553898,0.183051441849,0.213278671653
0.0226178871701,0.0131337608024,0.180217562122,0.388234259119,0.182537385371,0.213259145415
0.0228272635132,0.0131970893144,0.179101066431,0.38960816361,0.18202468858,0.213241728551
0.0230368509018,0.0132599526108,0.177984302526,0.39097931618,0.181513363281,0.2132262145
0.0232466446651,0.0133223533071,0.176867413559,0.392347756386,0.181003418293,0.213212413789
0.0234566402344,0.0133842940984,0.175750538026,0.393713515225,0.180494859759,0.213200152657
0.0236668331321,0.0134457777484,0.174633810127,0.395076615769,0.179987691439,0.213189271784
0.0238772189633,0.0135068070813,0.173517360093,0.396437073758,0.179481914976,0.213179625129
0.0240877934063,0.0135673849723,0.172401314488,0.397794898144,0.178977530131,0.213171078859
0.0242985522054,0.0136275143403,0.171285796477,0.399150091601,0.178474535007,0.213163510369
0.0245094911626,0.0136871981406,0.170170926075,0.400502651,0.177972926247,0.213156807375
0.0247206061315,0.0137464393581,0.169056820369,0.40185256784,0.177472699218,0.213150867084
0.0249318930102,0.0138052410017,0.167943593725,0.403199828661,0.176973848171,0.213145595431
0.0251433477361,0.0138636060982,0.166831357971,0.404544415418,0.176476366401,0.213140906377
0.0253549662798,0.0139215376875,0.165720222564,0.405886305834,0.175980246375,0.21313672126
0.0255667446404,0.0139790388179,0.164610294744,0.407225473728,0.175485479865,0.213132968205
0.0257786788408,0.0140361125417,0.16350167967,0.408561889318,0.174992058056,0.213129581574
0.0259907649234,0.0140927619115,0.162394480542,0.409895519504,0.174499971652,0.213126501467
0.0262029989462,0.0141489899766,0.161288798718,0.411226328134,0.174009210969,0.213123673256
0.0264153769791,0.0142047997797,0.16018473381,0.412554276248,0.173519766018,0.213121047165
0.0266278951011,0.0142601943541,0.159082383778,0.41387932231,0.173031626585,0.213118577872
0.0268405493964,0.0143151767211,0.157981845009,0.415201422418,0.172544782299,0.213116224157
0.0270533359526,0.0143697498874,0.156883212391,0.416520530509,0.172059222694,0.213113948566
0.0272662508579,0.0144239168432,0.15578657938,0.417836598545,0.171574937267,0.213111717107
0.0274792901986,0.0144776805601,0.154692038053,0.419149576685,0.17109191553,0.213109498974
0.0276924500577,0.0145310439896,0.153599679166,0.420459413449,0.170610147052,0.213107266286
0.0279057265127,0.0145840100615,0.152509592194,0.421766055878,0.170129621505,0.213104993849
0.0281191156342,0.0146365816824,0.151421865375,0.423069449666,0.169650328699,0.213102658944
0.0283326134848,0.0146887617347,0.150336585741,0.424369539305,0.169172258615,0.21310024112
0.0285462161175,0.0147405530759,0.149253839154,0.425666268207,0.168695401433,0.213097722013
0.0287599195749,0.0147919585369,0.148173710328,0.426959578821,0.16821974756,0.213095085178
0.0289737198884,0.0148429809222,0.147096282855,0.428249412749,0.167745287655,0.21309231593
0.0291876130777,0.0148936230085,0.146021639223,0.429535710848,0.167272012643,0.2130894012
0.0294015951499,0.0149438875448,0.144949860829,0.430818413328,0.16679991374,0.213086329408
0.0296156620992,0.0149937772516,0.143881028001,0.432097459849,0.166328982463,0.213083090336
0.0298298099069,0.0150432948209,0.14281522,0.433372789605,0.165859210647,0.21307967502
0.0300440345411,0.0150924429155,0.141752515034,0.43464434141,0.165390590454,0.213076075646
0.0302583319563,0.0151412241695,0.140692990261,0.435912053774,0.164923114383,0.213072285455
0.0304726980944,0.0151896411878,0.139636721799,0.437175864978,0.164456775282,0.213068298659
0.0306871288837,0.0152376965463,0.138583784723,0.438435713145,0.163991566347,0.213064110356
0.03090162024,0.0152853927918,0.137534253069,0.439691536305,0.163527481134,0.21305971646
0.031116168067,0.0153327324423,0.136488199836,0.440943272461,0.163064513558,0.213055113636
0.0313307682559,0.0153797179872,0.135445696982,0.442190859644,0.162602657901,0.21305029923
0.0315454166869,0.0154263518873,0.134406815425,0.443434235972,0.162141908809,0.21304527122
0.0317601092292,0.0154726365753,0.133371625035,0.444673339708,0.161682261295,0.213040028157
0.0319748417417,0.0155185744561,0.132340194638,0.445908109305,0.161223710739,0.21303456912
0.032189610074,0.015564167907,0.131312592003,0.447138483458,0.160766252887,0.213028893672
0.0324044100669,0.015609419278,0.130288883842,0.448364401149,0.160309883849,0.213023001815
0.0326192375533,0.0156543308927,0.129269135805,0.449585801695,0.159854600097,0.213016893957
0.0328340883592,0.0156989050481,0.128253412471,0.450802624785,0.159400398465,0.213010570873
0.0330489583042,0.0157431440156,0.127241777341,0.452014810524,0.158947276139,0.213004033676
0.033263843203,0.0157870500409,0.126234292838,0.453222299471,0.15849523066,0.212997283787
0.033478738866,0.0158306253452,0.125231020291,0.454425032674,0.158044259917,0.212990322906
0.0336936411007,0.0158738721251,0.124232019936,0.455622951707,0.157594362142,0.212983152989
0.0339085457122,0.0159167925533,0.123237350904,0.456815998702,0.157145535905,0.212975776224
0.0341234485048,0.0159593887793,0.122247071215,0.458004116381,0.156697780111,0.212968195009
0.0343383452828,0.0160016629296,0.121261237773,0.45918724809,0.15625109399,0.212960411935
0.0345532318519,0.0160436171087,0.120279906358,0.460365337821,0.155805477095,0.212952429766
0.0347681040201,0.0160852533993,0.119303131617,0.461538330247,0.155360929294,0.212944251423
0.0349829575988,0.0161265738628,0.118330967062,0.462706170747,0.154917450764,0.212935879966
0.0351977884044,0.0161675805402,0.117363465058,0.463868805428,0.154475041985,0.212927318585
0.0354125922589,0.0162082754524,0.116400676821,0.465026181152,0.154033703732,0.212918570584
0.0356273649917,0.0162486606006,0.115442652412,0.46617824556,0.153593437069,0.212909639367
0.0358421024402,0.0162887379673,0.114489440727,0.467324947093,0.153154243342,0.212900528431
0.0360568004515,0.0163285095166,0.113541089497,0.468466235012,0.15271612417,0.212891241352
0.0362714548833,0.0163679771946,0.11259764528,0.46960205942,0.152279081443,0.212881781779
0.0364860616053,0.0164071429302,0.111659153455,0.470732371279,0.151843117308,0.212872153423
0.0367006165003,0.0164460086355,0.110725658223,0.47185712243,0.151408234164,0.212862360047
0.0369151154652,0.0164845762062,0.109797202595,0.472976265611,0.150974434659,0.212852405463
0.0371295544126,0.0165228475226,0.108873828398,0.474089754471,0.150541721673,0.212842293523
0.0373439292719,0.0165608244494,0.107955576262,0.475197543584,0.150110098322,0.21283202811
0.0375582359899,0.0165985088369,0.107042485626,0.47629958847,0.14967956794,0.212821613137
0.0377724705329,0.0166359025211,0.10613459473,0.477395845603,0.149250134077,0.212811052536
0.0379866288871,0.0166730073241,0.105231940615,0.478486272424,0.148821800492,0.212800350258
0.0382007070601,0.016709825055,0.104334559122,0.479570827357,0.14839457114,0.212789510266
0.0384147010818,0.0167463575099,0.103442484891,0.480649469817,0.147968450172,0.212778536527
0.0386286070059,0.0167826064728,0.102555751361,0.481722160224,0.147543441921,0.212767433016
0.0388424209106,0.0168185737156,0.101674390766,0.482788860007,0.147119550897,0.212756203704
0.0390561388996,0.0168542609989,0.100798434145,0.48384953162,0.146696781778,0.212744852559
0.0392697571037,0.0168896700722,0.0999279113302,0.484904138545,0.146275139407,0.212733383543
0.0394832716814,0.0169248026744,0.0990628509599,0.485952645302,0.145854628777,0.212721800605
0.0396966788199,0.0169596605342,0.0982032804736,0.486995017456,0.145435255032,0.212710107684
0.0399099747362,0.0169942453706,0.0973492261171,0.488031221624,0.145017023452,0.2126983087
0.0401231556783,0.0170285588929,0.0965007129445,0.489061225478,0.14459993945,0.212686407557
0.0403362179256,0.0170626028015,0.095657764822,0.49008499775,0.144184008564,0.212674408136
0.0405491577904,0.017096378788,0.0948204044318,0.491102508242,0.14376923645,0.212662314297
0.0407619716183,0.0171298885357,0.0939886532761,0.492113727822,0.143355628873,0.212650129875
0.0409746557896,0.0171631337198,0.0931625316818,0.493118628429,0.142943191702,0.212637858677
0.0411872067196,0.0171961160076,0.0923420588065,0.494117183081,0.142531930903,0.212625504483
0.0413996208598,0.0172288370593,0.0915272526431,0.495109365868,0.142121852529,0.212613071041
0.0416118946985,0.0172612985275,0.0907181300268,0.496095151959,0.141712962718,0.212600562071
0.0418240247617,0.0172935020584,0.0899147066415,0.497074517601,0.141305267682,0.212587981255
0.0420360076136,0.0173254492913,0.0891169970264,0.498047440119,0.140898773704,0.212575332246
0.0422478398576,0.0173571418593,0.088325014584,0.499013897916,0.140493487126,0.212562618657
0.042459518137,0.0173885813892,0.0875387715876,0.499973870469,0.140089414351,0.212549844067
0.0426710391352,0.0174197695022,0.0867582791899,0.50092733833,0.139686561826,0.212537012016
0.0428823995768,0.0174507078137,0.0859835474314,0.501874283125,0.139284936047,0.212524126007
0.0430935962281,0.0174813979336,0.0852145852495,0.502814687547,0.138884543541,0.212511189501
0.0433046258974,0.0175118414668,0.0844514004881,0.503748535356,0.138485390872,0.21249820592
0.0435154854359,0.017542040013,0.0836939999075,0.504675811374,0.138087484626,0.212485178644
0.043726171738,0.0175719951669,0.0829423891944,0.505596501481,0.137690831407,0.212472111013
0.0439366817417,0.0176017085187,0.0821965729724,0.506510592611,0.137295437835,0.212459006321
0.0441470124293,0.0176311816541,0.0814565548133,0.507418072744,0.136901310536,0.212445867823
0.0443571608276,0.0176604161541,0.080722337248,0.508318930904,0.13650845614,0.212432698726
0.0445671240085,0.0176894135957,0.079993921778,0.50921315715,0.136116881273,0.212419502195
0.0447768990892,0.0177181755517,0.0792713088875,0.51010074257,0.135726592551,0.212406281351
0.0449864832323,0.0177467035908,0.0785544980554,0.510981679276,0.135337596578,0.212393039267
0.0451958736469,0.0177749992778,0.077843487768,0.511855960394,0.13494989994,0.212379778974
0.0454050675879,0.0178030641737,0.0771382755312,0.512723580057,0.134563509197,0.212366503453
0.045614062357,0.0178308998357,0.0764388578842,0.513584533399,0.134178430881,0.212353215642
0.0458228553025,0.0178585078175,0.0757452304121,0.514438816543,0.133794671493,0.212339918432
0.0460314438197,0.017885889669,0.0750573877597,0.515286426592,0.133412237493,0.212326614667
0.0462398253508,0.0179130469367,0.0743753236453,0.516127361625,0.1330311353,0.212313307142
0.0464479973855,0.0179399811637,0.0736990308745,0.516961620681,0.132651371286,0.212299998609
0.0466559574606,0.0179666938895,0.0730285013541,0.517789203753,0.132272951773,0.212286691769
0.0468637031607,0.0179931866503,0.0723637261068,0.518610111777,0.131895883027,0.212273389279
0.0470712321174,0.0180194609789,0.0717046952857,0.519424346619,0.131520171254,0.212260093745
0.0472785420103,0.0180455184049,0.0710513981887,0.520231911068,0.131145822599,0.212246807729
0.0474856305662,0.0180713604545,0.0704038232734,0.521032808824,0.130772843139,0.212233533743
0.0476924955597,0.0180969886505,0.0697619581724,0.521827044484,0.13040123888,0.212220274253
0.0478991348126,0.0181224045125,0.0691257897078,0.522614623533,0.130031015755,0.212207031678
0.0481055461945,0.0181476095569,0.0684953039071,0.523395552332,0.129662179621,0.212193808388
0.0483117276219,0.0181726052965,0.0678704860181,0.524169838104,0.129294736252,0.212180606707
0.0485176770591,0.0181973932412,0.0672513205245,0.524937488925,0.128928691339,0.212167428911
0.048723392517,0.0182219748971,0.0666377911614,0.525698513708,0.128564050487,0.212154277229
0.0489288720537,0.0182463517673,0.0660298809308,0.526452922192,0.128200819211,0.212141153845
0.0491341137741,0.0182705253513,0.0654275721176,0.527200724931,0.127839002933,0.212128060893
0.0493391158298,0.0182944971452,0.0648308463048,0.527941933279,0.127478606979,0.212115000463
0.0495438764184,0.0183182686418,0.0642396843897,0.528676559374,0.12711963658,0.212101974597
0.0497483937842,0.0183418413301,0.0636540665997,0.529404616131,0.126762096863,0.212088985292
0.049952666217,0.0183652166957,0.0630739725076,0.530126117224,0.126405992857,0.212076034499
0.0501566920524,0.0183883962207,0.0624993810481,0.530841077075,0.126051329481,0.212063124122
0.0503604696714,0.0184113813834,0.0619302705333,0.531549510839,0.125698111552,0.212050256021
0.0505639974998,0.0184341736584,0.0613666186684,0.532251434389,0.125346343773,0.212037432011
0.0507672740085,0.0184567745166,0.0608084025679,0.532946864304,0.124996030742,0.212024653861
0.0509702977126,0.0184791854249,0.060255598771,0.533635817857,0.124647176938,0.212011923296
0.0511730671712,0.0185014078464,0.0597081832574,0.534318312997,0.124299786731,0.211999241997
0.0513755809871,0.0185234432403,0.0591661314635,0.534994368337,0.123953864372,0.2119866116
0.0515778378065,0.0185452930616,0.0586294182972,0.53566400314,0.123609413994,0.2119740337
0.0517798363185,0.0185669587612,0.0580980181542,0.536327237305,0.123266439615,0.211961509847
0.0519815752544,0.0185884417859,0.0575719049332,0.536984091351,0.122924945128,0.211949041547
0.052183053388,0.0186097435781,0.0570510520515,0.537634586407,0.122584934309,0.211936630267
0.0523842695345,0.018630865576,0.0565354324602,0.538278744193,0.122246410808,0.211924277429
0.0525852225502,0.0186518092132,0.0560250186594,0.53891658701,0.121909378153,0.211911984414
0.0527859113324,0.0186725759188,0.0555197827137,0.539548137722,0.121573839749,0.211899752564
0.0529863348185,0.0186931671175,0.0550196962669,0.540173419746,0.121239798874,0.211887583177
0.0531864919857,0.0187135842291,0.0545247305573,0.540792457034,0.120907258681,0.211875477513
0.0533863818505,0.0187338286686,0.0540348564322,0.541405274062,0.120576222196,0.21186343679
0.0535860034684,0.0187539018464,0.0535500443626,0.542011895815,0.120246692318,0.21185146219
0.0537853559329,0.0187738051677,0.053070264458,0.54261234777,0.119918671819,0.211839554852
0.0539844383757,0.0187935400328,0.0525954864809,0.543206655889,0.119592163343,0.211827715878
0.0541832499653,0.0188131078369,0.0521256798607,0.543794846599,0.119267169405,0.211815946333
0.0543817899074,0.0188325099698,0.051660813708,0.544376946779,0.118943692391,0.211804247244
0.0545800574438,0.0188517478164,0.0512008568288,0.544952983751,0.118621734561,0.211792619599
0.0547780518518,0.0188708227557,0.0507457777381,0.545522985259,0.118301298043,0.211781064352
0.054975772444,0.0188897361617,0.0502955446736,0.546086979462,0.11798238484,0.211769582419
0.0551732185677,0.0189084894027,0.0498501256094,0.546644994918,0.117664996822,0.21175817468
0.0553703896042,0.0189270838412,0.0494094882688,0.54719706057,0.117349135733,0.211746841982
0.0555672849682,0.0189455208342,0.0489736001382,0.547743205734,0.11703480319,0.211735585135
0.0557639041074,0.0189638017328,0.0485424284796,0.548283460085,0.116722000679,0.211724404916
0.0559602465018,0.0189819278823,0.0481159403432,0.548817853645,0.11641072956,0.211713302068
0.0561563116636,0.0189999006218,0.0476941025807,0.549346416769,0.116100991064,0.211702277301
0.0563520991357,0.0190177212845,0.0472768818572,0.549869180133,0.115792786298,0.211691331291
0.056547608492,0.0190353911976,0.0468642446635,0.550386174721,0.115486116241,0.211680464685
0.0567428393365,0.0190529116819,0.0464561573282,0.550897431815,0.115180981744,0.211669678095
0.0569377913027,0.0190702840519,0.0460525860298,0.551402982976,0.114877383537,0.211658972102
0.0571324640531,0.0190875096158,0.0456534968079,0.551902860041,0.114575322222,0.21164834726
0.0573268572786,0.0191045896753,0.045258855575,0.552397095104,0.114274798279,0.211637804088
0.0575209706979,0.0191215255257,0.0448686281277,0.552885720506,0.113975812064,0.211627343079
0.057714804057,0.0191383184555,0.0444827801575,0.553368768823,0.113678363812,0.211616964695
0.0579083571286,0.0191549697468,0.0441012772621,0.553846272858,0.113382453634,0.21160666937
0.0581016297114,0.0191714806747,0.0437240849558,0.554318265624,0.113088081525,0.211596457509
0.0582946216299,0.0191878525076,0.0433511686799,0.554784780336,0.112795247355,0.211586329492
0.0584873327335,0.0192040865071,0.0429824938131,0.555245850399,0.112503950879,0.211576285668
0.0586797628959,0.0192201839277,0.0426180256815,0.555701509398,0.112214191733,0.211566326363
0.0588719120148,0.0192361460171,0.0422577295683,0.556151791086,0.111925969438,0.211556451875
0.0590637800112,0.0192519740157,0.0419015707238,0.556596729374,0.111639283398,0.211546662477
0.059255366829,0.0192676691571,0.0415495143745,0.557036358319,0.111354132904,0.211536958417
0.0594466724339,0.0192832326674,0.0412015257322,0.557470712118,0.111070517132,0.211527339917
0.0596376968137,0.0192986657655,0.0408575700035,0.557899825093,0.110788435147,0.211517807177
0.0598284399772,0.0193139696633,0.0405176123982,0.558323731684,0.110507885905,0.211508360372
0.0600189019536,0.019329145565,0.0401816181383,0.558742466439,0.110228868249,0.211498999655
0.0602090827923,0.0193441946675,0.0398495524661,0.559156064001,0.109951380917,0.211489725156
0.0603989825622,0.0193591181605,0.0395213806522,0.559564559105,0.109675422538,0.211480536982
0.0605886013511,0.0193739172259,0.0391970680043,0.559967986563,0.109400991637,0.211471435219
0.0607779392654,0.0193885930382,0.0388765798742,0.560366381258,0.109128086632,0.211462419932
0.0609669964293,0.0194031467643,0.0385598816658,0.560759778134,0.108856705842,0.211453491165
0.0611557729845,0.0194175795635,0.0382469388425,0.561148212188,0.10858684748,0.211444648942
0.0613442690896,0.0194318925875,0.0379377169343,0.56153171846,0.108318509662,0.211435893267
0.0615324849196,0.01944608698,0.037632181545,0.561910332027,0.108051690403,0.211427224125
0.0617204206654,0.0194601638774,0.0373302983589,0.562284087992,0.107786387624,0.211418641482
0.0619080765335,0.0194741244081,0.0370320331472,0.56265302148,0.107522599146,0.211410145285
0.0620954527451,0.0194879696928,0.0367373517752,0.563017167625,0.107260322698,0.211401735464
0.0622825495361,0.0195017008441,0.0364462202076,0.563376561567,0.106999555914,0.211393411931
0.062469367156,0.0195153189672,0.0361586045154,0.563731238441,0.106740296339,0.211385174581
0.0626559058684,0.0195288251591,0.0358744708812,0.564081233373,0.106482541426,0.211377023292
0.0628421659495,0.019542220509,0.0355937856054,0.56442658147,0.106226288539,0.211368957927
0.0630281476882,0.0195555060982,0.0353165151113,0.564767317815,0.105971534957,0.211360978331
0.0632138513856,0.019568683,0.0350426259506,0.565103477458,0.105718277871,0.211353084335
0.0633992773547,0.0195817522799,0.0347720848089,0.565435095412,0.105466514388,0.211345275757
0.0635844259194,0.0195947149951,0.0345048585102,0.565762206645,0.105216241535,0.211337552396
0.0637692974147,0.0196075721952,0.034240914022,0.566084846074,0.104967456254,0.211329914041
0.0639538921861,0.0196203249216,0.03398021846,0.566403048559,0.104720155409,0.211322360465
0.0641382105888,0.0196329742076,0.0337227390924,0.566716848896,0.104474335788,0.211314891427
0.0643222529878,0.0196455210787,0.0334684433446,0.567026281814,0.104229994098,0.211307506677
0.0645060197574,0.0196579665523,0.033217298803,0.567331381966,0.103987126974,0.211300205947
0.0646895112805,0.0196703116376,0.0329692732191,0.567632183926,0.103745730977,0.21129298896
0.0648727279484,0.0196825573361,0.0327243345136,0.56792872218,0.103505802594,0.211285855428
0.0650556701606,0.0196947046411,0.0324824507797,0.568221031127,0.103267338243,0.211278805049
0.0652383383242,0.0197067545377,0.0322435902871,0.568509145068,0.103030334273,0.21127183751
0.0654207328534,0.0197187080032,0.032007721485,0.568793098205,0.102794786963,0.211264952491
0.0656028541696,0.0197305660068,0.0317748130059,0.569072924633,0.102560692528,0.211258149656
0.0657847027005,0.0197423295097,0.0315448336679,0.56934865834,0.102328047118,0.211251428664
0.0659662788803,0.0197539994651,0.0313177524785,0.569620333197,0.102096846819,0.211244789161
0.0661475831488,0.019765576818,0.0310935386369,0.569887982957,0.101867087655,0.211238230784
0.0663286159515,0.0197770625058,0.030872161537,0.570151641252,0.10163876559,0.211231753163
