-10.0 -10.0,-10.0 0.0,-10.0 10.0,0.0 -10.0,0.0 0.0,0.0 10.0,10.0 -10.0,10.0 0.0,10.0 10.0,other
0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.0
0.1,0.1,0.100000000013,0.10023684624,0.100083512347,0.199679638721,0.100000000006,0.100000000002,0.100000002671,0.0
0.0833565460409,0.0833565460409,0.0833565461395,0.0835626324805,0.0834290925756,0.332868996298,0.0833565460457,0.0833565460428,0.0833565483365,0.0
0.06253920395,0.06253920395,0.0625392055776,0.0626938822534,0.0625936518778,0.499477238814,0.0625392039536,0.0625392039514,0.0625392056726,0.0
0.0417073536998,0.0417073536998,0.041707408684,0.0418105086703,0.0417436650202,0.666201647974,0.0417073537022,0.0417073537007,0.0417073548486,0.0
0.0250320287041,0.025032028704,0.0250337491186,0.0250939405244,0.0250538221275,0.799658344018,0.0250320287055,0.0250320287046,0.0250320293935,0.0
0.0139188789923,0.0139188789923,0.0139420388823,0.0139533046134,0.0139309970682,0.88857926409,0.0139188789931,0.0139188789926,0.0139188793757,0.0
0.00741466928794,0.00741466928793,0.00752356325973,0.00743300802022,0.00742112465874,0.940548957417,0.00741466928837,0.0074146692881,0.00741466949217,0.0
0.00390218019786,0.00390218019786,0.00413099370937,0.00391183147632,0.00390557752,0.968540696197,0.00390218019809,0.00390218019795,0.00390218030534,0.0
0.0020642337314,0.0020642337314,0.00236238733622,0.00206933920925,0.00206603089776,0.983181073843,0.00206423373152,0.00206423373145,0.00206423378826,0.0
0.00110140268098,0.00110140268098,0.00140056036285,0.00110412678479,0.00110236158588,0.990885937831,0.00110140268104,0.001101402681,0.00110140271131,0.0
0.000591593836511,0.000591593836511,0.000850454685839,0.000593057027999,0.000592108890848,0.995006410196,0.000591593836545,0.000591593836524,0.000591593852806,0.0
0.000319098454841,0.000319098454841,0.000523809448024,0.000319887682372,0.00031937626883,0.997241434318,0.00031909845486,0.000319098454848,0.00031909846363,0.0
0.000172538559393,0.000172538559393,0.000325228392705,0.000172965299727,0.00017268877518,0.998466424731,0.000172538559403,0.000172538559397,0.000172538564145,0.0
9.34203191315e-05,9.34203191315e-05,0.000202832128687,9.36513759941e-05,9.35016528738e-05,0.999142913244,9.3420319137e-05,9.34203191337e-05,9.34203217047e-05,0.0
5.06200485079e-05,5.06200485079e-05,0.000126806973631,5.07452472837e-05,5.06641194125e-05,0.999518683416,5.06200485108e-05,5.0620048509e-05,5.06200499021e-05,0.0
2.74397961782e-05,2.74397961782e-05,7.93825841175e-05,2.75076631398e-05,2.74636858558e-05,0.999728447085,2.74397961798e-05,2.74397961788e-05,2.7439796934e-05,0.0
1.48776653322e-05,1.48776653322e-05,4.97301192439e-05,1.49144623235e-05,1.48906181481e-05,0.999846076473,1.48776653331e-05,1.48776653325e-05,1.4877665742e-05,0.0
