-0.5 0.5,-0.5 1.0,-0.5 1.5,-0.5 2.0,0.0 0.5,0.0 2.0,other
0.339153020798,0.125493868605,0.0900767286408,0.102503381748,0.0123698645461,0.0141010763927,0.31630205927
0.357334046119,0.135461046984,0.0959485236568,0.107932992738,0.0111485652622,0.0127427971919,0.279432028048
0.372804621311,0.145619317019,0.101838353584,0.112987159022,0.00997174238694,0.0114212374465,0.24535756923
0.385448744303,0.155942192896,0.107716491619,0.117633335986,0.00885761257097,0.0101610533383,0.214240569288
0.39525273259,0.166411924876,0.113553934845,0.12185408518,0.007818861664,0.00897990069076,0.186128560153
0.402286714972,0.177019011837,0.119322470283,0.12564509669,0.0068631721774,0.00788901970066,0.160974514339
0.406684589377,0.187761247318,0.124994766145,0.129012712641,0.00599397968383,0.00689416170144,0.138658543134
0.408624790037,0.198642481203,0.130544485335,0.131971302285,0.00521131831353,0.00599665633837,0.119008966489
0.408313336734,0.209671246974,0.135946409626,0.134540750065,0.00451265319006,0.00519447388883,0.101821129522
0.405969890515,0.220859367201,0.141176562868,0.136744226315,0.00389363480499,0.00448319163283,0.0868731266631
0.401816981623,0.232220615401,0.146212326391,0.138606330571,0.00334874126704,0.0038568171693,0.0739381875779
0.396072208475,0.243769483965,0.151032545653,0.140151635867,0.00287179723935,0.00330845331661,0.0627938754833
0.388943001416,0.255520086144,0.155617631632,0.14140361967,0.00245637355375,0.00283080978416,0.0532284778
0.38062346158,0.267485204511,0.159949662282,0.142383941077,0.00209608030324,0.00241657842918,0.0450450718177
0.371292784049,0.279675488041,0.164012488769,0.143112011145,0.00178477027476,0.00205869408722,0.0380637636344
0.361114822287,0.292098793806,0.167791848872,0.143604799919,0.00151667041486,0.00175050387335,0.0321225608282
0.350238422167,0.304759666252,0.171275486864,0.143876826552,0.00128645788145,0.00148586623216,0.0270772740523
0.338798231345,0.317658946168,0.174453276113,0.143940284921,0.00108929507702,0.00125919813267,0.022800768244
0.326915762724,0.330793501715,0.177317338193,0.143805264474,0.000920835536597,0.00106548550517,0.0191818118513
0.314700553826,0.344156074752,0.179862150627,0.14348003331,0.000777210062557,0.000900268810563,0.0161237086112
0.302251315317,0.357735236438,0.182084634697,0.142971357039,0.00065500027724,0.000759612786803,0.0135428434451
0.289657001941,0.37151544651,0.183984214951,0.142284832489,0.00055120489471,0.000640067035905,0.0113672321789
0.276997769003,0.385477210443,0.18556284302,0.141425219852,0.00046320250754,0.00053862220779,0.00953513296625
0.264345799179,0.399597327917,0.18682497995,0.140396760457,0.00038871351401,0.000452665059688,0.00799375392238
0.251765999344,0.413849224713,0.187777533356,0.139203470249,0.000325762926941,0.000379934557583,0.00669807485311
0.239316576954,0.428203358488,0.188429747995,0.137849401484,0.000272645154711,0.000318480369778,0.00560978955532
0.227049511477,0.442627687022,0.188793050816,0.136338867148,0.000227891378019,0.00026662451828,0.00469636764126
0.215010939417,0.457088185762,0.188880853827,0.134676624482,0.000190239819799,0.000222926546453,0.00393023014509
0.203241472394,0.471549399991,0.188708320228,0.132868015637,0.00015860898468,0.000186152286378,0.00328803047915
0.19177646715,0.485975015929,0.188292100902,0.130919065088,0.000132073800678,0.000155246131182,0.00275003099864
0.180646264662,0.50032843466,0.187650049636,0.128836534878,0.000109844507399,0.000129306608987,0.0022995650478
0.169876413156,0.514573333041,0.186800926041,0.126627940115,9.12480856412e-05,0.000107564995317,0.00192257456671
0.159487887035,0.528674196739,0.185764095373,0.124301528275,7.57120005838e-05,8.93666746246e-05,0.00160721390205
0.149497310779,0.542596812137,0.184559234036,0.121866226841,6.27500257784e-05,7.4154957638e-05,0.001343511224
0.13991719398,0.556308705988,0.183206048771,0.119331564472,5.19499215068e-05,6.14570714705e-05,0.00112307979627
0.13075618096,0.569779524261,0.181724016401,0.116707571361,4.29627541713e-05,5.08720580762e-05,0.000938872204665
0.122019316047,0.582981344329,0.180132149581,0.114004664566,3.54936600916e-05,4.20603396322e-05,0.000784971477671
0.113708323552,0.595888917472,0.178448792551,0.111233524012,2.92938752955e-05,3.47347340813e-05,0.000656413803543
0.105821899979,0.608479841339,0.176691449294,0.108404964537,2.41538712319e-05,2.86527285749e-05,0.000549038250035
0.0983560148552,0.620734664404,0.174876645119,0.105529808806,1.98974539613e-05,2.36098418147e-05,0.00045935952004
0.0913042158793,0.632636926561,0.173019821319,0.102618765283,1.6376700825e-05,1.94339276816e-05,0.000384460330183
0.0846579338155,0.644173141588,0.171135261516,0.0996823146808,1.34676236205e-05,1.59802917903e-05,0.000321900483667
0.078406782549,0.655332728438,0.169236047383,0.0967306075303,1.10664608556e-05,1.31275096395e-05,0.000269640129402
0.072538850037,0.66610789901,0.167334040809,0.0937733747167,9.086513754e-06,1.07738499527e-05,0.000225975063018
0.0670409763592,0.676493510422,0.165439889196,0.0908198521132,7.4554514157e-06,8.83421976151e-06,0.000189482238547
0.0618990156889,0.686486889711,0.163563050329,0.0878787197635,6.1130200304e-06,7.23755900204e-06,0.000158973928645
0.0570980796889,0.696087638593,0.161711833286,0.0849580555081,5.00909940706e-06,5.9246220749e-06,0.000133459202049
0.0526227605338,0.705297425313,0.15989345194,0.0820653024782,4.10205745393e-06,4.84609218055e-06,0.000112111584734
0.048457332444,0.714119769878,0.158114087871,0.079207249525,3.35735972588e-06,3.96098146582e-06,9.42419406307e-05
0.0445859312366,0.722559828166,0.156378959778,0.0763900233945,2.74639685576e-06,3.23527627795e-06,7.92757526601e-05
0.0409927119576,0.730624179495,0.154692396857,0.0736190912918,2.24549769307e-06,2.64079225782e-06,6.67341088113e-05
0.0376619851231,0.7383206214,0.153057913965,0.0708992723982,1.83510036631e-06,2.15420873589e-06,5.62178039027e-05
0.034578332479,0.745657974498,0.151478286767,0.0682347568846,1.499057335e-06,1.75625602115e-06,4.73940581385e-05
0.0317267034787,0.752645899602,0.149955625394,0.065629131008,1.22405386425e-06,1.43103277748e-06,3.99854307388e-05
0.0290924938843,0.759294728531,0.148491445503,0.0630854069527,9.99122293809e-07,1.16543383094e-06,3.3760572676e-05
0.0266616080343,0.765615309478,0.147086735873,0.0606060561874,8.15237032131e-07,9.48671502822e-07,2.8526518502e-05
0.0244205063845,0.771618867306,0.145742021956,0.0581930452352,6.64977427646e-07,7.7187596424e-07,2.41222647891e-05
0.0223562399478,0.777316878728,0.144457425005,0.0558478728862,5.42247592984e-07,6.27762200196e-07,2.04134230266e-05
0.0204564732272,0.782720962004,0.14323271658,0.0535716080226,4.42043917747e-07,5.10352989808e-07,1.72877689559e-05
0.0187094971742,0.787842780543,0.142067368377,0.0513649273552,3.60262433626e-07,4.14748886746e-07,1.46515391867e-05
0.0171042336178,0.79269395962,0.140960597434,0.0492281525008,2.93539420373e-07,3.36937547434e-07,1.24263502795e-05
0.0156302325044,0.797286015296,0.139911406866,0.0471612859421,2.39119688074e-07,2.73635929931e-07,1.05466359855e-05
0.0142776631762,0.801630294553,0.138918622329,0.0451640455179,1.94747863324e-07,2.22159895957e-07,8.95751557063e-06
0.0130373007924,0.805737925646,0.137980924461,0.0432358971848,1.5857876482e-07,1.80316612968e-07,7.61302061868e-06
0.0119005088835,0.809619777631,0.137096877579,0.0413760858667,1.29103595889e-07,1.46315890761e-07,6.47461982639e-06
0.0108592189074,0.81328642811,0.136264954923,0.0395836642823,1.05089223691e-07,1.18697214457e-07,5.50999144771e-06
0.00990590756653,0.816748138212,0.13548356073,0.0378575196913,8.55282715894e-08,9.6269767577e-08,4.69200151343e-06
0.00903357254124,0.820014833943,0.134751049452,0.0361963985497,6.95981349332e-08,7.80631884736e-08,3.99785302192e-06
0.00823570719751,0.823096093051,0.134065742359,0.0345989291007,5.66273521167e-08,6.3287182162e-08,3.4083771863e-06
0.0075062747394,0.826001136659,0.133425941837,0.0330636419556,4.60680317231e-08,5.12984279707e-08,2.90744272687e-06
0.00683968219822,0.828738824952,0.132829943598,0.0315889887414,3.7473260978e-08,4.15734901833e-08,2.48146327519e-06
0.00623075458008,0.831317656307,0.132276047053,0.0301733589082,3.04786076027e-08,3.36866618836e-08,2.11898634494e-06
0.00567470943174,0.833745769291,0.13176256405,0.0288150947984,2.47869824805e-08,2.72918582162e-08,1.81035013855e-06
0.00516713203068,0.836030947037,0.131287826183,0.0275125050887,2.01562594148e-08,2.21078300545e-08,1.54739679379e-06
0.00470395135909,0.838180623552,0.130850190844,0.0262638767174,1.63891550114e-08,1.79060976029e-08,1.32323261206e-06
0.00428141698125,0.84020189158,0.130448046175,0.0250674854101,1.33249600051e-08,1.45011099887e-08,1.13202741636e-06
0.00389607691028,0.842101511684,0.130079815067,0.0239216049166,1.08327862758e-08,1.17422250327e-08,9.68846519123e-07
0.00354475652163,0.843885922253,0.129743958334,0.0228245150676,8.80605395316e-09,9.50717617959e-09,8.29509884112e-07
0.00322453854709,0.845561250198,0.12943897717,0.0217745087556,7.15799256493e-09,7.69675359729e-09,7.10473981988e-07
0.00293274416364,0.847133322119,0.129163414996,0.0207698979399,5.81797097119e-09,6.23047588185e-09,6.08732597872e-07
0.00266691517582,0.84860767577,0.12891585878,0.0198090187693,4.72850435508e-09,5.04306945425e-09,5.2173347854e-07
0.00242479727728,0.849989571669,0.128694939911,0.0188902359105,3.84281408268e-09,4.08160611867e-09,4.4730822859e-07
0.00220432436762,0.851284004737,0.128499334693,0.0180119461632,3.12283884422e-09,3.30317664102e-09,3.83613297938e-07
0.0020036038927,0.852495715858,0.128327764519,0.0171725814396,2.53761402152e-09,2.67300065066e-09,3.29080262253e-07
0.00182090317101,0.853629203283,0.128178995773,0.0163706111744,2.06195141139e-09,2.16289154383e-09,2.82373896365e-07
0.00165463666451,0.854688733807,0.128051839513,0.0156045442334,1.67536386854e-09,1.75001009745e-09,2.42356788522e-07
0.00150335414961,0.855678353676,0.127945150963,0.0148729303754,1.36118960683e-09,1.41585278566e-09,2.08059449485e-07
0.00136572974242,0.856601899171,0.127857828858,0.014174361322,1.10587921877e-09,1.14543082234e-09,1.78655041839e-07
0.00124055173141,0.857463006859,0.127788814663,0.013507471484,8.98415276025e-10,9.26604139035e-10,1.5343799763e-07
0.00112671317091,0.858265123465,0.127737091692,0.0128709383862,7.29839930976e-10,7.49541182967e-10,1.31805911282e-07
0.00102320318913,0.859011515384,0.127701684152,0.0122634828313,5.92870478409e-10,6.06280860455e-10,1.13244193884e-07
0.000929098965742,0.859705277787,0.127681656125,0.0116838688373,4.81586541459e-10,4.9037738263e-10,9.73130576074e-08
0.000843558334946,0.860349343355,0.127676110506,0.0111309033799,3.91175569626e-10,3.96612378001e-10,8.36364680923e-08
0.000765812972053,0.860946490615,0.127684187912,0.010603435969,3.1772580307e-10,3.20761572136e-10,7.18927603452e-08
0.000695162123043,0.861499351901,0.127705065568,0.0101003580835,2.58057868836e-10,2.59405722431e-10,6.18066619831e-08
0.000630966838634,0.862010420932,0.12773795618,0.00962060248724,2.09587814465e-10,2.09777437203e-10,5.3142508091e-08
0.00057264467632,0.86248206003,0.127782106809,0.00916314244609,1.7021572096e-10,1.6963708598e-10,4.56984658427e-08
0.000519664835871,0.862916506979,0.127836797745,0.00872699086364,1.38235126147e-10,1.37172289546e-10,3.93016154618e-08
0.000471543695787,0.863315881538,0.127901341388,0.00831119935108,1.12259376632e-10,1.10916519256e-10,3.38037579659e-08
0.000427840720181,0.863682191632,0.127975081145,0.00791485724492,9.11617492095e-11,8.96831802129e-11,2.90778401975e-08
0.000388154707519,0.864017339208,0.128057390338,0.00753709058469,7.40267709846e-11,7.25122388722e-11,2.50149045182e-08
0.000352120354513,0.864323125807,0.128147671138,0.00717706106109,6.01106466029e-11,5.86270122444e-11,2.15214847541e-08
0.000319405110273,0.864601257822,0.12824535351,0.00683396494378,4.88090909717e-11,4.73991874257e-11,1.85173819496e-08
0.000289706297569,0.864853351501,0.128349894193,0.00650703199685,3.96311833105e-11,3.83205064202e-11,1.59337635942e-08
0.000262748479686,0.865080937665,0.128460775692,0.00619552438882,3.21781167002e-11,3.09798482057e-11,1.37115385097e-08
0.000238281052922,0.865285466186,0.128577505307,0.00589873560321,2.61259275121e-11,2.50446807668e-11,1.17999667957e-08
0.00021607604627,0.865468310225,0.128699614177,0.00561598935476,2.12114601236e-11,2.02460509887e-11,1.0155470325e-08
0.000195926111192,0.86563077024,0.128826656359,0.00534663851568,1.72209614599e-11,1.63664384785e-11,8.74061444135e-09
0.000177642685696,0.865774077781,0.128958207927,0.00509006405559,1.39808130774e-11,1.32299275543e-11,7.5232358826e-09
0.000161054318188,0.86589939908,0.129093866106,0.00484567399836,1.13500005509e-11,1.06942554837e-11,6.47569565806e-09
0.000146005137636,0.86600783845,0.129233248422,0.0046129023983,9.2139947895e-12,8.64437917885e-12,5.5742387559e-09
0.000132353457722,0.866100441505,0.129375991886,0.00439120833786,7.4797807812e-12,6.98727069114e-12,4.79844522495e-09
0.000119970503593,0.866178198199,0.129521752206,0.00418007494868,6.07181876861e-12,5.64770703299e-12,4.13075944583e-09
0.000108739250751,0.866242045711,0.129670203015,0.00397900845712,4.92876310331e-12,4.56486454e-12,3.55608633635e-09
9.85533664953e-05,0.866292871176,0.129821035133,0.00378753725554,4.00079674972e-12,3.68956416993e-12,3.06144487824e-09
8.93162450717e-05,0.866331514261,0.129973955852,0.00360521099997,3.24746600888e-12,2.98204342946e-12,2.63567075118e-09
8.09401284601e-05,0.866358769617,0.130128688245,0.00343159973477,2.63592165695e-12,2.41015433367e-12,2.26916105165e-09
7.33453053652e-05,0.866375389195,0.130284970497,0.00326629304457,2.13949026995e-12,1.94790600047e-12,1.95365509039e-09
6.64593816164e-05,0.866382084437,0.130442555262,0.00310889923373,1.73651379245e-12,1.57428601883e-12,1.68204612905e-09
6.02166157444e-05,0.866379528358,0.130601209042,0.00295904453314,1.40940701961e-12,1.27230730527e-12,1.44821965629e-09
5.45573140337e-05,0.866368357517,0.130760711586,0.00281637233454,1.14389209809e-12,1.02823733923e-12,1.24691443612e-09
4.94272798293e-05,0.866349173879,0.130920855314,0.00268054245172,9.28376820549e-13,8.30974903178e-13,1.07360310035e-09
4.47773123237e-05,0.866322546591,0.131081444763,0.00255123040868,7.53449720069e-13,6.7154611668e-13,9.24389519522e-10
4.0562750459e-05,0.866289013655,0.131242296043,0.00242812675394,6.11470034716e-13,5.42696944948e-13,7.95920580817e-10
3.67430579524e-05,0.866249083524,0.131403236331,0.00231093640089,4.96234727246e-13,4.3856372457e-13,6.85310339555e-10
3.32814457988e-05,0.866203236606,0.131564103364,0.00219937799331,4.02708088011e-13,3.54406777777e-13,5.90074800041e-10
3.01445289212e-05,0.8661519267,0.131724744967,0.00209318329576,3.26802165461e-13,2.8639504142e-13,5.0807582908e-10
2.73020139257e-05,0.866095582351,0.131885018589,0.00199209660796,2.65198475394e-13,2.31431946053e-13,4.37472917647e-10
2.47264151862e-05,0.866034608141,0.132044790864,0.00189587420279,2.15203232935e-13,1.87014648407e-13,3.76681688007e-10
2.23927967257e-05,0.865969385912,0.13220393718,0.00180428378705,1.74629807646e-13,1.51120231387e-13,3.24338199397e-10
2.0278537581e-05,0.865900275927,0.132362341272,0.0017171039843,1.41703285305e-13,1.22113707686e-13,2.79268239055e-10
1.83631185444e-05,0.865827617971,0.132519894831,0.00163412383931,1.14982980942e-13,9.86736513963e-14,2.40460899989e-10
1.66279283602e-05,0.8657517324,0.132676497121,0.00155514234311,9.32995283748e-14,7.9732081259e-14,2.0704584526e-10
1.50560876212e-05,0.865672921137,0.132832054619,0.00147996797826,7.5703805575e-14,6.44258655802e-14,1.78273742967e-10
1.36322887717e-05,0.865591468609,0.132986480665,0.00140841828339,6.14254702196e-14,5.20574415032e-14,1.53499428589e-10
1.23426507574e-05,0.865507642651,0.133139695129,0.00134031943655,4.98392980588e-14,4.20630640302e-14,1.32167413575e-10
1.11745870005e-05,0.865421695357,0.133291624086,0.00127550585647,4.04378564753e-14,3.39871419488e-14,1.13799412517e-10
1.01166854885e-05,0.865333863885,0.13344219951,0.00121381982136,3.2809321504e-14,2.7461494183e-14,9.79836071495e-11
9.1585998795e-06,0.865244371231,0.133591358981,0.0011551111042,2.66194706478e-14,2.21885835326e-14,8.43654048795e-11
8.29095062157e-06,0.865153426958,0.133739045394,0.00109923662435,2.15970657854e-14,1.79279654387e-14,7.26394834285e-11
7.50523517456e-06,0.865061227892,0.133885206696,0.0010460601144,1.75219882303e-14,1.44853354757e-14,6.25429423353e-11
6.79374650507e-06,0.86496795878,0.134029795618,0.000995451801991,1.42156079867e-14,1.17036773709e-14,5.38494070908e-11
6.14949909923e-06,0.864873792919,0.13417276943,0.000947288105842,1.15329666829e-14,9.4561088259e-15,4.63639532254e-11
5.56616180662e-06,0.864778892752,0.134314089701,0.000901451345453,9.35643277292e-15,7.64009960018e-15,3.99187361823e-11
5.03799689006e-06,0.864683410436,0.134453722069,0.000857829463916,7.59055183716e-15,6.1727987155e-15,3.43692287387e-11
4.55980471323e-06,0.86458748838,0.134591636023,0.000816315763307,6.15786696737e-15,4.98725808325e-15,2.95909814313e-11
4.1268735488e-06,0.864491259756,0.134727804693,0.000776808652114,4.99552656956e-15,4.02938063274e-15,2.54768332281e-11
3.73493403729e-06,0.86439484899,0.134862204649,0.000739211404204,4.05253129868e-15,3.25545398084e-15,2.19345098226e-11
3.38011786914e-06,0.864298372221,0.134994815713,0.000703431928835,3.28749975232e-15,2.63015732808e-15,1.888455565e-11
3.05892030154e-06,0.864201937743,0.135125620769,0.000669382551249,2.66685521174e-15,2.12495080338e-15,1.62585532275e-11
2.76816615684e-06,0.864105646423,0.135254605594,0.000636979803368,2.16335411568e-15,1.71677388884e-15,1.3997589878e-11
2.50497898175e-06,0.864009592098,0.135381758687,0.000606144224175,1.75489188671e-15,1.38699362662e-15,1.20509374554e-11
2.2667530755e-06,0.863913861954,0.135507071113,0.00057680016935,1.42353385442e-15,1.12055468386e-15,1.03749154705e-11
2.05112812221e-06,0.863818536887,0.135630536346,0.000548875629744,1.15472886065e-15,9.05292544006e-16,8.93191213458e-12
1.85596618658e-06,0.863723691841,0.135752150127,0.000522302058315,9.36671121494e-16,7.31378522585e-16,7.6895413791e-12
1.67933085437e-06,0.863629396134,0.135871910324,0.000497014205135,7.59782405415e-16,5.90871310715e-16,6.61991696252e-12
1.51946831893e-06,0.863535713767,0.135989816799,0.000472949960125,6.16291850441e-16,4.77354602703e-16,5.69902739842e-12
1.37479023357e-06,0.863442703718,0.136105871284,0.000450050203147,4.99895016165e-16,3.85644286595e-16,4.90619770084e-12
1.2438581658e-06,0.863350420219,0.136220077257,0.000428258661143,4.05477233959e-16,3.1155184654e-16,4.22362588835e-12
1.12536950493e-06,0.863258913022,0.136332439833,0.000407521771993,3.2888913357e-16,2.51693187755e-16,3.63598386351e-12
1.01814468779e-06,0.863168227649,0.136442965649,0.000387788554783,2.66764508714e-16,2.0333416531e-16,3.13007372704e-12
9.21115620238e-07,0.863078405631,0.136551662765,0.000369010486198,2.16372538413e-16,1.64265771176e-16,2.6945318279e-12
8.33315182951e-07,0.862989484738,0.136658540562,0.000351141382749,1.75497885577e-16,1.32703286158e-16,2.31957391973e-12
7.53867720737e-07,0.86290149919,0.136763609652,0.000334137288583,1.42343415609e-16,1.07204796054e-16,1.99677571499e-12
6.8198042359e-07,0.862814479866,0.136866881783,0.000317956368605,1.15451268906e-16,8.66053544444e-17,1.71888392093e-12
6.16935516382e-07,0.862728454496,0.13696836976,0.00030255880666,9.36388254649e-17,6.99637880866e-17,1.47965352405e-12
5.5808318172e-07,0.862643447845,0.137068087362,0.000287906708571,7.59467525314e-17,5.65197175529e-17,1.27370767788e-12
5.04835147506e-07,0.862559481888,0.137166049266,0.00027396400977,6.15968559548e-17,4.56588317062e-17,1.09641705477e-12
4.56658877088e-07,0.862476575982,0.137262270971,0.000260696387332,4.99578857243e-17,3.68848311619e-17,9.43795958664e-13
4.13072305662e-07,0.862394747014,0.137356768737,0.000248071176206,4.0517795007e-17,2.97967601449e-17,8.1241287082e-13
3.73639071812e-07,0.862314009559,0.137449559512,0.000236057289429,3.28612350376e-17,2.40706920129e-17,6.99313423974e-13
3.37964197839e-07,0.862234376017,0.137540660876,0.000224625142161,2.66512978991e-17,1.94449323889e-17,6.01954078709e-13
3.05690176828e-07,0.862155856753,0.137630090977,0.00021374657934,2.16147055959e-17,1.57080643698e-17,5.1814501548e-13
2.76493428347e-07,0.862078460217,0.137717868482,0.000203394806804,1.75297950486e-17,1.26892899962e-17,4.46000962193e-13
2.50081088185e-07,0.862002193074,0.137804012519,0.000193544325699,1.42167713408e-17,1.0250626972e-17,3.8389885502e-13
2.26188100801e-07,0.86192706031,0.137888542631,0.000184170870041,1.15298011073e-17,8.28060431262e-18,3.30441383183e-13
2.0457458605e-07,0.861853065349,0.137971478729,0.000175251347255,9.35059873596e-18,6.68916902676e-18,2.84425600292e-13
1.85023454425e-07,0.861780210151,0.138052841044,0.000166763781577,7.5832235952e-18,5.40357122392e-18,2.44815898337e-13
1.67338247461e-07,0.861708495309,0.138132650092,0.000158687260169,6.14985967795e-18,4.36503971266e-18,2.10720738196e-13
1.5134118212e-07,0.861637920148,0.138210926629,0.000151001881812,4.9873921979e-18,3.52609624885e-18,1.8137261471e-13
1.36871379967e-07,0.861568482803,0.138287691618,0.000143688708077,4.04463067736e-18,2.84838575544e-18,1.56110806864e-13
1.23783263747e-07,0.86150018031,0.13836296619,0.000136729716831,3.2800564661e-18,2.30092339826e-18,1.34366526071e-13
1.11945105589e-07,0.861433008681,0.138436771616,0.000130107757988,2.65999567086e-18,1.85867843961e-18,1.1565012928e-13
1.01237712559e-07,0.861366962979,0.138509129272,0.000123806511379,2.15713716733e-18,1.50143017297e-18,9.9540109955e-14
9.15532366065e-08,0.861302037386,0.138580060614,0.000117810446655,1.74933053111e-18,1.21284366926e-18,8.56736198216e-14
8.27940971834e-08,0.861238225273,0.138649587147,0.000112104785124,1.41861102669e-18,9.79723105609e-19,7.37383086178e-14
7.48720058897e-08,0.861175519261,0.138717730404,0.000106675463413,1.15040877374e-18,7.9140855969e-19,6.34652986412e-14
6.77070835308e-08,0.861113911279,0.138784511915,0.000101509098899,9.32907306533e-19,6.39288706365e-19,5.46231363443e-14
6.12270608502e-08,0.86105339262,0.138849953196,9.65929567888e-05,7.56523310445e-19,5.16407148644e-19,4.70125851482e-14
5.53665550363e-08,0.860993953999,0.138914075715,9.19149187967e-05,6.13484647522e-19,4.17144392746e-19,4.04621425229e-14
5.0066414841e-08,0.860935585595,0.138976900885,8.74634533296e-05,4.97488105504e-19,3.36960933279e-19,3.48241806324e-14
4.52731278241e-08,0.860878277103,0.139038450036,8.32275871094e-05,4.03421810713e-19,2.72189706828e-19,2.9971623843e-14
4.09382838459e-08,0.860822017778,0.139098744405,7.91968781667e-05,3.27140089486e-19,2.19868428082e-19,2.57950884389e-14
3.70180894876e-08,0.860766796475,0.139157805117,7.53613901363e-05,2.65280869909e-19,1.77604145157e-19,2.22004202717e-14
3.34729285778e-08,0.860712601689,0.139215653171,7.17116677952e-05,2.15117587091e-19,1.43463823135e-19,1.91065749997e-14
3.02669644598e-08,0.860659421593,0.139272309426,6.82387137806e-05,1.74439073257e-19,1.15885954356e-19,1.64437932718e-14
2.73677800464e-08,0.860607244074,0.139327794592,6.49339664333e-05,1.41452145303e-19,9.36091549963e-20,1.41520298299e-14
2.47460520809e-08,0.860556056761,0.139382129214,6.17892787111e-05,1.1470260127e-19,7.56144837936e-20,1.21796012132e-14
2.23752563623e-08,0.860505847062,0.139435333664,5.87968981212e-05,9.30111473418e-20,6.10788460126e-20,1.04820216519e-14
2.02314009991e-08,0.860456602188,0.139487428133,5.59494476227e-05,7.54214341308e-20,4.93373523996e-20,9.02100097371e-15
1.82927850331e-08,0.860408309184,0.139538432616,5.32399074519e-05,6.11579140059e-20,3.98529122355e-20,7.76358198082e-15
1.65397800257e-08,0.86036095495,0.139588366912,5.06615978262e-05,4.95916635686e-20,3.21916702716e-20,6.68139789403e-15
1.49546324279e-08,0.860314526272,0.139637250611,4.82081624849e-05,4.02126660312e-20,2.60031644829e-20,5.75003315715e-15
1.35212847607e-08,0.860269009836,0.13968510309,4.58735530252e-05,3.26073326698e-20,2.10042973881e-20,4.94847321939e-15
1.22252138196e-08,0.860224392256,0.139731943505,4.36520139964e-05,2.64402732138e-20,1.69663880298e-20,4.25863091398e-15
1.10532842858e-08,0.86018066009,0.139777790788,4.15380687148e-05,2.14395121294e-20,1.37047125538e-20,3.66493877338e-15
9.99361628086e-09,0.860137799858,0.139822663642,3.95265057648e-05,1.73844995125e-20,1.10700551065e-20,3.15399810447e-15
9.03546553856e-09,0.860095798064,0.139866580534,3.76123661538e-05,1.40963883791e-20,8.94188268162e-21,2.71427692398e-15
8.16911499544e-09,0.860054641205,0.139909559695,3.57909310876e-05,1.14301499712e-20,7.22283180411e-21,2.33584995321e-15
7.38577671345e-09,0.86001431579,0.139951619114,3.40577103382e-05,9.26817965194e-21,5.83425491931e-21,2.01017481757e-15
6.67750315219e-09,0.859974808353,0.139992776538,3.24084311742e-05,7.51511162908e-21,4.71262281268e-21,1.72989941121e-15
6.03710690126e-09,0.859936105469,0.140033049466,3.0839027827e-05,6.09361399878e-21,3.80661852988e-21,1.48869608804e-15
5.45808806732e-09,0.859898193759,0.140072455151,2.93456314674e-05,4.94097879201e-21,3.07478988774e-21,1.28111894444e-15
4.93456858752e-09,0.859861059908,0.140111010597,2.79245606664e-05,4.00635673373e-21,2.4836532117e-21,1.1024809788e-15
4.46123280952e-09,0.85982469067,0.140148732557,2.65723123189e-05,3.24851483315e-21,2.00616157001e-21,9.4874836022e-16
4.03327374152e-09,0.859789072882,0.140185637532,2.52855530062e-05,2.63401796197e-21,1.62046744458e-21,8.16449424149e-16
