-0.5 -0.5,-0.5 -1.0,-0.5 -1.5,-0.5 0.0,-1.0 -0.5,-1.0 -1.0,-1.0 -1.5,-1.0 0.0,-1.0 1.0,-1.5 -0.5,-1.5 -1.0,-1.5 -1.5,-1.5 0.0,-1.5 0.5,0.0 -0.5,0.0 -1.0,0.0 -1.5,0.0 0.0,0.0 1.0,0.0 1.5,2.0 -0.5,other
0.0238527332774,0.0261630734664,0.0219806925942,0.0230025219391,0.0230335728845,0.0235629106481,0.0256607694793,0.0217975322457,0.0124774868329,0.022353090684,0.0246360227481,0.0261089776676,0.0229906912653,0.0124940121337,0.0296987483354,0.0317192984929,0.0273011829831,0.0323689595418,0.0125557428408,0.0125188214924,0.0123201087223,0.531403049725
0.0245800803559,0.027136328387,0.0225130191115,0.0236373450253,0.0236699405176,0.0242557923606,0.0265807131614,0.0223097713665,0.0121880692545,0.0229272752381,0.0254423216847,0.0270828660358,0.023624432594,0.0122062048214,0.0310862067311,0.0333526795772,0.0284017577193,0.0340916968473,0.0122737312184,0.0122333851452,0.0120133665891,0.518393016258
0.0253076435689,0.0281156577799,0.0230410760623,0.0242695150969,0.0243033326958,0.0249472662877,0.0275055778052,0.0228170292439,0.0118970816395,0.0234988008995,0.0262498659802,0.0280642314318,0.0242555273078,0.0119168620754,0.0324960645956,0.0350191384819,0.0295124115973,0.0358536352811,0.0119902763763,0.0119464593331,0.0117042266297,0.50528831983
0.0260339370018,0.0290988454671,0.0235638396648,0.0248977144144,0.024932395078,0.0256358660284,0.0284333310257,0.0233182997146,0.0116052053636,0.0240666039111,0.0270568685498,0.0290509924283,0.0248826630243,0.0116266638731,0.0339251824513,0.0367149067402,0.0306305830888,0.0376510580864,0.0117060538941,0.0116587228784,0.0113933304331,0.492116936883
0.0267574677582,0.0300836234852,0.0240803069049,0.0255206342694,0.025555783137,0.0263201264384,0.0293618985044,0.0238126004041,0.0113131392994,0.0246296335199,0.0278615238472,0.030041011552,0.025504536471,0.0113363072781,0.0353702529962,0.0384359589868,0.0317536308035,0.0394799575023,0.011421755553,0.0113708713481,0.0110813385208,0.47890764142
0.0274767490107,0.0310676928524,0.0245895042275,0.0261369865862,0.0261721742294,0.0269985967134,0.0302891826619,0.0242989813469,0.0110215931897,0.0251868608571,0.0286620242185,0.031032114202,0.0261198650287,0.0110464997873,0.0368278316921,0.040178050778,0.0328788582894,0.0413360712027,0.0111380826622,0.0110836103903,0.0107689245042,0.46568974557
0.0281903133449,0.0320487454309,0.0250904960604,0.0267455155725,0.0267802797146,0.0276698536512,0.0312130822419,0.0247765334025,0.0107312805886,0.0257372877597,0.0294565767858,0.0320221086914,0.0267273983226,0.0107579522537,0.0382943704562,0.0419367611846,0.0340035404222,0.0432149240285,0.0108557389818,0.0107976486542,0.0104567688733,0.452492823579
0.028896726167,0.033024486498,0.0255823930202,0.0273450092102,0.0273788569036,0.0283325148572,0.0321315124652,0.0252443963146,0.0104429114969,0.0262799553788,0.0302434205596,0.0330088070677,0.0273259296512,0.0104713715139,0.0397662538667,0.0437075393973,0.0351249509014,0.0451118743037,0.0105754233744,0.0105136904241,0.0101455525224,0.439346424106
0.0295945989276,0.033992657592,0.0260643596437,0.0279343103689,0.0279667206064,0.0289852516417,0.0330424253735,0.0257017662571,0.0101571848403,0.0268139524227,0.0310208434541,0.0339900463334,0.0279143070388,0.0101874528683,0.0412398371868,0.0454857544293,0.0362403903162,0.0470221638525,0.0102978223367,0.0102324281176,0.00983595013325,0.426279776259
0.0302826019033,0.034951059174,0.026535621496,0.0285123273203,0.028542754046,0.0296268013509,0.0339438299587,0.0261479027174,0.00987478095117,0.0273384228755,0.031787198861,0.0349637096488,0.0284914436892,0.00990687257934,0.0427114854227,0.0472667468617,0.037347214198,0.0489409706859,0.0100236025766,0.00995453481146,0.00952862354816,0.413321495324
0.0309594762769,0.0358975726204,0.0269954715068,0.0290780434354,0.0291059189063,0.0302559788753,0.0348338116557,0.0265821345726,0.00959635422577,0.0278525730417,0.0325409214321,0.0359277470811,0.0290563276252,0.0096302805572,0.0441776125686,0.0490458814749,0.0384428604485,0.0508634632008,0.00975340380692,0.00968065696882,0.00922421526838,0.400499294451
0.0316240452592,0.0368301810623,0.0274432754025,0.0296305258526,0.0296552642956,0.0308716870842,0.0357105507729,0.0270038652268,0.00932252613391,0.0283556777699,0.0332805417241,0.0368801954525,0.0296080303041,0.00935829341309,0.0456347201496,0.0508185995401,0.0395248755255,0.0527848546466,0.00948783193276,0.00941140754245,0.00892334221884,0.38783970869
0.0322752240089,0.0377469885985,0.0278784761158,0.0301689329276,0.0301899344227,0.0314729259553,0.0365723394484,0.0274125766954,0.00905387875477,0.0288470857261,0.0340046993743,0.0378191968458,0.0301457140187,0.00909148805145,0.0470794341638,0.0525804695184,0.0405909387815,0.0547004565686,0.00922745280273,0.00914735962802,0.00862658991617,0.375367837677
0.0329120281303,0.0386462374405,0.0283005970743,0.0306925202943,0.0307091748111,0.0320588001937,0.0374175967434,0.0278078325452,0.00879094900321,0.0293262236013,0.0347121545082,0.0387430153481,0.0306686379179,0.00883039596526,0.0485085395546,0.0543272349426,0.0416388843893,0.0566057299412,0.0089727866819,0.00888904082764,0.00833450717065,0.363107112915
0.0335335805622,0.0395263225997,0.0287092442998,0.0312006454053,0.0312123369147,0.0326285251715,0.0382448815335,0.0281892796258,0.00853422369321,0.029792599166,0.0354017971198,0.0396500516563,0.0311761625137,0.00857549837853,0.0499190114008,0.0560548583268,0.0426667203514,0.0584963327604,0.00872430358572,0.00863692846615,0.00804760143945,0.351079095029
0.0341391167117,0.0403858037955,0.0291041072759,0.0316927704576,0.0316988810374,0.0331814310635,0.0390529029157,0.0285566485604,0.00828413555979,0.0302458031096,0.0360726542237,0.04053885522,0.0316677525819,0.00832722235505,0.0513080421151,0.0577595600799,0.0436726441738,0.0603681629729,0.00848241958645,0.0083914457761,0.00776633493112,0.339303305497
0.0347279877382,0.0412234143473,0.0294849585809,0.0321684636552,0.032168377511,0.0337169651086,0.0398405279233,0.028909752998,0.00804106032928,0.030685509637,0.0367238946441,0.0414081336759,0.0321429784095,0.0080859379598,0.0526730640671,0.0594378515657,0.044655054893,0.0622173957803,0.00824749417104,0.00815295913488,0.00749112153882,0.327797096331
0.0352996619476,0.0420380669105,0.0298516523124,0.0326273988127,0.0326205061398,0.0342346919821,0.0406067864284,0.0292484876652,0.00780531489109,0.0311114758314,0.0373548313777,0.0422567594103,0.032601515392,0.00785195652287,0.0540117672068,0.0610865616655,0.0456125612641,0.0640405145577,0.00801982869247,0.00792177640071,0.00722232465356,0.316575559935
0.035853724317,0.0428288560226,0.0302041213733,0.0330693533537,0.0330550539699,0.0347342923233,0.0413508732012,0.0295728252927,0.00757715658458,0.0315235398248,0.0379649215492,0.0430837731817,0.0330431420346,0.00762553001581,0.0553221114404,0.0627028564363,0.0465439860477,0.0658343348638,0.00779966591738,0.00769814635454,0.00696025588021,0.305651480015
0.0363898742275,0.0435950575283,0.0305423737148,0.033494204806,0.0334719114991,0.0352155595214,0.0420721471903,0.029882812524,0.0073567835747,0.0319216178594,0.0385537640535,0.0438883848325,0.0334677364592,0.00740685151068,0.0566023336944,0.0642842517085,0.0474483664676,0.067596021271,0.00758719063347,0.00748225921562,0.00670517464953,0.295035323059
0.0369079215396,0.0443361250559,0.0308664876675,0.0339019259437,0.0338710674835,0.0356783949148,0.0427701281771,0.0301785649418,0.00714433625195,0.032305700349,0.0391210950506,0.0446699712144,0.0338752715664,0.00719605665427,0.0578509497873,0.065828618719,0.048324951032,0.0693230970093,0.00738253124465,0.00727424816129,0.00645728869066,0.284735268545
0.0374077811918,0.0450516838061,0.031176606513,0.0342925787614,0.0342526025413,0.0361228016046,0.0434444910365,0.0304602613709,0.00693989955876,0.0326758470805,0.0396667815457,0.0454280715382,0.0342658090362,0.00699322605724,0.0590667514009,0.0673341831106,0.0491731930291,0.0710134466611,0.00718576224975,0.00707419174941,0.00621675530215,0.274757274855
0.0378894665439,0.0457415219896,0.0314729324641,0.0346663074933,0.0346166817786,0.0365488771151,0.0440950579041,0.0307281376319,0.0067435061172,0.0330321817151,0.0401908133339,0.0461623804324,0.0346394923798,0.00679838847115,0.060248798588,0.0687995178348,0.0499927410957,0.0726653123713,0.00699690747653,0.00688211711598,0.0059836833372,0.265105176811
0.03835308171,0.0464055803027,0.03175572023,0.0350233309092,0.0349635466817,0.0369568051599,0.0447217885978,0.0309824799252,0.0065551400135,0.0333748857608,0.0406932936247,0.0468727390521,0.0349965392728,0.00661152460807,0.0613964083745,0.070223530662,0.0507834273291,0.0742772842219,0.00681594392548,0.00669800380267,0.00575813580123,0.255780810035
0.0387988131424,0.0470439398657,0.0320252703463,0.0353639341233,0.035293506523,0.0373468467769,0.0453247696707,0.0312236180227,0.00637474108409,0.0337041921922,0.0411744286818,0.0475591246167,0.0353372334044,0.00643257144716,0.0625091400962,0.071605447123,0.0515452534525,0.0758482855611,0.00664280606965,0.00652178805935,0.0055401329484,0.246784156793
0.0392269207284,0.0476568090566,0.0322819224355,0.0356884601467,0.0356069295232,0.0377193310967,0.0459042024834,0.0314519184379,0.00620220954518,0.0340203788895,0.0416345168114,0.0482216387708,0.0356619160725,0.00626142687077,0.063586778156,0.0729447897789,0.0522783755612,0.0773775541689,0.00647739045591,0.00635336746563,0.00532965575776,0.238113507787
0.0396377286506,0.0482445096675,0.032526048556,0.0359973014013,0.0359042339945,0.0380746459897,0.0464603906757,0.0316677777265,0.00603741081324,0.0343237620603,0.042073937023,0.0488604951622,0.0359709777399,0.00609795447859,0.0646293128999,0.0742413547342,0.0529830879639,0.0788646201822,0.0063195604603,0.00619260572146,0.0051266496701,0.229765634429
0.0400316162418,0.0488074627793,0.0327580467743,0.0362908913874,0.0361858796671,0.0384132288175,0.0469937273935,0.0318716160504,0.00588018037539,0.034614689786,0.0424931376578,0.0494760066094,0.0362648497448,0.0059419884403,0.0656369202855,0.0754951862925,0.0536598066052,0.0803092816958,0.00616915106232,0.00603933746899,0.00493102847156,0.221735966393
0.0404090090384,0.0493461747127,0.0329783350722,0.0365696966719,0.0364523593678,0.0387355574811,0.0475046825891,0.0320638711137,0.00573032858522,0.0348935358208,0.042892625246,0.0500685722005,0.0365439963301,0.00579333826425,0.066609940972,0.0767065505921,0.0543090525033,0.0817115789135,0.00602597352073,0.0058933730254,0.00474267821956,0.21401876976
0.040770370202,0.0498612233627,0.0331873456795,0.0368342093309,0.0367041911904,0.0390421419251,0.0479937906715,0.0322449925544,0.00558764527929,0.0351606937405,0.0432729538104,0.0506386646199,0.0368089071248,0.00565179337944,0.0675488593879,0.0778759089747,0.0549314355803,0.0830717676453,0.00588981985276,0.00575450292556,0.0045614611193,0.206607321643
0.0411161924463,0.0503532451646,0.0333855198941,0.0370849399491,0.0369419112599,0.0393335162202,0.0484616387293,0.0324154368505,0.00545190413122,0.035416571521,0.043634714793,0.05118681795,0.0370600901789,0.0055171274496,0.068454283255,0.0790038917359,0.0555276391898,0.0843902928491,0.00576046704012,0.00562250219524,0.00438721927329,0.199494077924
0.0414469905685,0.0508229228885,0.033573303429,0.037322411245,0.0371660671616,0.0396102313116,0.0489088555006,0.0325756627742,0.0053228666813,0.0356615865974,0.0439785277302,0.0517136161463,0.0372980656219,0.00538910235938,0.0693269239554,0.0800912727907,0.0560984055845,0.0856677628048,0.00563768090579,0.00549713429637,0.00421977824205,0.192670831405
0.0417632946535,0.0512709743957,0.0337511423073,0.0375471523647,0.0373772120747,0.039872848487,0.0493361012139,0.0327261274087,0.00520028600003,0.0358961614365,0.0443050317666,0.0522196823288,0.0375233599856,0.00526747183295,0.0701675780422,0.0811389456739,0.0566445224928,0.0869049243903,0.00552121962527,0.0053781547057,0.00405895036908,0.186128858445
0.0420656439873,0.0516981424476,0.0339194793022,0.0377596938576,0.0375758996231,0.0401219335886,0.0497440583764,0.0328672827231,0.00508390996269,0.036120719633,0.0446148780517,0.0527056689892,0.0377365012055,0.00515198466322,0.0709771101078,0.0821479011789,0.0571668109171,0.0881026398196,0.00541083685313,0.00526531410643,0.00390453783805,0.179859052768
0.0423545816909,0.0521051856057,0.0340787509104,0.0379605633299,0.0377626794355,0.0403580519687,0.0501334235489,0.0329995726857,0.00497348412706,0.0363356825263,0.044908723038,0.0531722491665,0.0379380142963,0.00504238754559,0.0717564371484,0.0831192068411,0.057666114208,0.0892618650917,0.00530628446095,0.00515836118701,0.00375633544262,0.173852045745
0.0426306500633,0.0524928702286,0.03422938483,0.0381502817495,0.037938093386,0.0405817641679,0.0505049001103,0.0331234308856,0.00486875422024,0.0365414663193,0.0451872226638,0.0536201086115,0.0381284176756,0.00493842752275,0.0725065144937,0.0840539883787,0.0581432884252,0.0903836303095,0.00520731489441,0.00505704505443,0.00361413306118,0.168098312948
0.0428943866071,0.0528619635373,0.0343717979081,0.0383293603676,0.0381026724762,0.0407936222799,0.0508591919871,0.0332392786246,0.00476946824998,0.0367384796715,0.0454510273893,0.0540499389261,0.0383082201005,0.00483985405685,0.0732283233173,0.0849534131286,0.0585991939582,0.0914690219427,0.00511368316691,0.00496111727841,0.00347771783753,0.162588267188
0.0431463206941,0.0532132277007,0.0345063945185,0.0384982982099,0.0382569343084,0.0409941669537,0.0511969983034,0.0333475234348,0.00467537826371,0.0369271217317,0.045700778033,0.0544624316433,0.0384779181717,0.00474642075275,0.0739228596958,0.0858186754549,0.0590346883502,0.0925191670432,0.00502514851356,0.00487033359028,0.00334687607661,0.157312338556
0.0433869708245,0.0535474148726,0.0346335653247,0.0386575800854,0.0384013810953,0.0411839249811,0.0515190088916,0.0334485579782,0.00458624178328,0.0371077805707,0.0459371023492,0.0548582731944,0.0386379943516,0.00465788676054,0.0745911251507,0.0866509840575,0.0594506202498,0.0935352193692,0.0049414757339,0.00478445526482,0.00322139486919,0.152261042242
0.0436168424228,0.0538652631037,0.0347536863834,0.038807675059,0.0385364981475,0.0413634074074,0.0518259005932,0.0335427592788,0.00450182294652,0.0372808319733,0.0461606122766,0.0552381406981,0.038788915444,0.00457401788861,0.0752341185834,0.0874515510774,0.0598478244007,0.0945183473308,0.00486243625424,0.00470325021592,0.00310106346417,0.147425035051
0.0438364261163,0.0541674930444,0.0348671185441,0.0389490353318,0.0386627527817,0.0415331081093,0.0521183342747,0.0336304882455,0.00442189338773,0.0374466385461,0.0463719017885,0.0556026985007,0.0389311314799,0.00449458745926,0.0758528294959,0.0882215828669,0.060227117571,0.0954697236472,0.00478780894117,0.00462649383813,0.00298567440893,0.142795161621
0.0440461964376,0.054454805353,0.0349742071036,0.0390820954768,0.0387805935931,0.0416935027771,0.0523969524816,0.0337120894389,0.00434623288918,0.0376055491019,0.0465715452729,0.055952595391,0.0390650749563,0.00441937693907,0.0764482323814,0.0889622722838,0.0605892953235,0.0963905165808,0.00471738069759,0.00455396962569,0.00287502447993,0.138362491415
0.0442466108978,0.0547278787238,0.0350752816745,0.0392072719776,0.0388904500374,0.0418450482491,0.0526623776533,0.0337878910459,0.0042746298347,0.0377578982804,0.0467600963748,0.0562884624137,0.0391911603762,0.00434817637445,0.0770212821651,0.0896747923587,0.0609351295272,0.097281882609,0.0046509468712,0.00448546959947,0.00276891542588,0.13411834753
0.0444381093773,0.0549873684562,0.0351706562323,0.0393249630241,0.038992732276,0.041988182142,0.0529152108278,0.0338582050225,0.0042068814943,0.0379040063694,0.0469380872333,0.0566109112102,0.0393097840455,0.00428078466155,0.0775729105768,0.0903602911866,0.0612653665135,0.0981449603871,0.00458831150356,0.00442079457042,0.00266715454542,0.130054328344
0.044621113787,0.0552339054857,0.0352606293077,0.0394355485216,0.0390878312363,0.0421233227317,0.0531560307643,0.0339233273739,0.00414279416681,0.0380441792933,0.0471060280574,0.0569205328133,0.0394213240806,0.00421700967676,0.0781040233398,0.0910198878961,0.0615807257896,0.0989808658601,0.00452928744544,0.00435975426566,0.00256955512037,0.126162322987
0.0447960279553,0.0554680958089,0.0353454842959,0.039539390274,0.0391761188493,0.04225086904,0.0533853934236,0.0339835385435,0.00408218320471,0.0381787087388,0.0472644069805,0.0572178968342,0.0395261405906,0.00415666829211,0.0786154980698,0.0916546695589,0.0618818992235,0.0997906883855,0.0044736963617,0.00430216734102,0.00247593672426,0.122434521504
0.0449632377025,0.0556905202382,0.0354254898574,0.0396368323082,0.0392579484281,0.0423712010887,0.0536038317461,0.034039103884,0.00402487294285,0.0383078723921,0.0474136901497,0.0575035509799,0.0396245759991,0.00409958629666,0.079108182782,0.0922656889111,0.0621695506279,0.100575487736,0.00442136864632,0.00424786130107,0.00238612542427,0.118863420557
0.045123111066,0.0559017344288,0.0355009003875,0.0397282013083,0.0393336551567,0.0424846802866,0.0538118556784,0.0340902741912,0.00397069655015,0.0384319342632,0.0475543220013,0.0577780208489,0.0397169554759,0.00404559824275,0.0795828949165,0.0928539627669,0.0624443156736,0.101336291865,0.00437214326569,0.00419667234511,0.00229995389312,0.115441825389
0.0452759986482,0.0561022691283,0.0355719565369,0.0398138071348,0.0394035566622,0.0425916499211,0.0540099524003,0.0341372862807,0.00391949582073,0.0385511450779,0.0476867256886,0.0580418099553,0.0398035874527,0.00399454723343,0.0800404207987,0.0934204710197,0.0627068020739,0.102074095316,0.00432586754581,0.00414844515521,0.00221726144565,0.112162848704
0.0454222340578,0.0562926306047,0.035638885767,0.0398939434063,0.0394679536481,0.0426924357286,0.054198586715,0.0341803635936,0.00387112091871,0.038665742721,0.0478113036265,0.0582953999425,0.0398847642022,0.00394628466488,0.0804815154623,0.0939661561348,0.0629575899868,0.102789858195,0.00428239691688,0.00410303264008,0.00213789401335,0.109019907053
0.0455621344243,0.0564733012153,0.0357019029269,0.0399688881257,0.0395271305703,0.0427873465212,0.0543782015666,0.0342197168168,0.00382543008883,0.0387759527148,0.0479284381247,0.0585392509456,0.0399607624592,0.00390066993587,0.0809069027707,0.0944919230489,0.0631972325912,0.103484505596,0.0042415946266,0.00406029564643,0.0020617040681,0.106006715216
0.045696000965,0.0566447400824,0.0357612108413,0.0400389043338,0.0395813563385,0.0428766748539,0.0545492186548,0.0342555445099,0.00378228934287,0.0388819887216,0.0480384920873,0.0587738020737,0.040031844072,0.00385757013392,0.0813172757795,0.0949986394033,0.0634262567958,0.104158927413,0.00420333143167,0.00402010264756,0.0019885505055,0.103117279013
0.0458241195886,0.0568073838502,0.0358170009005,0.0401042407798,0.0396308850308,0.0429606977154,0.0547120391245,0.0342880337282,0.00374157213039,0.0389840530596,0.0481418097567,0.0589994719842,0.040098256668,0.00381685970667,0.081713297293,0.0954871360461,0.0636451640502,0.104813978476,0.00416748527556,0.00398232941741,0.00191829849606,0.100345886922
0.0459467615218,0.0569616474981,0.0358694536451,0.0401651325959,0.0396759566119,0.043039677231,0.0548670443051,0.0343173606371,0.00370315900078,0.0390823372252,0.0482387174862,0.0592166595249,0.0401602343256,0.00377842012508,0.0820956005716,0.0959582077497,0.0638544312288,0.105450478936,0.0041339409588,0.00394685869663,0.00185081931197,0.0976871008124
0.0460641839487,0.0571079251917,0.0359187393414,0.0402218019699,0.0397167976447,0.0431138613678,0.0550145964855,0.0343436911115,0.00366693726201,0.0391770224129,0.0483295245271,0.0594257444253,0.0402179982419,0.00374213954389,0.0824647901552,0.0964126140934,0.0640545115645,0.106069214863,0.00410258980723,0.00391357985613,0.00178599013552,0.0951357460504
0.0461766306529,0.0572465911549,0.03596501854,0.0402744588065,0.0397536219893,0.0431834846339,0.0551550397083,0.0343671813173,0.00363280064086,0.0392682800297,0.0484145238195,0.0596270880212,0.0402717573913,0.00370791246395,0.0828214427728,0.096851080474,0.0642458356129,0.106670939,0.0040733293422,0.00388238856243,0.0017236938545,0.0926869012112
0.0462843326551,0.0573780005509,0.0360084426192,0.0403233013752,0.0397866314856,0.0432487687652,0.0552887005722,0.0343879782711,0.00360064894796,0.0393562721984,0.0484939927777,0.0598210339981,0.0403217091695,0.00367563939959,0.0831661083127,0.0972742992097,0.0644288122315,0.107256371646,0.00404606295621,0.00385318644817,0.00166381884905,0.090335887561
0.0463875088416,0.0575024903607,0.0360491543053,0.0403685169381,0.0398160166131,0.0433099233957,0.0554158890317,0.0344062203781,0.00357038775048,0.039441152247,0.0485681940627,0.0600079091431,0.0403680400181,0.00364522655388,0.083499310832,0.0976829307074,0.0646038295607,0.107826201632,0.00402069959637,0.00382588079042,0.00160625877352,0.0880782584676
0.046486366578,0.0576203802512,0.036087288174,0.0404102823564,0.039841957128,0.0433671467066,0.0555368991888,0.0344220379445,0.00354192805452,0.0395230651824,0.0486373763371,0.0601880240963,0.0404109260277,0.00361658550367,0.0838215495895,0.0980776046728,0.064771255997,0.108381087365,0.00399715345755,0.00380038419874,0.00155091233641,0.0859097888537
0.0465811023053,0.0577319734262,0.0361229711267,0.0404487646732,0.039864622673,0.0434206260527,0.0556520100681,0.034435553666,0.00351518599869,0.0396021481461,0.0487017749978,0.0603616740941,0.0404505335176,0.003589632896,0.0841333000862,0.0984589213415,0.0649314411485,0.108921657912,0.00397534368681,0.00377661431449,0.00149768308072,0.0838264647882
0.0466719021159,0.0578375574554,0.0361563228453,0.0404841216711,0.0398841733607,0.0434705385633,0.0557614863722,0.0344468830908,0.00349008256,0.0396785308508,0.0487616128832,0.0605291396997,0.0404870195908,0.0035642901567,0.0844350151034,0.0988274527171,0.0650847167699,0.109448514116,0.00395519409973,0.00375449352222,0.00144647916681,0.081824473289
0.0467589423076,0.0579374050768,0.0361874562228,0.0405165024042,0.0399007603293,0.0435170517171,0.0558655792141,0.0344561350577,0.00346654327259,0.0397523359978,0.0488171009537,0.0606906875154,0.0405205326626,0.00354048321192,0.0847271257284,0.0991837438027,0.0652313976683,0.10996222972,0.00393663290952,0.00373394867396,0.00139721315907,0.0799001923944
0.0468423899149,0.0580317749711,0.0362164777713,0.0405460477034,0.0399145262693,0.0435603238903,0.0559645268231,0.0344634121093,0.00344449795986,0.0398236796742,0.0488684389429,0.0608465708742,0.040551212964,0.00351814222302,0.0850100423605,0.0995283138159,0.0653717825792,0.110463352495,0.00391959246904,0.00371491082659,0.00134980181781,0.0780501815455
0.0469224032161,0.0581209125055,0.0362434880071,0.040572890657,0.0399256059241,0.043600504878,0.0560585552234,0.0344688108825,0.00342388047997,0.0398926717306,0.0489158159802,0.0609970305075,0.0405791930191,0.00349720133468,0.0852841556933,0.0998616573797,0.0655061550092,0.110952405347,0.00390400902591,0.00369731499246,0.0013041658972,0.0762711723092
0.0469991322171,0.0582050504459,0.0362685818141,0.0405971570642,0.0399341265617,0.0436377363879,0.0561478788839,0.0344724224744,0.00340462848473,0.0399594161388,0.048959411183,0.0611422951885,0.0406045980968,0.00347759843643,0.0855498376672,0.100184245683,0.0656347840438,0.111429887423,0.00388982249058,0.0036810999032,0.00126022994976,0.074560059462
0.0470727191109,0.0582844096367,0.0362918487856,0.0406189658647,0.0399402084213,0.0436721525094,0.0562327013388,0.0344743327872,0.00338668319167,0.0400240113306,0.0489993942197,0.0612825823492,0.0406275466378,0.00345927493718,0.0858074423898,0.100496527604,0.0657579251199,0.111896275175,0.00387697621713,0.00366620778646,0.00121792213817,0.0729138924487
