-0.5 0.5,-0.5 1.0,-0.5 1.5,-0.5 2.0,0.0 1.0,0.0 1.5,0.0 2.0,other
0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.890625
0.0155236615371,0.0188745897169,0.0175686196405,0.0174667515755,0.0171758027929,0.0169878438411,0.0180123264017,0.878390404494
0.015392486852,0.0227593957402,0.0197283985268,0.0195100823912,0.0188389384212,0.0184363856736,0.0207004200769,0.864633892318
0.0152290283517,0.0273864476957,0.022120089047,0.0217712055395,0.02061127198,0.0199673672279,0.023706340737,0.849208249421
0.0150308949586,0.0328741640533,0.0247581248729,0.0242658269424,0.0224862249332,0.0215750545382,0.0270412317178,0.831968477984
0.0147958643461,0.0393509907398,0.0276547681192,0.0270085062295,0.0244531014321,0.023250820823,0.0307079041807,0.812778044129
0.0145220258456,0.0469528386959,0.0308190996818,0.030011864548,0.0264964481437,0.0249827662476,0.0346981758537,0.791516780984
0.0142079539599,0.0558190275357,0.0342558762925,0.033285640706,0.0285955211507,0.0267554228388,0.0389901480586,0.768090409458
0.0138529082865,0.0660864939449,0.0379643052639,0.0368356153431,0.0307239548892,0.0285496046361,0.0435457037847,0.742441413852
0.0134570499765,0.0778821484143,0.0419368211229,0.0406624474909,0.032849744096,0.0303424706967,0.0483086073569,0.714560710846
0.0130216579777,0.0913134800755,0.0461579836135,0.0447604977314,0.0349356535722,0.0321078677778,0.0532036578172,0.684499201435
0.0125493211378,0.106457820787,0.0506036475125,0.0491167441546,0.0369401546898,0.0338170062471,0.0581373608989,0.652377944572
0.0120440762214,0.123351064785,0.0552405724682,0.0537099261702,0.0388189455464,0.0354394939073,0.0630005048813,0.61839541602
0.0115114590437,0.141977041456,0.0600266353467,0.0585100692815,0.0405270409881,0.0369447074563,0.0676728308465,0.582830215581
0.0109584384385,0.162259058933,0.0649117691002,0.0634785419182,0.0420213239593,0.0383034240104,0.0720296804571,0.546037763183
0.0103932124673,0.184055250957,0.0698396766069,0.0685687646727,0.0432633449386,0.0394895746081,0.0759501245827,0.508440051167
0.0098248636459,0.207159151577,0.0747502600371,0.0737276281213,0.0442220650787,0.0404819318616,0.0793257042196,0.470508395459
0.00926289328016,0.231306332793,0.079582582714,0.0788975812592,0.0448761894488,0.0412655208644,0.082068656614,0.432740243027
0.00871667988304,0.256187019794,0.0842780685524,0.0840192426262,0.0452157538098,0.0418325588782,0.0841184523755,0.39563222408
0.00819492651162,0.28146352977,0.0887835757862,0.0890342848678,0.0452427210211,0.0421827888592,0.0854456833551,0.359652489829
0.00770516986559,0.3067904452,0.0930539823552,0.0938882796651,0.0449704978088,0.0423231651095,0.0860527865902,0.325215673406
0.00725341579321,0.331834918653,0.0970539976316,0.0985331868017,0.0444224625988,0.0422669543166,0.085971655733,0.292663408472
0.00684394227861,0.356294583409,0.100759052101,0.102929234394,0.0436297518531,0.042032404121,0.085258720827,0.262252311016
0.00647927862634,0.379911176117,0.104155274822,0.107046049465,0.042628644199,0.0416411809416,0.0839884275028,0.234149968327
0.00616033837824,0.402478928231,0.107238702804,0.110863023602,0.0414578914614,0.0411167803312,0.0822461473236,0.208438187869
0.00588666233896,0.423847731381,0.110013944534,0.114369000525,0.0401562865713,0.0404830752981,0.0801214259101,0.185121873441
0.00565672082056,0.44392177886,0.112492535095,0.117561430607,0.0387606630854,0.0397631108619,0.0777022158636,0.164141544807
0.00546822897782,0.462654748115,0.114691190188,0.120445154541,0.0373044232248,0.0389781967256,0.0750704508986,0.145387607329
0.00531844068068,0.48004268101,0.116630117252,0.123030971543,0.0358166107075,0.0381473057747,0.0722990660618,0.128714806971
0.00520439953233,0.496115653035,0.118331493651,0.125334132435,0.0343214857622,0.0372867557921,0.0694503820006,0.113955697792
0.00512313715988,0.510929179919,0.119818181408,0.127372880051,0.0328385199085,0.0364101320777,0.0665756472913,0.100932322185
0.00507181760968,0.524556119945,0.121112713709,0.129167136019,0.0313827051195,0.0355283968714,0.0637154641792,0.0894656465476
0.00504783255659,0.537079603677,0.122236558105,0.130737401903,0.0299650655477,0.0346501270032,0.0609008038996,0.0793826073086
0.00504885543097,0.548587281849,0.123209635744,0.13210390692,0.0285932689668,0.0337818240248,0.0581543406179,0.0705208864463
0.00507286390429,0.55916696237,0.12405005782,0.133286000857,0.0272722553957,0.0329282500007,0.0554918851105,0.0627317245417
0.00511813994857,0.568903540542,0.124774031396,0.134301765684,0.026004825766,0.0320927544984,0.0529237640514,0.0558811781134
0.00518325545839,0.577877026618,0.125395886318,0.135167805456,0.0247921579723,0.0312775711008,0.0504560531281,0.049850243949
0.00526704973526,0.58616143631,0.125928180509,0.135899170305,0.0236342372998,0.0304840726911,0.0480916226034,0.0445342305467
0.00536860340287,0.593824315764,0.126381849546,0.136509373724,0.0225302017007,0.0297129827707,0.0458309890057,0.039841684086
0.00548721180665,0.600926703653,0.126766375556,0.137010469294,0.0214786101646,0.0289645451249,0.0436729875141,0.0356930968869
0.00562235975914,0.607523373691,0.127089958609,0.137413161093,0.0204776458784,0.0282386567965,0.0416152896118,0.0320195545617
0.00577369863189,0.613663241047,0.127359680223,0.13772692944,0.0195252665087,0.0275349702862,0.0396547933895,0.0287614204751
0.00594102621637,0.619389850674,0.127581653311,0.13796015975,0.0186193129942,0.0268529708349,0.0377879125412,0.0258671136789
0.00612426941585,0.624741892805,0.127761156094,0.138120266937,0.0177575866019,0.0261920340402,0.0360107867856,0.0232920073192
0.00632346962406,0.629753711086,0.127902749522,0.138213811074,0.0169379021902,0.0255514682515,0.0343194325169,0.0209974557349
0.00653877054284,0.634455783062,0.128010378943,0.138246602268,0.0161581239295,0.0249305453598,0.0327098486837,0.0189499472112
0.00677040815209,0.638875162439,0.128087461359,0.138223794147,0.0154161882835,0.0243285228414,0.0311780895511,0.0171203732268
0.00701870254398,0.643035878758,0.12813695989,0.138149966209,0.0147101178624,0.0237446592762,0.0297203132403,0.0154834022194
0.00728405135233,0.646959294107,0.128161447063,0.138029195757,0.0140380288378,0.023178225038,0.0283328127312,0.0140169451139
0.00756692453644,0.65066441869,0.128163158506,0.137865120397,0.0133981338849,0.022628509441,0.0270120343068,0.0127017002375
0.00786786030976,0.654168188369,0.128144038451,0.137660992143,0.0127887420848,0.0220948253062,0.0257545871051,0.0115207662303
0.00818746203414,0.657485707775,0.128105778289,0.137419724141,0.0122082568159,0.0215765116657,0.02455724647,0.0104593128088
0.00852639592795,0.66063046272,0.128049849266,0.137143930994,0.0116551723672,0.0210729351374,0.0234169530503,0.00950430053791
0.00888538946128,0.663614505535,0.127977530233,0.136835963541,0.0111280697907,0.0205834903628,0.0223308090625,0.00864424201423
0.00926523033166,0.666448616672,0.127889931236,0.136497938882,0.0106256123548,0.0201075997963,0.0212960727276,0.00786899799965
0.00966676593189,0.669142445611,0.127788013599,0.136131766311,0.0101465408438,0.0196447130561,0.0203101516034,0.00716960304329
0.010090903236,0.671704633775,0.127672607061,0.135739169747,0.0096896688716,0.0191943059899,0.0193705953209,0.00653811599857
0.0105386090412,0.674142921829,0.127544424416,0.135321707173,0.00925387831678,0.0187558795668,0.0184750880766,0.00596749158023
0.0110109105142,0.676464243447,0.127404074049,0.134880787515,0.00883811494732,0.0183289586725,0.0176214411235,0.00545146973142
0.0115088959965,0.678674807337,0.127252070701,0.134417685311,0.00844138427398,0.0179130908648,0.0168075854209,0.00498448009523
0.0120337160328,0.680780169089,0.127088844707,0.13393355352,0.00806274765171,0.0175078451288,0.0160315645471,0.00456155932375
0.0125865845868,0.682785294198,0.126914749967,0.133429434696,0.00770131863508,0.0171128106562,0.0152915279373,0.00417827932334
0.0131687804182,0.684694613405,0.126730070808,0.132906270794,0.00735625958488,0.0167275956694,0.0145857244807,0.0038306848393
0.0137816485926,0.686512071367,0.126535027927,0.132364911769,0.00702677851726,0.0163518262983,0.0139124964916,0.00351523903662
0.0144266021018,0.688241169515,0.126329783522,0.131806123162,0.0067121261834,0.0159851455185,0.0132702740538,0.00322877594412
0.0151051235713,0.689885003837,0.126114445748,0.13123059279,0.00641159336562,0.0156272121528,0.0126575697302,0.00296845880534
0.0158187670334,0.69144629824,0.125889072588,0.130638936677,0.00612450837528,0.015277699937,0.0120729736237,0.0027317435257
0.0165691597452,0.69292743403,0.125653675212,0.130031704326,0.00585023473744,0.0149362966499,0.0115151487715,0.00251634652799
0.0173580040294,0.694330476003,0.125408220914,0.129409383419,0.00558816904768,0.0146027033051,0.0109828268521,0.00232021643063
0.018187079118,0.695657195568,0.125152635668,0.128772404021,0.00533773898739,0.0142766334019,0.0104748041869,0.00214150904886
0.0190582429735,0.696909091262,0.12488680638,0.128121142362,0.00509840148406,0.0139578122335,0.0099899380131,0.00197856529138
0.0199734340667,0.698087406975,0.124610582857,0.127455924251,0.00486964100479,0.0136459762485,0.00952714301182,0.0018298915854
0.020934673085,0.699193148179,0.124323779552,0.126777028166,0.00465096797147,0.0133408724633,0.00908538806901,0.00169414251478
0.021944064544,0.700227096395,0.124026177117,0.126084688082,0.00444191728747,0.0130422579222,0.00866369325412,0.00157010539889
0.0230037982741,0.70118982213,0.123717523792,0.125379096059,0.00424204696635,0.0127498992024,0.00826112699838,0.00145668657711
0.0241161507521,0.702081696475,0.123397536668,0.124660404638,0.00405093685405,0.0124635719605,0.00787680345787,0.00135289919492
0.0252834862428,0.702902901538,0.123065902835,0.123928729067,0.00386818743667,0.0121830605197,0.00750988004691,0.00125785231457
0.0265082577161,0.703653439883,0.122722280461,0.123184149395,0.0036934187269,0.011908157493,0.00715955512874,0.00117074119594
0.0277930075006,0.704333143109,0.122366299812,0.122426712449,0.00352626922258,0.0116386634422,0.00682506585132,0.001090838613
0.0291403676325,0.704941679697,0.121997564232,0.121656433732,0.00336639493154,0.0113743865691,0.00650568611737,0.00101748708815
0.0305530598541,0.705478562269,0.121615651113,0.120873299248,0.00321346845765,0.0111151424389,0.00620072467834,0.000950091941165
0.0320338952167,0.705943154348,0.121220112871,0.120077267284,0.00306717814302,0.0108607537314,0.00590952334316,0.000888115062148
0.0335857732343,0.706334676742,0.120810477946,0.119268270172,0.00292722726226,0.0106110500216,0.00563145529336,0.000831069328749
0.035211680537,0.706652213643,0.120386251843,0.118446216033,0.00279333326473,0.010365867585,0.00536592349665,0.000778513597352
0.0369146889659,0.706894718544,0.119946918244,0.117610990537,0.00266522706116,0.0101250492293,0.00511235921208,0.000730048206177
0.0386979530503,0.70706102006,0.119491940189,0.116762458686,0.00254265235153,0.00988844414807,0.00487022058015,0.000685310935428
0.0405647068052,0.70714982774,0.119020761363,0.115900466634,0.00242536499101,0.00965590779832,0.00463899129192,0.000643973375884
0.0425182597851,0.707159737966,0.118532807502,0.115024843563,0.00231313239145,0.00942730179787,0.00441817933182,0.000605737662829
0.0445619923276,0.707089240001,0.118027487919,0.114135403628,0.00220573295574,0.00920249384324,0.00420731578894,0.000570333537041
0.046699349919,0.706936722284,0.117504197201,0.113231947977,0.00210295554282,0.00898135764585,0.00400595373237,0.000537515698801
0.0489338366159,0.706700479044,0.116962317054,0.112314266868,0.00200459896129,0.00876377288575,0.00381366714627,0.000507061424612
0.0512690074529,0.706378717301,0.116401218347,0.111382141888,0.00191047148947,0.00854962518116,0.00363004992067,0.000478768419617
0.0537084597733,0.705969564335,0.115820263346,0.110435348276,0.00182039042037,0.00833880607282,0.00345471489465,0.000452452881613
0.0562558234162,0.705471075685,0.115218808162,0.109473657382,0.00173418162971,0.00813121302131,0.00328729294818,0.000427947755135
0.0589147497032,0.704881243748,0.114596205436,0.108496839235,0.00165167916549,0.00792674941603,0.00312743213995,0.000405101156353
0.0616888991686,0.704198007034,0.113951807247,0.107504665259,0.00157272485774,0.00772532459387,0.00297479688794,0.000383774951582
0.0645819279886,0.703419260135,0.113284968281,0.106496911119,0.00149716794705,0.00752685386586,0.00282906719037,0.00036384347395
0.0675974730684,0.702542864456,0.112595049248,0.105473359699,0.00142486473062,0.00733125854967,0.00268993788433,0.000345192364421
0.0707391357648,0.701566659747,0.111881420566,0.104433804227,0.00135567822479,0.00713846600574,0.00255711794002,0.000327717524764
0.0740104642277,0.700488476471,0.111143466299,0.103378051525,0.00128947784285,0.00694840967478,0.00243032978828,0.000311324171322
0.0774149343649,0.699306149025,0.110380588365,0.102305925386,0.00122613908722,0.00676102911382,0.00230930867957,0.000295925979591
0.0809559294513,0.698017529831,0.109592210986,0.101217270065,0.00116554325499,0.00657627002836,0.00219380207247,0.000281444310615
0.0846367184226,0.696620504289,0.108777785396,0.100111953877,0.0011075771561,0.00639408429743,0.00208356905009,0.000267807511091
0.0884604329189,0.695113006567,0.107936794762,0.0989898728774,0.00105213284322,0.00621442998873,0.00197837976273,0.00025495027992
0.0924300431676,0.693493036207,0.107068759322,0.0978509546,0.00099910735272,0.00603727136045,0.00187801489544,0.000242813094632
0.0965483328229,0.691758675483,0.106173241697,0.0966951618439,0.000948402456052,0.00586257884654,0.001782265159,0.000231341691783
0.100817872908,0.689908107438,0.10524985235,0.0955224964611,0.000899924420879,0.00569032902223,0.00169093080328,0.000220486595978
0.105240995035,0.687939634516,0.104298255153,0.0943330031231,0.000853583781528,0.0055205045461,0.00160382115162,0.00021020269274
0.109819764118,0.685851697659,0.103318173009,0.0931267730235,0.000809295118227,0.00535309407574,0.00152075415546,0.00020044884086
0.114555950804,0.683642895749,0.102309393482,0.0919039474774,0.00076697684475,0.00518809215355,0.00144155596806,0.000191187520337
0.119451003914,0.681312005222,0.101271774379,0.0906647213709,0.000726551004116,0.0050254990598,0.00136606053667,0.000182384512369
0.124506023176,0.678857999682,0.100205249206,0.0894093464134,0.000687943072068,0.00486532063016,0.00129410921227,0.000174008608216
0.129721732585,0.676280069311,0.0991098324378,0.088138134142,0.000651081768102,0.00470756803539,0.00122555037626,0.000166031344055
0.135098454754,0.673577639859,0.0979856245237,0.0868514586246,0.000615898873871,0.00455225752115,0.00116023908354,0.000158426759261
0.140636086607,0.670750390972,0.096832816548,0.0855497588099,0.000582329058872,0.00439941010668,0.00109803672147,0.000151171175762
0.146334076815,0.667798273616,0.0956516944639,0.0842335404692,0.000550309713319,0.00424905124149,0.00103881068415,0.000144242996401
0.152191405371,0.664721526337,0.094442642821,0.082903377681,0.00051978078822,0.00410121042005,0.000982434061882,0.000137622520406
0.158206565685,0.661520690091,0.0932061479009,0.0815599138058,0.000490684642635,0.00395592075525,0.000928785345165,0.000131291774318
0.164377549609,0.658196621387,0.0919428001847,0.0802038619085,0.000462965898209,0.00381321851211,0.00087774814322,0.000125234356842
0.17070183573,0.654750503488,0.0906532960763,0.0788360045873,0.000436571301027,0.00367314260428,0.000829210916599,0.000119435296315
0.177176381308,0.651183855413,0.0893384388137,0.0774571931749,0.000411449590891,0.00353573405657,0.000783066723736,0.000113880919602
