-0.5 -0.5,-0.5 -1.0,-0.5 -1.5,-0.5 0.0,-0.5 0.5,-0.5 1.0,-0.5 1.5,-1.0 -0.5,-1.0 -1.0,-1.0 -1.5,-1.0 0.0,-1.0 0.5,-1.0 1.0,-1.0 1.5,-1.5 -0.5,-1.5 -1.0,-1.5 -1.5,-1.5 0.0,-1.5 0.5,-1.5 1.0,-1.5 1.5,0.0 -0.5,0.0 -1.0,0.0 -1.5,0.0 0.0,0.0 0.5,0.0 1.0,0.0 1.5,0.5 -0.5,0.5 -1.0,0.5 -1.5,0.5 0.0,0.5 0.5,0.5 1.0,0.5 1.5,1.0 -0.5,1.0 -1.0,1.0 -1.5,1.0 0.0,1.0 0.5,1.0 1.0,1.0 1.5,1.5 -0.5,1.5 -1.0,1.5 -1.5,1.5 0.0,1.5 0.5,1.5 1.0,1.5 1.5,other
0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0
0.0203204766262,0.0203187822326,0.0203176207799,0.0203185638051,0.0202110620698,0.0202101756473,0.0202099949953,0.0203249580381,0.0203235245822,0.0203158005261,0.0203168274363,0.0202116675122,0.0202103530991,0.0202101991063,0.0203223877203,0.0203151903598,0.0203195921408,0.0203238211694,0.0202109072546,0.0202113008832,0.0202102221315,0.0222093897232,0.0224430718259,0.0224724054919,0.0220202578002,0.020253863235,0.0202484027829,0.0202441586569,0.0202083351876,0.0202083346462,0.0202083341963,0.0202083368853,0.0202083333755,0.0202083333658,0.0202083333688,0.0202083341426,0.0202083347763,0.020208334958,0.0202083364096,0.0202083333904,0.0202083333774,0.0202083333431,0.0202083366758,0.0202083349356,0.0202083348929,0.0202083343487,0.0202083333887,0.020208333351,0.0202083333528,0.0
0.0202214450977,0.0202179784949,0.0202157163032,0.0202175417865,0.0200033450469,0.0200014784718,0.0200011124847,0.0202302101624,0.0202273809118,0.0202119799947,0.0202141782213,0.0200046176531,0.02000187071,0.020001566277,0.0202252820959,0.0202108154139,0.0202196079529,0.0202280637334,0.0200029793273,0.0200038427001,0.0200015850529,0.0241201103053,0.0246216476353,0.0246869192103,0.023715107905,0.0200913666237,0.0200808133697,0.020071289745,0.0199976275683,0.0199976265396,0.0199976256837,0.0199976307853,0.0199976241159,0.0199976240972,0.019997624103,0.0199976255796,0.0199976267843,0.019997627129,0.0199976298805,0.0199976241456,0.0199976241192,0.0199976240514,0.0199976303851,0.019997627086,0.0199976270064,0.0199976259728,0.019997624142,0.0199976240673,0.0199976240708,0.0
0.0201109486405,0.0201056304071,0.0201023354238,0.0201049756841,0.019785213491,0.019782255949,0.0197817008956,0.0201237731111,0.0201195918489,0.0200965839962,0.0201001074887,0.0197872262317,0.0197829093845,0.01978246144,0.0201167241749,0.0200949268841,0.0201080877574,0.0201207580419,0.0197845667106,0.0197859928247,0.0197824397219,0.026138486917,0.0269434284779,0.0270521269014,0.0254895578687,0.0199211551316,0.0199060022349,0.0198899469723,0.0197761966922,0.0197761952297,0.0197761940113,0.0197762012535,0.0197761917708,0.0197761917437,0.0197761917524,0.0197761938602,0.0197761955739,0.0197761960632,0.0197761999657,0.0197761918152,0.019776191775,0.0197761916748,0.0197762006811,0.0197761960016,0.0197761958907,0.0197761944216,0.0197761918095,0.0197761916987,0.0197761917035,0.0
0.0199890019589,0.0199817516619,0.0199774991353,0.0199808793527,0.0195570353194,0.0195528552547,0.0195521089105,0.0200056345865,0.0200001514413,0.0199696309147,0.0199746426666,0.0195598748393,0.0195538277622,0.0195532479223,0.0199967262018,0.0199675492958,0.0199850437477,0.0200019054325,0.0195560196342,0.019558122422,0.0195531377255,0.0282610789543,0.0294058788003,0.0295664118843,0.0273391144328,0.0197439162475,0.0197248148095,0.0197007116104,0.0195443563922,0.0195443545485,0.0195443530103,0.0195443621273,0.0195443501712,0.0195443501365,0.0195443501479,0.0195443528159,0.0195443549776,0.0195443555935,0.0195443605018,0.0195443502302,0.0195443501758,0.0195443500441,0.0195443614013,0.0195443555153,0.0195443553783,0.0195443535267,0.0195443502221,0.0195443500761,0.0195443500821,0.0
0.0198557697853,0.019846506696,0.0198413790851,0.0198454174379,0.0193193590442,0.0193137997443,0.0193128621498,0.0198759323351,0.0198692039018,0.0198312906112,0.0198379618799,0.019323128598,0.0193151636578,0.0193144699722,0.0198654501738,0.0198288585212,0.0198506386615,0.0198716570002,0.0193178644245,0.019320783733,0.0193142079955,0.030482720881,0.0320041787549,0.0322258882486,0.0292578837352,0.019560561882,0.019538360833,0.0195043721445,0.0193025902761,0.0193025881021,0.0193025862859,0.0193025970206,0.0193025829216,0.0193025828799,0.0193025828941,0.0193025860519,0.0193025886024,0.0193025893276,0.0193025951015,0.0193025829949,0.019302582926,0.0193025827641,0.0193025961594,0.0193025892345,0.0193025890765,0.0193025868938,0.0193025829842,0.0193025828041,0.0193025828111,0.0
0.0197115788411,0.0197002227805,0.0196943094799,0.0196989174732,0.0190729236711,0.0190657979866,0.0190646724692,0.0197349667334,0.0197270560724,0.0196818965148,0.0196904057253,0.019077746642,0.0190676438287,0.0190668630818,0.0197232198101,0.0196791937043,0.0197051978768,0.0197303258223,0.0190708123643,0.0190747200127,0.0190663661283,0.0327964414167,0.0347310646815,0.0350242174041,0.031238546646,0.0193722426127,0.0193480373753,0.0193019361965,0.0190515596861,0.0190515572309,0.0190515551769,0.0190515672826,0.0190515513592,0.0190515513115,0.0190515513283,0.0190515549072,0.0190515577893,0.019051558607,0.0190515651127,0.0190515514466,0.0190515513628,0.0190515511721,0.0190515663042,0.0190515585011,0.0190515583267,0.0190515558623,0.0190515514332,0.0190515512202,0.0190515512277,0.0
0.0195569253095,0.0195433976276,0.0195367944841,0.0195418774937,0.0188186633581,0.0188097474696,0.0188084419978,0.0195832089718,0.0195741854674,0.0195219532166,0.0195324845192,0.0188246874258,0.0188121885437,0.0188113592469,0.0195705280351,0.0195190646694,0.0195492170281,0.0195783947339,0.0188157631523,0.0188208702138,0.0188105184238,0.0351934351271,0.0375767379973,0.037952488453,0.0332723798852,0.0191803559448,0.019155547224,0.0190946365134,0.0187921062808,0.0187921035911,0.0187921013379,0.0187921145808,0.0187920971366,0.0187920970839,0.0187920971032,0.0187921010363,0.0187921041957,0.0187921050901,0.0187921122007,0.0187920972379,0.0187920971387,0.0187920969207,0.0187921135027,0.018792104973,0.0187921047865,0.0187921020875,0.0187920972215,0.0187920969769,0.0187920969847,0.0
0.0193924767455,0.0193767014355,0.0193695100394,0.0193749680872,0.0185577057735,0.0185467319457,0.018545260893,0.0194213037413,0.0194112428071,0.0193521384887,0.0193648799501,0.0185651077725,0.0185499099165,0.0185490861426,0.0194080388987,0.0193491537382,0.0193833640651,0.0194165185716,0.0185538019229,0.0185603673445,0.0185477596138,0.0376630958776,0.040528858119,0.0409991786717,0.0353493287903,0.0189865469874,0.0189629109599,0.018883929599,0.0185252482791,0.018525245399,0.018525242983,0.0185252571433,0.0185252384652,0.0185252384085,0.0185252384302,0.0185252426535,0.0185252460386,0.0185252469948,0.0185252545918,0.0185252385801,0.0185252384651,0.0185252382214,0.0185252559823,0.0185252468683,0.0185252466736,0.0185252437843,0.0185252385605,0.0185252382857,0.0185252382934,0.0
0.0192190675504,0.0192009724921,0.0191932992326,0.0191990280062,0.0182913632872,0.0182780116112,0.0182763980065,0.019250065526,0.019239048146,0.0191732988493,0.0191884402695,0.0183003547637,0.0182821031727,0.0182813593815,0.0192365830601,0.0191703110845,0.0192084748742,0.0192455200002,0.0182861890082,0.0182945296261,0.0182793634591,0.0401931192983,0.0435726321639,0.0441502079891,0.0374581353532,0.0187927000667,0.0187724710106,0.0186714857341,0.0182521696571,0.0182521666276,0.0182521640829,0.0182521789567,0.0182521593124,0.0182521592528,0.0182521592768,0.0182521637293,0.0182521672922,0.0182521682964,0.0182521762699,0.0182521594405,0.0182521593095,0.0182521590418,0.0182521777288,0.0182521681621,0.0182521679627,0.0182521649244,0.0182521594175,0.018252159114,0.0182521591214,0.0
0.0190376874488,0.0190172057685,0.0190091606551,0.0190150527678,0.0180211164234,0.0180050056308,0.0180032839667,0.0190704679014,0.0190585800065,0.0189864381033,0.0190041684693,0.0180319498395,0.018010230313,0.0180096672961,0.0190571462716,0.0189835430651,0.0190255418945,0.0190663783456,0.0180143419561,0.0180248438659,0.01800676571,0.0427696781565,0.0466910097306,0.0473890974098,0.0395865222523,0.0186009200613,0.0185868860559,0.0184591694404,0.0179742019473,0.0179741988063,0.0179741961644,0.0179742115645,0.0179741912012,0.0179741911398,0.017974191166,0.0179741957905,0.0179741994869,0.0179742005265,0.017974208776,0.0179741913423,0.0179741911947,0.0179741909049,0.0179742102848,0.0179742003858,0.0179742001849,0.0179741970354,0.0179741913155,0.0179741909851,0.0179741909915,0.0
