-0.5 -0.5,-0.5 -1.0,-0.5 -1.5,-0.5 0.0,-0.5 0.5,-0.5 1.0,-0.5 1.5,-0.5 2.0,other
7.75008372228e-05,5.11190440729e-05,5.0012976221e-05,7.22732653808e-05,0.13370061901,0.000503866281591,0.0319157222897,0.831788266735,0.00184061956105
5.8789096545e-05,3.8776900272e-05,3.79378748911e-05,5.48236511729e-05,0.124790604435,0.000384834228004,0.0312714130484,0.841955350017,0.00140747074852
4.46885812713e-05,2.94762917975e-05,2.88385013411e-05,4.16742335576e-05,0.116856432197,0.000294444342727,0.0307046627799,0.850920189987,0.00107959308515
3.40371233655e-05,2.24506596968e-05,2.19648819445e-05,3.17412324517e-05,0.109757608701,0.000225669092942,0.0302063600232,0.858869498688,0.000830669596993
2.59723494363e-05,1.71311878015e-05,1.67605074998e-05,2.42204414966e-05,0.103377127653,0.000173237849333,0.0297685285777,0.865955883558,0.000641137875768
1.98526317302e-05,1.30946624473e-05,1.28113210583e-05,1.85135108106e-05,0.0976172966877,0.000133191137499,0.0293842152416,0.872304609904,0.000496414903156
1.51992379885e-05,1.00253148528e-05,9.80838587893e-06,1.41739987763e-05,0.092396268387,0.00010254850068,0.0290473684108,0.878019010907,0.000385596857451
1.16539628334e-05,7.68687502882e-06,7.52054397728e-06,1.08678611513e-05,0.0876451959319,7.90615264154e-05,0.0287527207427,0.883184786534,0.000300506022045
8.94803876136e-06,5.90206565388e-06,5.77435366959e-06,8.34445899162e-06,0.0833059177472,6.10302312483e-05,0.028495681928,0.887873410425,0.00023499075178
6.87926522621e-06,4.53751655494e-06,4.43933044213e-06,6.41523036359e-06,0.0793290788342,4.71664112017e-05,0.0282722437357,0.892144829738,0.000184409938872
5.29513398211e-06,3.49263428603e-06,3.41705734662e-06,4.93795387508e-06,0.0756726074134,3.64917676836e-05,0.028078897485,0.896049608357,0.000145252197287
4.08033985811e-06,2.6913643122e-06,2.63312541681e-06,3.80510184446e-06,0.0723004783732,2.82617939788e-05,0.0279125631243,0.899630633122,0.000114853654712
3.14750811738e-06,2.07607483322e-06,2.03114982163e-06,2.93519309826e-06,0.0691817073279,2.19087716714e-05,0.0277705286912,0.902924477149,9.11881343216e-05
2.430288551e-06,1.60300169124e-06,1.56831332673e-06,2.26635286858e-06,0.0662895298714,1.6998972187e-05,0.0276503988303,0.905962493718,7.27106520589e-05
1.87819670645e-06,1.23884567785e-06,1.2120372224e-06,1.75150198183e-06,0.0636007296302,1.32004427164e-05,0.0275500510884,0.908771697944,5.82403134803e-05
1.452749101e-06,9.58223345506e-07,9.37487289624e-07,1.35475275355e-06,0.0610950860775,1.02586989378e-05,0.0274675988268,0.911375480759,4.68724251015e-05
1.1245598939e-06,7.4175199119e-07,7.25700217384e-07,1.04870149171e-06,0.0587549189751,7.97833990305e-06,0.027401359732,0.913794189899,3.79123402291e-05
8.71154171692e-07,5.74607313662e-07,5.62172466893e-07,8.12389277719e-07,0.0565647110203,6.20911029074e-06,0.0273498290469,0.916045604973,3.08255266861e-05
6.75316947979e-07,4.45434424455e-07,4.35794844396e-07,6.2976232774e-07,0.0545107939975,4.83531111355e-06,0.0273116567747,0.918145327829,2.5199779599e-05
5.23843780078e-07,3.45523762853e-07,3.38046246478e-07,4.88506881757e-07,0.0525810866901,3.76773779023e-06,0.0272856282283,0.920107104869,2.07165539361e-05
4.06593279062e-07,2.68186137774e-07,2.62382223946e-07,3.79165623147e-07,0.0507648751359,2.93753039396e-06,0.0272706473952,0.921943094447,1.71291643776e-05
3.15767124561e-07,2.08277830331e-07,2.03770359637e-07,2.94466257661e-07,0.0490526276575,2.2914739229e-06,0.0272657226768,0.92366408974,1.42461702148e-05
2.45361932268e-07,1.61839049292e-07,1.58336546595e-07,2.28810353473e-07,0.0474358385613,1.78840050625e-06,0.0272699546313,0.925279705374,1.19186849937e-05
1.90751224349e-07,1.25818201578e-07,1.23095224539e-07,1.77883508558e-07,0.0459068955641,1.39643072281e-06,0.0272825254119,0.926798534381,1.00306640494e-05
1.48366100788e-07,9.7861265224e-08,9.57433102232e-08,1.38357561495e-07,0.0444589669297,1.09085511942e-06,0.0273026896411,0.928228280789,8.49145663139e-06
1.15450934877e-07,7.61506477862e-08,7.45025425157e-08,1.07662765914e-07,0.0430859050441,8.52505048884e-07,0.0273297665048,0.929575872095,7.2300838708e-06
8.98761997023e-08,5.92817279558e-08,5.79986953621e-08,8.38132423592e-08,0.0417821637464,6.66498138617e-07,0.0273631328852,0.930847555066,6.19083469352e-06
6.99948741385e-08,4.6168141934e-08,4.5168913547e-08,6.52730701388e-08,0.0405427272173,5.21271038079e-07,0.0274022173788,0.932048977658,5.32987013931e-06
5.45321442901e-08,3.59690312534e-08,3.51905347242e-08,5.08534287603e-08,0.0393630486087,4.07832788485e-07,0.0274464950717,0.933185259341,4.61260067646e-06
4.25005811293e-08,2.80330945287e-08,2.74263517837e-08,3.96334971394e-08,0.0382389969126,3.19187861235e-07,0.0274954829649,0.934261051684,4.01165710914e-06
3.31348386114e-08,2.18555147817e-08,2.13824721972e-08,3.08995565743e-08,0.0371668108252,2.49889850264e-07,0.0275487359556,0.935280590739,3.50531808952e-06
2.58413283988e-08,1.7044765234e-08,1.66758420864e-08,2.40980601128e-08,0.0361430585645,1.95695898482e-07,0.0276058433,0.93624774249,3.0762894399e-06
2.01593990941e-08,1.32970033967e-08,1.30091943921e-08,1.87994304141e-08,0.0351646027747,1.5329887969e-07,0.0276664254892,0.937166042417,2.71075497556e-06
1.57313629828e-08,1.03763009158e-08,1.0151706526e-08,1.46701083233e-08,0.034228569789,1.20119664014e-07,0.0277301314837,0.938038730041,2.39763717951e-06
1.22793342514e-08,8.09936622105e-09,7.92405360899e-09,1.14509534653e-08,0.0333323226378,9.41458584778e-08,0.0277966362581,0.938868779184,2.12802032793e-06
9.58731649367e-09,6.32372956813e-09,6.18684918236e-09,8.94054003871e-09,0.0324734372849,7.38065309016e-08,0.0278656386154,0.939658924555,1.89469956366e-06
7.48733943522e-09,4.93859891817e-09,4.83169896301e-09,6.98222869363e-09,0.0316496816527,5.78748188144e-08,0.0279368592362,0.940411685169,1.6918277647e-06
5.8487219529e-09,3.8577778993e-09,3.77427205949e-09,5.45415382072e-09,0.030858997067,4.53921659503e-08,0.0280100389318,0.941129385036,1.5146384633e-06
4.56975084651e-09,3.01417718207e-09,2.94893112202e-09,4.26146363905e-09,0.0300994818011,3.56093463904e-08,0.0280849370769,0.94181417149,1.35922799667e-06
3.57122778833e-09,2.35555809186e-09,2.30456806471e-09,3.33030244384e-09,0.0293693764514,2.79405292861e-08,0.0281613301989,0.942468031464,1.2223838618e-06
2.79146206795e-09,1.84122985797e-09,1.80137278823e-09,2.60314112302e-09,0.0286670509108,2.19274806085e-08,0.0282390107036,0.943092805972,1.10144916987e-06
2.18238303243e-09,1.43948540598e-09,1.40832446388e-09,2.0351518396e-09,0.0279909927423,1.72116501024e-08,0.0283177857234,0.943690203042,9.94215352008e-07
1.70652024761e-09,1.12560949299e-09,1.101242775e-09,1.59139190233e-09,0.0273397967795,1.35123956954e-08,0.028397476071,0.944261809275,8.9883701203e-07
1.3346565297e-09,8.80330663424e-10,8.61273374591e-10,1.24461511738e-09,0.0267121558081,1.060998783e-08,0.0284779152875,0.944809100209,8.13764172013e-07
1.04400305862e-09,6.88617566397e-10,6.73710252356e-10,9.73570004291e-10,0.0261068521989,8.33233854311e-09,0.0285589487739,0.945333449627,7.37688202451e-07
8.16779801708e-10,5.38742612936e-10,5.27079656144e-10,7.61675981177e-10,0.0255227503817,6.54463458672e-09,0.0286404329963,0.945836137935,6.69498540742e-07
6.39110759663e-10,4.21553287815e-10,4.12427174179e-10,5.95993135417e-10,0.0249587900629,5.14123585007e-09,0.0287222347574,0.946318359721,6.08247932429e-07
5.00163870673e-10,3.29904836221e-10,3.22762699762e-10,4.66420148495e-10,0.0244139801046,4.03934167241e-09,0.0288042305259,0.946781230587,5.53124420314e-07
3.91481135718e-10,2.58218419e-10,2.52628149233e-10,3.65069610219e-10,0.0238873929883,3.17403747481e-09,0.0288863058186,0.947225793323,5.03428688788e-07
3.06456706574e-10,2.02136863083e-10,1.97760662975e-10,2.85781314403e-10,0.0233781598026,2.49441956475e-09,0.0289683546296,0.947653023526,4.58555668796e-07
2.39930114718e-10,1.5825635805e-10,1.5483010894e-10,2.23742928273e-10,0.0228854656958,1.96056244561e-09,0.0290502789009,0.948063834686,4.17979541637e-07
1.8786913604e-10,1.23917275864e-10,1.21234429773e-10,1.75194251008e-10,0.0224085457444,1.54114472747e-09,0.0291319880319,0.948459082833,3.81241461861e-07
1.47122462586e-10,9.70410348331e-11,9.49400376646e-11,1.37196570224e-10,0.0219466811951,1.21159006527e-09,0.0292133984223,0.948839570755,3.47939462032e-07
1.1522675866e-10,7.60028351377e-11,7.43573043912e-11,1.07452734109e-10,0.0214991960398,9.52610988359e-10,0.0292944330463,0.949206051868,3.17720113923e-07
9.02561005992e-11,5.95323503177e-11,5.82434022773e-11,8.41667480646e-11,0.0210654538915,7.4906800374e-10,0.0293750210554,0.94955923374,2.90271608483e-07
7.07044584196e-11,4.66362129712e-11,4.56264676604e-11,6.59341842401e-11,0.0206448551291,5.89075486512e-10,0.0294550974054,0.949899781329,2.6531798594e-07
5.53939446343e-11,3.65374962913e-11,3.57463923452e-11,5.16566199777e-11,0.0202368342857,4.6330080564e-10,0.0295346025089,0.950228319948,2.42614301829e-07
4.34031630907e-11,2.8628453444e-11,2.80085859476e-11,4.04748203402e-11,0.0198408576562,3.64414796238e-10,0.029613481907,0.950545437989,2.21942557623e-07
3.40112415383e-11,2.24336018268e-11,2.19478592127e-11,3.17165463358e-11,0.0194564211033,2.86660801916e-10,0.0296916859624,0.950851689429,2.03108258599e-07
2.66541052436e-11,1.75808814387e-11,1.72002066843e-11,2.4855778401e-11,0.0190830480417,2.25516632736e-10,0.0297691695696,0.951147596139,1.85937488456e-07
2.08903071088e-11,1.37791166557e-11,1.34807563446e-11,1.94808516981e-11,0.0187202875863,1.77429352803e-10,0.0298458918821,0.951433650012,1.70274411532e-07
1.63743203107e-11,1.08004002337e-11,1.05665349392e-11,1.52695505012e-11,0.0183677128463,1.39607166836e-10,0.0299218160556,0.951710314926,1.55979130446e-07
1.28356596598e-11,8.46632189626e-12,8.28299466976e-12,1.19696380886e-11,0.0180249193542,1.09856082708e-10,0.0299969090044,0.951978028564,1.42925840522e-07
1.00625565854e-11,6.63720046359e-12,6.4934784148e-12,9.38363306552e-12,0.0176915236163,8.64516939008e-11,0.0300711411724,0.952237204091,1.31001233187e-07
7.88919234985e-12,5.20366296513e-12,5.09098113103e-12,7.3569038703e-12,0.0173671617738,6.80385137333e-11,0.0301444863163,0.952488231713,1.20103109179e-07
6.18571224685e-12,4.08005807072e-12,3.99170586764e-12,5.7683566523e-12,0.0170514883654,5.35509282907e-11,0.0302169212996,0.952731480122,1.10139169399e-07
4.8504137383e-12,3.19930343737e-12,3.13002265686e-12,4.52315042928e-12,0.0167441751825,4.21511157599e-11,0.0302884258991,0.952967297835,1.01025956841e-07
3.80363430948e-12,2.50885417868e-12,2.45452425842e-12,3.54699729465e-12,0.0164449102079,3.31802833838e-11,0.0303589826205,0.953196014438,9.26879275917e-08
2.98296850321e-12,1.96754805189e-12,1.92493964341e-12,2.78170213288e-12,0.016153396633,2.6120359722e-11,0.0304285765241,0.95341794175,8.5056632562e-08
2.33952454863e-12,1.54313635472e-12,1.50971834408e-12,2.18167179492e-12,0.0158693519447,2.05638964213e-11,0.0304971950599,0.953633374897,7.80699946263e-08
1.83499422369e-12,1.21035122578e-12,1.18413959527e-12,1.71118264322e-12,0.0155925070776,1.61904170922e-11,0.030564827911,0.953842593318,7.16716682992e-08
1.43935897746e-12,9.49392617677e-13,9.28832063621e-13,1.34224143189e-12,0.0153226056259,1.27478299918e-11,0.0306314668456,0.954045861701,6.58104710837e-08
1.12909392554e-12,7.4474366414e-13,7.28614861486e-13,1.05291047128e-12,0.0150594031099,1.00378185795e-11,0.0306971055763,0.95424343086,6.04398772875e-08
8.85761487299e-13,5.84243052103e-13,5.71590002163e-13,8.25996147117e-13,0.014802666293,7.90435731905e-12,0.0307617396268,0.954435538552,5.5517566474e-08
6.949100034e-13,4.58358556972e-13,4.48431663282e-13,6.48021844505e-13,0.0145521725446,6.22468317596e-12,0.0308253662065,0.954622410235,5.10050198523e-08
5.45211099461e-13,3.59618053212e-13,3.51829516317e-13,5.08423510924e-13,0.0143077092465,4.90219694614e-12,0.0308879840903,0.954804259789,4.68671588586e-08
4.27783969645e-13,2.82163816117e-13,2.76052678114e-13,3.98919528469e-13,0.0140690732381,3.86088134376e-12,0.0309495935062,0.954981290178,4.30720209766e-08
3.35666022269e-13,2.2140336303e-13,2.16608111797e-13,3.13017073648e-13,0.0138360702983,3.0409113318e-12,0.0310101960275,0.95515369408,3.95904685139e-08
2.63398143278e-13,1.73735895758e-13,1.69972992114e-13,2.45625362197e-13,0.0136085146609,2.39520171479e-12,0.0310697944722,0.955321654468,3.63959266136e-08
2.06699728522e-13,1.3633795392e-13,1.33384999758e-13,1.92752606292e-13,0.0133862285616,1.88669162423e-12,0.031128392807,0.955485345165,3.34641472611e-08
1.62214030713e-13,1.06995447402e-13,1.04677990682e-13,1.51268542542e-13,0.0131690418128,1.48620842281e-12,0.0311859960562,0.955644931356,3.07729964531e-08
1.27308588728e-13,8.39720207775e-14,8.21532107377e-14,1.1871832605e-13,0.0129567914064,1.17078725092e-12,0.0312426102169,0.955800570073,2.83022620443e-08
9.99188110729e-14,6.590588194e-14,6.44783582467e-14,9.31766671506e-14,0.0127493211402,9.2234891494e-13,0.0312982421776,0.955952410647,2.6033480087e-08
7.84253717183e-14,5.17289331594e-14,5.06084661155e-14,7.31334992563e-14,0.0125464812681,7.26659621072e-13,0.0313528996421,0.956100595139,2.39497777376e-08
6.15581012786e-14,4.06033783002e-14,3.9723881717e-14,5.74043544635e-14,0.0123481281714,5.72512408066e-13,0.0314065910575,0.956245258735,2.20357310261e-08
4.83206418093e-14,3.18720255919e-14,3.1181645786e-14,4.50601018822e-14,0.0121541240496,4.51082982878e-13,0.0314593255463,0.956386530126,2.0277235978e-08
3.79313748743e-14,2.50193241458e-14,2.44773726494e-14,3.53718612999e-14,0.01196433663,3.55422764522e-13,0.0315111128425,0.956524531866,1.86613917502e-08
2.97771047042e-14,1.96408136505e-14,1.92153614659e-14,2.77678113619e-14,0.0117786388949,2.80059882561e-13,0.0315619632316,0.956659380697,1.71763945852e-08
2.33767396997e-14,1.54191689133e-14,1.50851595122e-14,2.17993215136e-14,0.0115969088237,2.20685120379e-13,0.0316118874939,0.956791187871,1.58114415205e-08
1.83528119696e-14,1.21054143208e-14,1.18431834425e-14,1.71143931486e-14,0.0114190291511,1.73904702781e-13,0.0316608968511,0.956920059441,1.45566429036e-08
1.440914184e-14,9.50419148466e-15,9.29830596638e-15,1.34368311255e-14,0.0112448871383,1.37045688263e-13,0.031709002917,0.957046096542,1.34029428605e-08
1.13133203421e-14,7.4622047963e-15,7.3005516202e-15,1.05499081934e-14,0.0110743743582,1.0800276266e-13,0.03175621765,0.95716939565,1.23420469571e-08
8.88296952054e-15,5.85915880876e-15,5.73223040817e-15,8.28355234609e-15,0.0109073864915,8.5117619075e-14,0.0318025533098,0.957290048832,1.13663563699e-08
6.97496517346e-15,4.60064962058e-15,4.50098313103e-15,6.50429672924e-15,0.0107438231352,6.70839876013e-14,0.0318480224157,0.95740814398,1.04689079508e-08
5.47698278276e-15,3.61258862187e-15,3.53432589405e-15,5.10739598981e-15,0.0105835876213,5.28728561912e-14,0.031892637709,0.957523765026,9.64331963458e-09
4.30086545138e-15,2.83682802502e-15,2.7753703746e-15,4.01064169847e-15,0.0104265868455,4.16735866799e-14,0.0319364121164,0.957636992154,8.88374069096e-09
3.37742087595e-15,2.22772897868e-15,2.17946626079e-15,3.1495103879e-15,0.0102727311052,3.28475447887e-14,0.0319793587169,0.957747901993,8.18480637353e-09
2.65233920998e-15,1.74946901426e-15,1.71156701168e-15,2.47335685252e-15,0.0101219339461,2.58915827407e-14,0.0320214907104,0.957856567802,7.54159656026e-09
2.08299017104e-15,1.37392943666e-15,1.34416300228e-15,1.94242736754e-15,0.00997411201723,2.0409279563e-14,0.032062821389,0.957963059644,6.94959802084e-09
1.63590988171e-15,1.0790376592e-15,1.05565976022e-15,1.52551610344e-15,0.00982918493375,1.60882899263e-14,0.0321033641098,0.958067444552,6.40466998041e-09
1.28482881128e-15,8.47466445385e-16,8.291053799e-16,1.19812613147e-15,0.00968707514638,1.26825032158e-14,0.0321431322697,0.958169786681,5.90301268116e-09
1.00912423853e-15,6.65613162333e-16,6.51191883789e-16,9.41026306313e-16,0.00954770781824,9.99799066333e-15,0.0321821392828,0.958270147458,5.44113867147e-09
7.92605790715e-16,5.2279872926e-16,5.11471520966e-16,7.3911875109e-16,0.00941101070772,7.88193573921e-15,0.0322203985583,0.958368585718,5.01584657787e-09
6.22562325726e-16,4.10638946428e-16,4.01741712615e-16,5.80550051623e-16,0.00927691405747,6.21391410164e-15,0.0322579234812,0.958465157837,4.62419713776e-09
4.89013883748e-16,3.22551086706e-16,3.15562330632e-16,4.56013683262e-16,0.00914535048892,4.89902410395e-15,0.0322947273938,0.958559917854,4.26349129185e-09
3.84124559815e-16,2.53366629646e-16,2.47876819852e-16,3.58202500541e-16,0.00901625490217,3.8624749063e-15,0.032330823579,0.958652917588,3.9312501537e-09
3.01741659524e-16,1.99027291199e-16,1.94714811844e-16,2.81378989027e-16,0.00888956438091,3.0453227325e-15,0.0323662252453,0.958744206749,3.62519669048e-09
2.3703396053e-16,1.56346423021e-16,1.52958692452e-16,2.21037935757e-16,0.00876521810194,2.40111155379e-15,0.0324009455119,0.958833833043,3.3432389646e-09
1.86207754907e-16,1.22821715612e-16,1.20160361939e-16,1.73641632232e-16,0.00864315724925,1.89322624692e-15,0.0324349973969,0.95892184227,3.08345479916e-09
1.46283938781e-16,9.64881678707e-17,9.43973894149e-17,1.36412005457e-16,0.00852332493218,1.49280703773e-15,0.0324683938048,0.959008278419,2.84407774293e-09
1.14923017818e-16,7.58026616898e-17,7.41600877137e-17,1.07167431658e-16,0.00840566610758,1.17710614227e-15,0.0325011475164,0.959093183753,2.62348422172e-09
9.02877233578e-17,5.95533443113e-17,5.82628587001e-17,8.41946228087e-17,0.00829012750576,9.28192798966e-16,0.0325332711791,0.959176598895,2.42018177307e-09
7.09351515806e-17,4.67884839146e-17,4.57745899993e-17,6.61480440623e-17,0.00817665755984,7.31932795901e-16,0.0325647772982,0.959258562909,2.23279827058e-09
5.57320781746e-17,3.67606116325e-17,3.59640070369e-17,5.19709428738e-17,0.00806520633853,5.77184279796e-16,0.0325956782294,0.959339113372,2.06007205245e-09
4.37884664438e-17,2.88826638601e-17,2.82567654293e-17,4.08333439098e-17,0.00795572548201,4.55163985218e-16,0.0326259861721,0.959418286445,1.90084287657e-09
3.44052583622e-17,2.26935455167e-17,2.22017602535e-17,3.20833631252e-17,0.00784816814083,3.58947752331e-16,0.0326557131629,0.959496116942,1.75404363105e-09
2.70333790397e-17,1.78310896113e-17,1.74446714018e-17,2.52089785903e-17,0.00774248891758,2.83076865876e-16,0.0326848710707,0.959572638393,1.61869273578e-09
2.12415450659e-17,1.40108237986e-17,1.37071901356e-17,1.98080111247e-17,0.00763864381127,2.2324778569e-16,0.0327134715919,0.959647883103,1.49388717598e-09
1.66909852196e-17,1.10092962935e-17,1.07707062279e-17,1.55645508589e-17,0.00753659016424,1.76067595597e-16,0.0327415262465,0.959721882211,1.37879611391e-09
1.31155886189e-17,8.65098169572e-18,8.46349746666e-18,1.22304449975e-17,0.0074362866114,1.38861244721e-16,0.0327690463746,0.959794665741,1.27265502979e-09
1.0306314533e-17,6.79799778384e-18,6.65066923162e-18,9.61075967013e-18,0.00733769303183,1.09519607628e-16,0.0327960431339,0.959866262659,1.17476034702e-09
8.09894859726e-18,5.34202957875e-18,5.22625352362e-18,7.55236237161e-18,0.00724077050251,8.63797158167e-17,0.0328225274972,0.959936700916,1.0844645009e-09
6.36448682762e-18,4.19798668987e-18,4.10700372694e-18,5.93495487707e-18,0.00714548125403,6.81303458497e-17,0.0328485102504,0.960006007494,1.00117141335e-09
5.00158321449e-18,3.29902178695e-18,3.22752100949e-18,4.66403048572e-18,0.0070517886283,5.3737593614e-17,0.0328740019917,0.960074208456,9.24332339657e-10
3.93061787274e-18,2.59261798243e-18,2.5364264762e-18,3.66534246459e-18,0.00695965703813,4.23862021297e-17,0.03289901313,0.960141328978,8.53442055934e-10
3.08903787807e-18,2.03751567102e-18,1.99335459273e-18,2.88055929661e-18,0.00686905192846,3.34333070847e-17,0.0329235538851,0.960207393398,7.88035358797e-10
2.4276976256e-18,1.60129864879e-18,1.5665916055e-18,2.26385200173e-18,0.00677993973932,2.63719709218e-17,0.0329476342867,0.960272425246,7.27683851241e-10
1.90798420175e-18,1.25849802309e-18,1.23122053409e-18,1.77921349756e-18,0.00669228787038,2.08024332025e-17,0.032971264175,0.960336447283,6.71992990804e-10
1.49955931566e-18,9.89102801851e-19,9.67664032232e-19,1.39835291281e-18,0.00660606464697,1.64094438568e-17,0.0329944532012,0.960399481531,6.20599378242e-10
1.17858549894e-18,7.7738990381e-19,7.60539748928e-19,1.09904148959e-18,0.00652123928751,1.29443918237e-17,0.0330172108279,0.960461549311,5.73168266745e-10
9.26332678624e-19,6.11005061005e-19,5.97761145944e-19,8.63813190493e-19,0.00643778187235,1.02112142013e-17,0.0330395463303,0.960522671268,5.29391273425e-10
7.28083526754e-19,4.80240792762e-19,4.69831116897e-19,6.78943919818e-19,0.00635566331386,8.05528589448e-18,0.033061468797,0.9605828674,4.88984276359e-10
5.72273500475e-19,3.77469180364e-19,3.69287052916e-19,5.33649597781e-19,0.00627485532779,6.35465910547e-18,0.033082987132,0.960642157089,4.51685481877e-10
4.49815237871e-19,2.96696241865e-19,2.90264873699e-19,4.19456149456e-19,0.00619533040577,5.01315550481e-18,0.0331041100556,0.960700559121,4.17253648067e-10
3.53567774291e-19,2.33211829755e-19,2.28156511642e-19,3.29704541179e-19,0.00611706178891,3.95491914379e-18,0.033124846107,0.960758091719,3.85466451665e-10
