0.0 0.0 0.0 0.0,0.0 0.0 0.0 10.0,0.0 0.0 10.0 0.0,0.0 0.0 10.0 10.0,0.0 10.0 0.0 0.0,0.0 10.0 0.0 10.0,0.0 10.0 10.0 0.0,0.0 10.0 10.0 10.0,10.0 0.0 0.0 0.0,10.0 0.0 0.0 10.0,10.0 0.0 10.0 0.0,10.0 0.0 10.0 10.0,10.0 10.0 0.0 0.0,10.0 10.0 0.0 10.0,10.0 10.0 10.0 0.0,10.0 10.0 10.0 10.0,other
0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0
0.058962527566,0.117499688735,0.0588235304858,0.0588235297892,0.0588235318772,0.0588318963564,0.0588235294118,0.0588235294118,0.0588235294134,0.0588235303802,0.0588235294118,0.0588235294118,0.058823529412,0.0588235295143,0.0588235294118,0.0588235294118,0.0
0.052789069959,0.210233956873,0.0526401731303,0.0526401723744,0.0526401745357,0.0526547318169,0.052640171958,0.0526401719579,0.0526401719597,0.0526401735163,0.0526401719579,0.0526401719579,0.0526401719582,0.0526401721288,0.0526401719579,0.0526401719579,0.0
0.0436210669691,0.347407498312,0.0434967233161,0.0434967226835,0.0434967244791,0.0435140390306,0.0434967223338,0.0434967223338,0.0434967223352,0.0434967240116,0.0434967223338,0.0434967223338,0.043496722334,0.0434967225258,0.0434967223338,0.0434967223338,0.0
0.0323748563888,0.515653167705,0.0322825536501,0.0322825531804,0.0322825545131,0.0322987837758,0.0322825529208,0.0322825529208,0.0322825529218,0.0322825543305,0.0322825529208,0.0322825529208,0.0322825529209,0.0322825530892,0.0322825529208,0.0322825529208,0.0
0.0213609263869,0.680426162901,0.0213000249734,0.0213000246635,0.0213000255428,0.0213125895033,0.0213000244922,0.0213000244922,0.0213000244929,0.0213000254766,0.0213000244922,0.0213000244922,0.0213000244923,0.0213000246141,0.0213000244922,0.0213000244922,0.0
0.0127119754398,0.809819367836,0.012675732757,0.0126757325726,0.0126757330959,0.0126841329128,0.0126757324707,0.0126757324707,0.0126757324711,0.0126757330728,0.0126757324707,0.0126757324707,0.0126757324707,0.0126757325473,0.0126757324707,0.0126757324707,0.0
0.00702408733163,0.894913972576,0.00700406119403,0.00700406109214,0.00700406138127,0.00700914568482,0.00700406103581,0.0070040610358,0.00700406103603,0.00700406137383,0.0070040610358,0.0070040610358,0.00700406103583,0.00700406107975,0.0070040610358,0.0070040610358,0.0
0.00370691071746,0.944541404529,0.0036963420698,0.00369634201603,0.00369634216862,0.00369923843189,0.0036963419863,0.0036963419863,0.00369634198642,0.00369634216666,0.0036963419863,0.0036963419863,0.00369634198632,0.00369634201016,0.0036963419863,0.0036963419863,0.0
0.0019063664978,0.971479001981,0.00190093132082,0.00190093129316,0.00190093137163,0.00190252465062,0.00190093127787,0.00190093127787,0.00190093127794,0.00190093137146,0.00190093127787,0.00190093127787,0.00190093127788,0.00190093129044,0.00190093127787,0.00190093127787,0.0
0.000966997962349,0.985532769022,0.000964240987195,0.000964240973168,0.000964241012972,0.000965100333369,0.000964240965413,0.000964240965412,0.000964240965444,0.000964241013257,0.000964240965412,0.000964240965412,0.000964240965416,0.000964240971929,0.000964240965412,0.000964240965412,0.0
0.000487034512681,0.992713464153,0.00048564594507,0.000485645938004,0.000485645958052,0.000486104124399,0.000485645934099,0.000485645934098,0.000485645934114,0.000485645958374,0.000485645934098,0.000485645934098,0.0004856459341,0.000485645937449,0.000485645934098,0.000485645934098,0.0
0.000244414000134,0.996343303239,0.000243717159653,0.000243717156107,0.000243717166168,0.000243959723212,0.000243717154147,0.000243717154147,0.000243717154155,0.000243717166417,0.000243717154147,0.000243717154147,0.000243717154148,0.000243717155862,0.000243717154147,0.000243717154147,0.0
0.000122433996757,0.998168249202,0.000122084929334,0.000122084927558,0.000122084932598,0.000122212738606,0.000122084926576,0.000122084926576,0.00012208492658,0.000122084932765,0.000122084926576,0.000122084926576,0.000122084926576,0.000122084927452,0.000122084926576,0.000122084926576,0.0
6.1274692131e-05,0.999083258289,6.10999939307e-05,6.10999930418e-05,6.10999955641e-05,6.11671067655e-05,6.10999925504e-05,6.10999925504e-05,6.10999925524e-05,6.10999956691e-05,6.10999925504e-05,6.10999925504e-05,6.10999925507e-05,6.1099992997e-05,6.10999925504e-05,6.10999925504e-05,0.0
3.06521833832e-05,0.999541405588,3.05647919808e-05,3.05647915362e-05,3.05647927979e-05,3.05999379088e-05,3.05647912904e-05,3.05647912903e-05,3.05647912914e-05,3.05647928611e-05,3.05647912903e-05,3.05647912903e-05,3.05647912905e-05,3.05647915179e-05,3.05647912903e-05,3.05647912903e-05,0.0
1.53300005393e-05,0.999770643526,1.52862936938e-05,1.52862934714e-05,1.52862941024e-05,1.53046576177e-05,1.52862933484e-05,1.52862933484e-05,1.52862933489e-05,1.52862941393e-05,1.52862933484e-05,1.52862933484e-05,1.52862933485e-05,1.52862934643e-05,1.52862933484e-05,1.52862933484e-05,0.0
7.66607628908e-06,0.999885305271,7.6442197985e-06,7.6442196873e-06,7.64422000286e-06,7.65379626562e-06,7.64421962582e-06,7.64421962581e-06,7.64421962606e-06,7.64422002394e-06,7.64421962581e-06,7.64421962581e-06,7.64421962585e-06,7.64421968479e-06,7.64421962581e-06,7.64421962581e-06,0.0
3.833356429e-06,0.999942647677,3.82242727626e-06,3.82242722066e-06,3.82242737845e-06,3.82741251737e-06,3.82242718991e-06,3.82242718991e-06,3.82242719004e-06,3.82242739031e-06,3.82242718991e-06,3.82242718991e-06,3.82242718993e-06,3.82242721992e-06,3.82242718991e-06,3.82242718991e-06,0.0
