-10.0 -10.0,-10.0 0.0,-10.0 10.0,0.0 -10.0,0.0 0.0,0.0 10.0,10.0 -10.0,10.0 0.0,10.0 10.0,other
0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.0
0.1,0.1,0.100000000001,0.102764695505,0.103787928853,0.193445179465,0.100000047005,0.100000082852,0.10000206632,0.0
0.0838568227332,0.0838568227332,0.0838568227377,0.0865753256707,0.0875332422714,0.322748406477,0.0838568629471,0.083856893692,0.0838588007377,0.0
0.0634033834748,0.0634033834748,0.0634033835075,0.0654800959564,0.0662054252503,0.487892591116,0.0634034138816,0.063403437129,0.0634048862091,0.0
0.0426131213642,0.0426131213642,0.042613121775,0.0440093572277,0.0444967685517,0.655814079073,0.0426131418004,0.0426131574249,0.042614131419,0.0
0.0257354579764,0.0257354579764,0.0257354630991,0.0265786999537,0.0268730604315,0.792134842508,0.0257354703185,0.0257354797546,0.0257360679822,0.0
0.014360237961,0.014360237961,0.0143602727199,0.014830762473,0.0149950137862,0.884012401797,0.0143602448479,0.0143602501132,0.0143605783408,0.0
0.00762219790702,0.00762219790702,0.00762230534857,0.00787194525363,0.00795912736201,0.938435441727,0.00762220156244,0.00762220435719,0.00762237857546,0.0
0.00393219806978,0.00393219806978,0.00393237617645,0.00406103965591,0.00410601582996,0.968239479571,0.00393219995556,0.00393220139734,0.0039322912744,0.0
0.00199787732783,0.00199787732783,0.00199807459691,0.00206333936308,0.00208619092704,0.983862958469,0.00199787828596,0.0019978790185,0.00199792468338,0.0
0.00100709950358,0.00100709950358,0.00100727031742,0.00104009791804,0.0010516170428,0.991865491997,0.00100709998656,0.00100710035582,0.00100712337479,0.0
0.000505626775884,0.000505626775884,0.000505753943463,0.000522194038648,0.000527977357757,0.995915928126,0.00050562701837,0.000505627203763,0.000505638760722,0.0
0.00025334182897,0.00025334182897,0.000253427869412,0.000261642775231,0.000264540479,0.997953673391,0.000253341950467,0.000253342043357,0.000253347833915,0.0
0.000126806439752,0.000126806439752,0.000126861099673,0.000130961353517,0.000132411755505,0.998975730419,0.000126806500565,0.00012680654706,0.000126809445436,0.0
