-0.5 -0.5,-0.5 -1.0,-0.5 -1.5,-0.5 0.0,-0.5 0.5,-0.5 1.0,-0.5 1.5,-1.0 -0.5,-1.0 -1.0,-1.0 -1.5,-1.0 0.0,-1.0 0.5,-1.0 1.0,-1.0 1.5,-1.5 -0.5,-1.5 -1.0,-1.5 -1.5,-1.5 0.0,-1.5 0.5,-1.5 1.0,-1.5 1.5,0.0 -0.5,0.0 -1.0,0.0 -1.5,0.0 0.0,0.0 0.5,0.0 1.0,0.0 1.5,0.5 -0.5,0.5 -1.0,0.5 -1.5,0.5 0.0,0.5 0.5,0.5 1.0,0.5 1.5,1.0 -0.5,1.0 -1.0,1.0 -1.5,1.0 0.0,1.0 0.5,1.0 1.0,1.0 1.5,1.5 -0.5,1.5 -1.0,1.5 -1.5,1.5 0.0,1.5 0.5,1.5 1.0,1.5 1.5,other
0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0204081632653,0.0
0.0202473422378,0.0202442346479,0.0202421044942,0.0202438340426,0.0200466712855,0.0200450455488,0.0200447142254,0.0202555613379,0.0202529323188,0.0202387660712,0.0202406494683,0.0200477816926,0.020045371003,0.0200450885736,0.0202508472657,0.0202376470003,0.020245720054,0.0202534762724,0.0200463873478,0.0200471092793,0.0200451308028,0.0237116892371,0.0241402721573,0.0241940713489,0.023364813242,0.0201251704438,0.0201151557423,0.0201073718345,0.0200416700675,0.0200416690745,0.0200416682495,0.0200416731811,0.020041666744,0.0200416667263,0.0200416667317,0.0200416681509,0.0200416693131,0.0200416696463,0.0200416723087,0.0200416667714,0.0200416667474,0.0200416666845,0.0200416727969,0.0200416696052,0.0200416695269,0.0200416685288,0.0200416667681,0.020041666699,0.0200416667023,0.0
0.0200460078633,0.020039474823,0.0200353856116,0.0200386673507,0.0196438110738,0.0196401978167,0.0196395146181,0.0200619105156,0.0200567364583,0.020028325776,0.0200326168159,0.0196462705512,0.0196409897552,0.0196404358387,0.0200531276303,0.0200262588063,0.0200425035813,0.0200581391765,0.0196430343054,0.0196447652612,0.0196404193532,0.0274354067705,0.0284125753927,0.0285434499111,0.0266468049966,0.0198105969798,0.0197917603311,0.0197723517466,0.0196327865318,0.0196327847069,0.0196327831871,0.0196327922271,0.0196327803948,0.0196327803612,0.0196327803719,0.0196327829994,0.0196327851374,0.0196327857482,0.0196327906206,0.0196327804496,0.0196327804002,0.0196327802762,0.0196327915138,0.0196327856716,0.0196327855325,0.0196327836992,0.0196327804426,0.0196327803057,0.0196327803117,0.0
0.0198016506568,0.0197913395258,0.0197855046844,0.019790117766,0.0191982497602,0.0191921417593,0.0191910922216,0.0198245512839,0.0198169463363,0.0197742920383,0.0197816018143,0.019202392787,0.0191936160943,0.0191928282009,0.0198125001882,0.0197714880537,0.0197959698671,0.0198195830709,0.0191966568591,0.0191998232463,0.0191925790998,0.0315931806338,0.0332514541822,0.0334891419603,0.0302560736178,0.0194657805525,0.0194402469383,0.0194036181445,0.0191797931576,0.0191797906584,0.0191797885719,0.0191798009207,0.0191797847137,0.0191797846663,0.0191797846822,0.0191797883055,0.0191797912366,0.0191797920708,0.0191797987158,0.0191797847961,0.0191797847193,0.0191797845365,0.0191797999334,0.0191797919643,0.0191797917807,0.0191797892713,0.0191797847844,0.0191797845814,0.0191797845894,0.0
0.0195128446707,0.0194983693153,0.019491048783,0.0194967250129,0.0187101657108,0.01870083819,0.0186994237371,0.0195418904239,0.0195320033933,0.0194752041722,0.0194862350185,0.0187164702502,0.0187033315495,0.0187023985885,0.0195275431064,0.0194719173312,0.0195046583322,0.0195363137025,0.0187072500538,0.018712495732,0.0187016170822,0.0361848972768,0.0386650309818,0.0390465721895,0.0341824317794,0.0190944572313,0.0190658721739,0.0190037698685,0.0186823009028,0.0186822978796,0.0186822953496,0.0186823102498,0.0186822906436,0.018682290585,0.018682290606,0.0186822950154,0.0186822985649,0.0186822995713,0.0186823075767,0.0186822907535,0.0186822906472,0.0186822904089,0.018682309043,0.0186822994405,0.0186822992271,0.0186822961931,0.0186822907363,0.0186822904696,0.0186822904786,0.0
0.0191796661619,0.0191606118013,0.0191521142595,0.0191585364968,0.0181817929395,0.0181681933814,0.0181664503482,0.0192138253879,0.0192018436674,0.0191311159668,0.0191466603287,0.0181909534607,0.018172238417,0.0181713463118,0.0191983343278,0.0191276452305,0.0191686133952,0.0192083313756,0.0181767531496,0.0181850631219,0.0181695149645,0.0411917745803,0.0446362640552,0.0452064743004,0.0384003043543,0.0187035891411,0.0186780651253,0.0185781937636,0.0181417065507,0.0181417031429,0.0181417002842,0.0181417170387,0.0181416949406,0.0181416948742,0.0181416949,0.0181416998938,0.0181417038992,0.0181417050306,0.0181417140193,0.0181416950779,0.0181416949397,0.0181416946497,0.0181417156647,0.0181417048808,0.0181417046506,0.0181417012321,0.0181416950542,0.0181416947267,0.0181416947355,0.0
0.0188041067874,0.0187800403899,0.0187707220869,0.0187775265057,0.0176179972511,0.0175985796616,0.0175966147269,0.0188421679509,0.0188283201974,0.018744018159,0.0187649482608,0.0176310348892,0.0176050272518,0.0176045409205,0.0188268626953,0.0187407053009,0.0187898023303,0.0188375467494,0.0176095599359,0.0176224530135,0.0176007677705,0.0465715867052,0.0511159284813,0.0519272003999,0.0428656049181,0.0183042586938,0.0182918764491,0.0181358017858,0.0175616436185,0.0175616399511,0.0175616368677,0.0175616548556,0.0175616310833,0.0175616310129,0.0175616310432,0.0175616364329,0.0175616407479,0.0175616419622,0.0175616516001,0.0175616312478,0.0175616310751,0.0175616307382,0.0175616533632,0.0175616417984,0.0175616415619,0.0175616378847,0.0175616312163,0.0175616308318,0.0175616308389,0.0
0.0183904152124,0.0183609039754,0.0183511622609,0.0183579465386,0.0170268154351,0.0169992990622,0.0169973521924,0.0184310025326,0.0184155591518,0.0183181932462,0.0183454367337,0.0170452388795,0.0170095111646,0.0170101168377,0.0184173663195,0.018315415428,0.018372463758,0.0184281268578,0.0170129621918,0.0170327814997,0.0170028747227,0.0522544439888,0.0580165243741,0.0591275873838,0.0475132534749,0.0179125007997,0.0179296344331,0.0176896827649,0.0169483595449,0.0169483557262,0.016948352509,0.0169483711967,0.0169483464616,0.016948346392,0.0169483464266,0.0169483520411,0.0169483565387,0.0169483578,0.0169483678018,0.016948346653,0.0169483464429,0.0169483460651,0.01694836963,0.0169483576263,0.0169483573922,0.0169483535648,0.0169483466124,0.0169483461758,0.0169483461792,0.0
0.0179452722446,0.0179099127597,0.0179001722264,0.0179065119132,0.0164198302179,0.0163808681685,0.0163794176587,0.0179868853072,0.0179701555264,0.017860407674,0.0178949038997,0.0164458573741,0.016397007216,0.0163999464491,0.0179765031707,0.0178585624754,0.0179232919996,0.0179866768749,0.0163974001052,0.0164277269205,0.0163866609693,0.0581401952489,0.0652087482035,0.0666820188991,0.0522561353959,0.0175498233001,0.0176226112157,0.0172574547734,0.0163109126619,0.0163109087816,0.0163109055067,0.0163109244552,0.0163108993512,0.016310899288,0.0163108993263,0.0163109050165,0.0163109095908,0.0163109108695,0.0163109210022,0.016310899569,0.0163108993187,0.0163108989069,0.0163109228523,0.0163109106898,0.0163109104641,0.0163109065766,0.0163108995178,0.0163108990348,0.0163108990322,0.0
0.0174776725307,0.017436131959,0.0174268215386,0.0174322962645,0.0158121605847,0.0157569277933,0.0157568507734,0.0175187562518,0.0175010803943,0.017379811986,0.017422445126,0.0158489947981,0.0157823559241,0.0157897794959,0.0175132274291,0.0173792932936,0.0174513293635,0.0175221307935,0.0157763222911,0.0158225122882,0.0157662286771,0.0640991412332,0.0725229225933,0.0744202365998,0.056986735012,0.0172430061329,0.0174122664311,0.01686098388,0.0156610334587,0.0156610295877,0.0156610263156,0.0156610451818,0.0156610201805,0.0156610201299,0.0156610201714,0.0156610258127,0.0156610303801,0.0156610316531,0.0156610417356,0.0156610204239,0.0156610201306,0.0156610196927,0.0156610435741,0.0156610314702,0.0156610312573,0.0156610273802,0.0156610203606,0.0156610198378,0.0156610198265,0.0
0.0169983667925,0.0169504336019,0.0169419547958,0.0169461837948,0.0152217451278,0.0151435084548,0.0151462963759,0.0170374129781,0.0170191488396,0.0168873962139,0.0169389070453,0.015273863076,0.0151832669016,0.0151987051973,0.0170382273196,0.0168885613539,0.0169674173111,0.0170452042702,0.0151653960181,0.0152351709124,0.0151582517476,0.0699783411559,0.0797583590655,0.0821352949562,0.061583055197,0.0170226620081,0.0173503815248,0.0165250660853,0.0150124544787,0.0150124506693,0.0150124474451,0.0150124659784,0.0150124414307,0.0150124413996,0.0150124414434,0.0150124469378,0.0150124514363,0.0150124526867,0.015012462588,0.0150124416987,0.0150124413599,0.0150124409049,0.0150124643902,0.0150124525029,0.0150124523052,0.0150124484907,0.0150124416218,0.0150124410669,0.0150124410438,0.0
0.0165187643408,0.0164643995746,0.0164570897216,0.0164597719238,0.0146676058171,0.0145574149956,0.0145654101922,0.0165544346578,0.0165359381375,0.0163948891095,0.0164557781448,0.0147409609323,0.0146186741617,0.0146475450274,0.0165628273361,0.0163980214924,0.0164831007785,0.0165673069819,0.0145808583704,0.0146847832564,0.0145803472154,0.0756154853134,0.086702890044,0.0896025987656,0.0659200744681,0.0169202166658,0.017497423206,0.0162748366307,0.0143795557942,0.0143795520815,0.014379548936,0.01437956697,0.0143795431147,0.01437954311,0.0143795431554,0.0143795484308,0.0143795528184,0.0143795540352,0.0143795636688,0.014379543406,0.0143795430198,0.0143795425568,0.0143795654184,0.014379553852,0.0143795536707,0.0143795499535,0.014379543314,0.0143795427351,0.014379542697,0.0
0.0160493834547,0.0159887568948,0.0159828560084,0.0159838049453,0.0141671119964,0.0140137991026,0.0140303742148,0.0160806281637,0.0160622307514,0.0159131784951,0.0159836256518,0.0142691208071,0.0141060872269,0.014156062854,0.0160974456754,0.0159184546798,0.0160090674925,0.0160989978076,0.014037116569,0.0141887130552,0.0140485619202,0.0808596808582,0.093161069736,0.0966092404481,0.0698858672642,0.0169636828347,0.017919233277,0.0161322729403,0.0137754137968,0.0137754102013,0.013775407153,0.0137754245923,0.0137754015713,0.0137754016,0.0137754016457,0.0137754066546,0.0137754109065,0.0137754120834,0.0137754214007,0.0137754018844,0.0137754014496,0.0137754009878,0.0137754230883,0.0137754119018,0.013775411737,0.0137754081374,0.0137754017762,0.0137754011813,0.0137754011251,0.0
0.015598256111,0.015531751605,0.0155273833828,0.0155265453234,0.0137329617554,0.0135235778847,0.0135531613028,0.0156243937997,0.0156063821272,0.0154506609493,0.0155304905202,0.0138721767429,0.0136585969465,0.0137396124027,0.0156500134241,0.0154581328151,0.015553528071,0.0156483850644,0.0135442764834,0.013759573741,0.0135746353761,0.0855934768395,0.098983038823,0.102985734406,0.073397735455,0.0171736704589,0.0186836377775,0.0161130233042,0.0132097760684,0.0132097725992,0.0132097696567,0.0132097864614,0.0132097643399,0.0132097644082,0.013209764453,0.0132097691682,0.0132097732733,0.0132097744076,0.013209783389,0.013209764673,0.0132097641892,0.0132097637371,0.0132097850104,0.0132097742281,0.0132097740794,0.0132097706061,0.0132097645476,0.0132097639443,0.0132097638671,0.0
0.0151698978809,0.0150980830999,0.0150952565966,0.015092705487,0.0133711456494,0.0130917789749,0.0131396755598,0.0151906313873,0.0151732344856,0.015012152151,0.01510085707,0.0135566411339,0.0132827617953,0.013406557523,0.0152249609437,0.0150217502192,0.0151211562273,0.0152200822748,0.0131066463429,0.0134031983895,0.0131641767058,0.0897468559585,0.104081924813,0.108627028539,0.0764113339773,0.0175615078094,0.0198596382884,0.0162251113299,0.012687778811,0.0126877754693,0.0126877726341,0.0126877888025,0.0126877675918,0.0126877677055,0.0126877677478,0.0126877721575,0.0126877761142,0.0126877772059,0.0126877858516,0.0126877679431,0.0126877674105,0.0126877669755,0.0126877874062,0.0126877770284,0.0126877768949,0.0126877735488,0.0126877677997,0.0126877671947,0.0126877670942,0.0
0.0147652317183,0.014688803846,0.0146874333883,0.0146833462402,0.0130807956322,0.012717532705,0.0127895813967,0.0147806025973,0.0147639894872,0.0145987741991,0.0146955870433,0.0133214175217,0.0129783025099,0.0131576044636,0.0148231523362,0.0146103289272,0.0147129911942,0.0148151136145,0.0127228597192,0.0131185082977,0.0128165547875,0.0932969375864,0.108432262145,0.113493682743,0.0789185800098,0.018130275263,0.0215210501865,0.0164701524403,0.0122099356661,0.0122099324482,0.0122099297179,0.0122099452706,0.0122099249495,0.0122099251139,0.0122099251516,0.0122099292539,0.0122099330663,0.0122099341168,0.0122099424389,0.0122099253171,0.0122099247366,0.0122099243248,0.0122099439283,0.0122099339411,0.0122099338221,0.0122099305991,0.0122099251552,0.0122099245542,0.0122099244283,0.0
0.0143823102061,0.0143020375907,0.0143019716047,0.0142965952064,0.0128556785125,0.0123954493696,0.0124976212502,0.0143926180701,0.0143769038951,0.0142086769347,0.0143126574796,0.0131593259283,0.012739436413,0.0129870119807,0.0144426085798,0.0142219480929,0.01432715463,0.0144316210817,0.0123872997272,0.0128990214306,0.0125262727075,0.0962554351343,0.112052851193,0.117595662699,0.0809366081108,0.0188777558186,0.0237543208992,0.0168462480737,0.0117731901824,0.0117731870826,0.0117731844524,0.0117731994205,0.0117731799526,0.0117731801729,0.0117731802034,0.0117731840014,0.0117731876764,0.0117731886879,0.0117731967037,0.0117731803348,0.0117731797072,0.0117731793237,0.0117731981304,0.0117731885136,0.0117731884083,0.0117731853023,0.011773180154,0.0117731795614,0.0117731794084,0.0
