-10.0 -10.0,-10.0 0.0,-10.0 10.0,0.0 -10.0,0.0 0.0,0.0 10.0,10.0 -10.0,10.0 0.0,10.0 10.0,other
0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.111111111111,0.0
0.1025,0.1025,0.102500000044,0.102556959429,0.102511861661,0.179931178706,0.1025,0.1025,0.102500000159,0.0
0.0906820224512,0.0906820224512,0.0906820227256,0.0907332404894,0.0906926581361,0.274481966252,0.0906820224512,0.0906820224512,0.0906820225923,0.0
0.0765362592692,0.0765362592692,0.0765362618732,0.0765764966985,0.0765446136271,0.387661331344,0.0765362592693,0.0765362592692,0.07653625938,0.0
0.0621389389568,0.0621389389567,0.0621389781571,0.0621679359158,0.0621449594807,0.502853431583,0.0621389389568,0.0621389389568,0.0621389390366,0.0
0.0497124173182,0.0497124173182,0.0497130383589,0.0497317120279,0.0497164234024,0.602276739566,0.0497124173183,0.0497124173182,0.0497124173714,0.0
0.0404246956709,0.0404246956709,0.0404313293759,0.0404367388078,0.0404271961397,0.676581257289,0.0404246956709,0.0404246956709,0.0404246957041,0.0
0.0342065976249,0.0342065976248,0.0342454070258,0.0342137858585,0.0342080900893,0.726299728882,0.0342065976249,0.0342065976249,0.0342065976446,0.0
0.0303480232398,0.0303480232398,0.0304775926815,0.030352198815,0.0303488901979,0.757081202095,0.0303480232398,0.0303480232398,0.0303480232513,0.0
0.0280634776417,0.0280634776417,0.028348958535,0.0280658695126,0.0280639742564,0.775203809481,0.0280634776417,0.0280634776417,0.0280634776483,0.0
0.0267441365803,0.0267441365803,0.0272208689369,0.0267454983495,0.026744419319,0.785568530489,0.0267441365803,0.0267441365803,0.026744136584,0.0
0.0259906704144,0.0259906704144,0.0266565840123,0.0259914439,0.0259908310102,0.791407789003,0.0259906704144,0.0259906704144,0.0259906704166,0.0
0.0255622481544,0.0255622481544,0.026391343983,0.0255626871408,0.0255623392994,0.794672388804,0.0255622481544,0.0255622481544,0.0255622481556,0.0
0.0253190223357,0.0253190223357,0.0262767960272,0.0253192714187,0.0253190740518,0.796489746823,0.0253190223357,0.0253190223357,0.0253190223363,0.0
0.0251810049984,0.0251810049984,0.0262342308506,0.0251811463216,0.0251810343407,0.797498563495,0.0251810049984,0.0251810049984,0.0251810049987,0.0
0.0251026978424,0.0251026978424,0.02622373031,0.0251027780258,0.0251027144905,0.798057287962,0.0251026978424,0.0251026978424,0.0251026978426,0.0
0.0250582691991,0.0250582691991,0.026225967107,0.0250583146939,0.025058278645,0.798366093558,0.0250582691991,0.0250582691991,0.0250582691992,0.0
0.0250330615817,0.0250330615817,0.0262321171304,0.0250330873952,0.0250330669413,0.798536420625,0.0250330615817,0.0250330615817,0.0250330615818,0.0
0.0250187591663,0.0250187591663,0.0262385004377,0.0250187738129,0.0250187622073,0.798630167711,0.0250187591663,0.0250187591663,0.0250187591663,0.0
0.0250106440578,0.0250106440578,0.0262438334024,0.0250106523684,0.0250106457833,0.798681648157,0.0250106440578,0.0250106440578,0.0250106440579,0.0
0.0250060395348,0.0250060395348,0.0262478694783,0.0250060442503,0.0250060405139,0.798709848083,0.0250060395348,0.0250060395348,0.0250060395349,0.0
0.0250034269002,0.0250034269002,0.0262507553471,0.0250034295758,0.0250034274557,0.79872525312,0.0250034269002,0.0250034269002,0.0250034269002,0.0
0.0250019444668,0.0250019444668,0.0262527440059,0.0250019459849,0.025001944782,0.798733642893,0.0250019444668,0.0250019444668,0.0250019444668,0.0
0.025001103317,0.025001103317,0.0262540793425,0.0250011041784,0.0250011034958,0.798738196398,0.025001103317,0.025001103317,0.025001103317,0.0
0.0250006260378,0.0250006260378,0.0262549589572,0.0250006265265,0.0250006261392,0.798740658188,0.0250006260378,0.0250006260378,0.0250006260378,0.0
0.025000355223,0.025000355223,0.0262555298908,0.0250003555003,0.0250003552805,0.798741983214,0.025000355223,0.025000355223,0.025000355223,0.0
0.0250002015588,0.0250002015588,0.0262558961582,0.0250002017161,0.0250002015915,0.79874269274,0.0250002015588,0.0250002015588,0.0250002015588,0.0
0.0250001143675,0.0250001143675,0.026256128907,0.0250001144568,0.025000114386,0.798743070413,0.0250001143675,0.0250001143675,0.0250001143675,0.0
0.0250000648938,0.0250000648938,0.0262562756529,0.0250000649445,0.0250000649043,0.798743270029,0.0250000648938,0.0250000648938,0.0250000648938,0.0
0.0250000368217,0.0250000368217,0.026256367566,0.0250000368505,0.0250000368277,0.798743374647,0.0250000368217,0.0250000368217,0.0250000368217,0.0
0.0250000208932,0.0250000208932,0.0262564248123,0.0250000209095,0.0250000208966,0.798743428916,0.0250000208932,0.0250000208932,0.0250000208932,0.0
0.0250000118551,0.0250000118551,0.0262564602948,0.0250000118644,0.025000011857,0.798743456708,0.0250000118551,0.0250000118551,0.0250000118551,0.0
0.0250000067268,0.0250000067268,0.0262564821953,0.025000006732,0.0250000067279,0.798743470711,0.0250000067268,0.0250000067268,0.0250000067268,0.0
0.0250000038169,0.0250000038169,0.0262564956628,0.0250000038199,0.0250000038175,0.798743477615,0.0250000038169,0.0250000038169,0.0250000038169,0.0
0.0250000021658,0.0250000021658,0.0262565039176,0.0250000021674,0.0250000021661,0.79874348092,0.0250000021658,0.0250000021658,0.0250000021658,0.0
0.0250000012289,0.0250000012289,0.0262565089626,0.0250000012298,0.0250000012291,0.798743482434,0.0250000012289,0.0250000012289,0.0250000012289,0.0
0.0250000006973,0.0250000006973,0.0262565120379,0.0250000006978,0.0250000006974,0.79874348308,0.0250000006973,0.0250000006973,0.0250000006973,0.0
0.0250000003957,0.0250000003957,0.0262565139082,0.025000000396,0.0250000003957,0.798743483322,0.0250000003957,0.0250000003957,0.0250000003957,0.0
0.0250000002245,0.0250000002245,0.0262565150432,0.0250000002247,0.0250000002245,0.798743483385,0.0250000002245,0.0250000002245,0.0250000002245,0.0
0.0250000001274,0.0250000001274,0.0262565157307,0.0250000001275,0.0250000001274,0.798743483378,0.0250000001274,0.0250000001274,0.0250000001274,0.0
0.0250000000723,0.0250000000723,0.0262565161464,0.0250000000723,0.0250000000723,0.798743483348,0.0250000000723,0.0250000000723,0.0250000000723,0.0
0.025000000041,0.025000000041,0.0262565163973,0.025000000041,0.025000000041,0.798743483316,0.025000000041,0.025000000041,0.025000000041,0.0
0.0250000000233,0.0250000000233,0.0262565165486,0.0250000000233,0.0250000000233,0.798743483289,0.0250000000233,0.0250000000233,0.0250000000233,0.0
0.0250000000132,0.0250000000132,0.0262565166396,0.0250000000132,0.0250000000132,0.798743483268,0.0250000000132,0.0250000000132,0.0250000000132,0.0
0.0250000000075,0.0250000000075,0.0262565166944,0.0250000000075,0.0250000000075,0.798743483253,0.0250000000075,0.0250000000075,0.0250000000075,0.0
0.0250000000043,0.0250000000043,0.0262565167273,0.0250000000043,0.0250000000043,0.798743483243,0.0250000000043,0.0250000000043,0.0250000000043,0.0
0.0250000000024,0.0250000000024,0.026256516747,0.0250000000024,0.0250000000024,0.798743483236,0.0250000000024,0.0250000000024,0.0250000000024,0.0
0.0250000000014,0.0250000000014,0.0262565167588,0.0250000000014,0.0250000000014,0.798743483232,0.0250000000014,0.0250000000014,0.0250000000014,0.0
0.0250000000008,0.0250000000008,0.0262565167659,0.0250000000008,0.0250000000008,0.798743483229,0.0250000000008,0.0250000000008,0.0250000000008,0.0
0.0250000000004,0.0250000000004,0.0262565167702,0.0250000000004,0.0250000000004,0.798743483227,0.0250000000004,0.0250000000004,0.0250000000004,0.0
0.0250000000003,0.0250000000003,0.0262565167727,0.0250000000003,0.0250000000003,0.798743483226,0.0250000000003,0.0250000000003,0.0250000000003,0.0
0.0250000000001,0.0250000000001,0.0262565167742,0.0250000000001,0.0250000000001,0.798743483225,0.0250000000001,0.0250000000001,0.0250000000001,0.0
0.0250000000001,0.0250000000001,0.0262565167751,0.0250000000001,0.0250000000001,0.798743483224,0.0250000000001,0.0250000000001,0.0250000000001,0.0
0.025,0.025,0.0262565167756,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.026256516776,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167762,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167763,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167763,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
0.025,0.025,0.0262565167764,0.025,0.025,0.798743483224,0.025,0.025,0.025,0.0
