0.0 0.0,LSAPT,ASLP,10.0 10.0,other
1.47E-238,4.94065645841e-324,1,4.94065645841e-324,0
1.08E-238,4.94065645841e-324,1,4.94065645841e-324,0
7.94E-239,4.94065645841e-324,1,4.94065645841e-324,0
5.84E-239,4.94065645841e-324,1,4.94065645841e-324,0
4.30E-239,4.94065645841e-324,1,4.94065645841e-324,0
3.17E-239,4.94065645841e-324,1,4.94065645841e-324,0
2.33E-239,4.94065645841e-324,1,4.94065645841e-324,0
1.72E-239,4.94065645841e-324,1,4.94065645841e-324,0
1.26E-239,4.94065645841e-324,1,4.94065645841e-324,0
9.29E-240,4.94065645841e-324,1,4.94065645841e-324,0
6.84E-240,4.94065645841e-324,1,4.94065645841e-324,0
5.03E-240,4.94065645841e-324,1,4.94065645841e-324,0
3.71E-240,4.94065645841e-324,1,4.94065645841e-324,0
2.73E-240,4.94065645841e-324,1,4.94065645841e-324,0
2.01E-240,4.94065645841e-324,1,4.94065645841e-324,0
1.48E-240,4.94065645841e-324,1,4.94065645841e-324,0
1.09E-240,4.94065645841e-324,1,4.94065645841e-324,0
8.01E-241,4.94065645841e-324,1,4.94065645841e-324,0
5.89E-241,4.94065645841e-324,1,4.94065645841e-324,0
4.34E-241,4.94065645841e-324,1,4.94065645841e-324,0
3.19E-241,4.94065645841e-324,1,4.94065645841e-324,0
2.35E-241,4.94065645841e-324,1,4.94065645841e-324,0
1.73E-241,4.94065645841e-324,1,4.94065645841e-324,0
1.27E-241,4.94065645841e-324,1,4.94065645841e-324,0
9.37E-242,4.94065645841e-324,1,4.94065645841e-324,0
6.90E-242,4.94065645841e-324,1,4.94065645841e-324,0
5.08E-242,4.94065645841e-324,1,4.94065645841e-324,0
3.74E-242,4.94065645841e-324,1,4.94065645841e-324,0
2.75E-242,4.94065645841e-324,1,4.94065645841e-324,0
2.03E-242,4.94065645841e-324,1,4.94065645841e-324,0
1.49E-242,4.94065645841e-324,1,4.94065645841e-324,0
1.10E-242,4.94065645841e-324,1,4.94065645841e-324,0
8.08E-243,4.94065645841e-324,1,4.94065645841e-324,0
5.95E-243,4.94065645841e-324,1,4.94065645841e-324,0
4.38E-243,4.94065645841e-324,1,4.94065645841e-324,0
3.22E-243,4.94065645841e-324,1,4.94065645841e-324,0
2.37E-243,4.94065645841e-324,1,4.94065645841e-324,0
1.75E-243,4.94065645841e-324,1,4.94065645841e-324,0
1.28E-243,4.94065645841e-324,1,4.94065645841e-324,0
9.45E-244,4.94065645841e-324,1,4.94065645841e-324,0
6.96E-244,4.94065645841e-324,1,4.94065645841e-324,0
5.12E-244,4.94065645841e-324,1,4.94065645841e-324,0
3.77E-244,4.94065645841e-324,1,4.94065645841e-324,0
2.78E-244,4.94065645841e-324,1,4.94065645841e-324,0
2.04E-244,4.94065645841e-324,1,4.94065645841e-324,0
1.50E-244,4.94065645841e-324,1,4.94065645841e-324,0
1.11E-244,4.94065645841e-324,1,4.94065645841e-324,0
8.15E-245,4.94065645841e-324,1,4.94065645841e-324,0
6.00E-245,4.94065645841e-324,1,4.94065645841e-324,0
4.41E-245,4.94065645841e-324,1,4.94065645841e-324,0
3.25E-245,4.94065645841e-324,1,4.94065645841e-324,0
2.39E-245,4.94065645841e-324,1,4.94065645841e-324,0
1.76E-245,4.94065645841e-324,1,4.94065645841e-324,0
1.30E-245,4.94065645841e-324,1,4.94065645841e-324,0
9.54E-246,4.94065645841e-324,1,4.94065645841e-324,0
7.02E-246,4.94065645841e-324,1,4.94065645841e-324,0
5.17E-246,4.94065645841e-324,1,4.94065645841e-324,0
3.80E-246,4.94065645841e-324,1,4.94065645841e-324,0
2.80E-246,4.94065645841e-324,1,4.94065645841e-324,0
2.06E-246,4.94065645841e-324,1,4.94065645841e-324,0
1.52E-246,4.94065645841e-324,1,4.94065645841e-324,0
1.12E-246,4.94065645841e-324,1,4.94065645841e-324,0
8.22E-247,4.94065645841e-324,1,4.94065645841e-324,0
6.05E-247,4.94065645841e-324,1,4.94065645841e-324,0
4.45E-247,4.94065645841e-324,1,4.94065645841e-324,0
3.28E-247,4.94065645841e-324,1,4.94065645841e-324,0
2.41E-247,4.94065645841e-324,1,4.94065645841e-324,0
1.78E-247,4.94065645841e-324,1,4.94065645841e-324,0
1.31E-247,4.94065645841e-324,1,4.94065645841e-324,0
9.62E-248,4.94065645841e-324,1,4.94065645841e-324,0
7.08E-248,4.94065645841e-324,1,4.94065645841e-324,0
5.21E-248,4.94065645841e-324,1,4.94065645841e-324,0
3.84E-248,4.94065645841e-324,1,4.94065645841e-324,0
2.82E-248,4.94065645841e-324,1,4.94065645841e-324,0
2.08E-248,4.94065645841e-324,1,4.94065645841e-324,0
1.53E-248,4.94065645841e-324,1,4.94065645841e-324,0
1.13E-248,4.94065645841e-324,1,4.94065645841e-324,0
8.29E-249,4.94065645841e-324,1,4.94065645841e-324,0
6.10E-249,4.94065645841e-324,1,4.94065645841e-324,0
4.49E-249,4.94065645841e-324,1,4.94065645841e-324,0
3.31E-249,4.94065645841e-324,1,4.94065645841e-324,0
2.43E-249,4.94065645841e-324,1,4.94065645841e-324,0
1.79E-249,4.94065645841e-324,1,4.94065645841e-324,0
1.32E-249,4.94065645841e-324,1,4.94065645841e-324,0
9.70E-250,4.94065645841e-324,1,4.94065645841e-324,0
7.14E-250,4.94065645841e-324,1,4.94065645841e-324,0
5.26E-250,4.94065645841e-324,1,4.94065645841e-324,0
3.87E-250,4.94065645841e-324,1,4.94065645841e-324,0
2.85E-250,4.94065645841e-324,1,4.94065645841e-324,0
2.10E-250,4.94065645841e-324,1,4.94065645841e-324,0
1.54E-250,4.94065645841e-324,1,4.94065645841e-324,0
1.14E-250,4.94065645841e-324,1,4.94065645841e-324,0
8.36E-251,4.94065645841e-324,1,4.94065645841e-324,0
6.15E-251,4.94065645841e-324,1,4.94065645841e-324,0
4.53E-251,4.94065645841e-324,1,4.94065645841e-324,0
3.33E-251,4.94065645841e-324,1,4.94065645841e-324,0
2.45E-251,4.94065645841e-324,1,4.94065645841e-324,0
1.81E-251,4.94065645841e-324,1,4.94065645841e-324,0
1.33E-251,4.94065645841e-324,1,4.94065645841e-324,0
9.79E-252,4.94065645841e-324,1,4.94065645841e-324,0
7.20E-252,4.94065645841e-324,1,4.94065645841e-324,0
5.30E-252,4.94065645841e-324,1,4.94065645841e-324,0
3.90E-252,4.94065645841e-324,1,4.94065645841e-324,0
2.87E-252,4.94065645841e-324,1,4.94065645841e-324,0
2.11E-252,4.94065645841e-324,1,4.94065645841e-324,0
1.56E-252,4.94065645841e-324,1,4.94065645841e-324,0
1.15E-252,4.94065645841e-324,1,4.94065645841e-324,0
8.43E-253,4.94065645841e-324,1,4.94065645841e-324,0
6.21E-253,4.94065645841e-324,1,4.94065645841e-324,0
4.57E-253,4.94065645841e-324,1,4.94065645841e-324,0
3.36E-253,4.94065645841e-324,1,4.94065645841e-324,0
2.48E-253,4.94065645841e-324,1,4.94065645841e-324,0
1.82E-253,4.94065645841e-324,1,4.94065645841e-324,0
1.34E-253,4.94065645841e-324,1,4.94065645841e-324,0
9.87E-254,4.94065645841e-324,1,4.94065645841e-324,0
7.27E-254,4.94065645841e-324,1,4.94065645841e-324,0
5.35E-254,4.94065645841e-324,1,4.94065645841e-324,0
3.94E-254,4.94065645841e-324,1,4.94065645841e-324,0
2.90E-254,4.94065645841e-324,1,4.94065645841e-324,0
2.13E-254,4.94065645841e-324,1,4.94065645841e-324,0
1.57E-254,4.94065645841e-324,1,4.94065645841e-324,0
1.16E-254,4.94065645841e-324,1,4.94065645841e-324,0
8.51E-255,4.94065645841e-324,1,4.94065645841e-324,0
6.26E-255,4.94065645841e-324,1,4.94065645841e-324,0
4.61E-255,4.94065645841e-324,1,4.94065645841e-324,0
3.39E-255,4.94065645841e-324,1,4.94065645841e-324,0
2.50E-255,4.94065645841e-324,1,4.94065645841e-324,0
1.84E-255,4.94065645841e-324,1,4.94065645841e-324,0
1.35E-255,4.94065645841e-324,1,4.94065645841e-324,0
9.96E-256,4.94065645841e-324,1,4.94065645841e-324,0
7.33E-256,4.94065645841e-324,1,4.94065645841e-324,0
5.40E-256,4.94065645841e-324,1,4.94065645841e-324,0
3.97E-256,4.94065645841e-324,1,4.94065645841e-324,0
2.92E-256,4.94065645841e-324,1,4.94065645841e-324,0
2.15E-256,4.94065645841e-324,1,4.94065645841e-324,0
1.58E-256,4.94065645841e-324,1,4.94065645841e-324,0
1.17E-256,4.94065645841e-324,1,4.94065645841e-324,0
8.58E-257,4.94065645841e-324,1,4.94065645841e-324,0
6.32E-257,4.94065645841e-324,1,4.94065645841e-324,0
4.65E-257,4.94065645841e-324,1,4.94065645841e-324,0
3.42E-257,4.94065645841e-324,1,4.94065645841e-324,0
2.52E-257,4.94065645841e-324,1,4.94065645841e-324,0
1.85E-257,4.94065645841e-324,1,4.94065645841e-324,0
1.36E-257,4.94065645841e-324,1,4.94065645841e-324,0
1.00E-257,4.94065645841e-324,1,4.94065645841e-324,0
7.39E-258,4.94065645841e-324,1,4.94065645841e-324,0
5.44E-258,4.94065645841e-324,1,4.94065645841e-324,0
4.01E-258,4.94065645841e-324,1,4.94065645841e-324,0
2.95E-258,4.94065645841e-324,1,4.94065645841e-324,0
2.17E-258,4.94065645841e-324,1,4.94065645841e-324,0
1.60E-258,4.94065645841e-324,1,4.94065645841e-324,0
1.18E-258,4.94065645841e-324,1,4.94065645841e-324,0
8.66E-259,4.94065645841e-324,1,4.94065645841e-324,0
6.37E-259,4.94065645841e-324,1,4.94065645841e-324,0
4.69E-259,4.94065645841e-324,1,4.94065645841e-324,0
3.45E-259,4.94065645841e-324,1,4.94065645841e-324,0
2.54E-259,4.94065645841e-324,1,4.94065645841e-324,0
1.87E-259,4.94065645841e-324,1,4.94065645841e-324,0
1.38E-259,4.94065645841e-324,1,4.94065645841e-324,0
1.01E-259,4.94065645841e-324,1,4.94065645841e-324,0
7.46E-260,4.94065645841e-324,1,4.94065645841e-324,0
5.49E-260,4.94065645841e-324,1,4.94065645841e-324,0
4.04E-260,4.94065645841e-324,1,4.94065645841e-324,0
2.97E-260,4.94065645841e-324,1,4.94065645841e-324,0
2.19E-260,4.94065645841e-324,1,4.94065645841e-324,0
1.61E-260,4.94065645841e-324,1,4.94065645841e-324,0
1.19E-260,4.94065645841e-324,1,4.94065645841e-324,0
8.73E-261,4.94065645841e-324,1,4.94065645841e-324,0
6.43E-261,4.94065645841e-324,1,4.94065645841e-324,0
4.73E-261,4.94065645841e-324,1,4.94065645841e-324,0
3.48E-261,4.94065645841e-324,1,4.94065645841e-324,0
2.56E-261,4.94065645841e-324,1,4.94065645841e-324,0
1.89E-261,4.94065645841e-324,1,4.94065645841e-324,0
1.39E-261,4.94065645841e-324,1,4.94065645841e-324,0
1.02E-261,4.94065645841e-324,1,4.94065645841e-324,0
7.52E-262,4.94065645841e-324,1,4.94065645841e-324,0
5.54E-262,4.94065645841e-324,1,4.94065645841e-324,0
4.08E-262,4.94065645841e-324,1,4.94065645841e-324,0
3.00E-262,4.94065645841e-324,1,4.94065645841e-324,0
2.21E-262,4.94065645841e-324,1,4.94065645841e-324,0
1.63E-262,4.94065645841e-324,1,4.94065645841e-324,0
1.20E-262,4.94065645841e-324,1,4.94065645841e-324,0
8.81E-263,4.94065645841e-324,1,4.94065645841e-324,0
6.48E-263,4.94065645841e-324,1,4.94065645841e-324,0
4.77E-263,4.94065645841e-324,1,4.94065645841e-324,0
3.51E-263,4.94065645841e-324,1,4.94065645841e-324,0
2.59E-263,4.94065645841e-324,1,4.94065645841e-324,0
1.90E-263,4.94065645841e-324,1,4.94065645841e-324,0
1.40E-263,4.94065645841e-324,1,4.94065645841e-324,0
1.03E-263,4.94065645841e-324,1,4.94065645841e-324,0
7.59E-264,4.94065645841e-324,1,4.94065645841e-324,0
5.59E-264,4.94065645841e-324,1,4.94065645841e-324,0
4.11E-264,4.94065645841e-324,1,4.94065645841e-324,0
3.03E-264,4.94065645841e-324,1,4.94065645841e-324,0
2.23E-264,4.94065645841e-324,1,4.94065645841e-324,0
1.64E-264,4.94065645841e-324,1,4.94065645841e-324,0
1.21E-264,4.94065645841e-324,1,4.94065645841e-324,0
8.88E-265,4.94065645841e-324,1,4.94065645841e-324,0
6.54E-265,4.94065645841e-324,1,4.94065645841e-324,0
4.81E-265,4.94065645841e-324,1,4.94065645841e-324,0
3.54E-265,4.94065645841e-324,1,4.94065645841e-324,0
2.61E-265,4.94065645841e-324,1,4.94065645841e-324,0
1.92E-265,4.94065645841e-324,1,4.94065645841e-324,0
1.41E-265,4.94065645841e-324,1,4.94065645841e-324,0
1.04E-265,4.94065645841e-324,1,4.94065645841e-324,0
7.66E-266,4.94065645841e-324,1,4.94065645841e-324,0
5.63E-266,4.94065645841e-324,1,4.94065645841e-324,0
4.15E-266,4.94065645841e-324,1,4.94065645841e-324,0
3.05E-266,4.94065645841e-324,1,4.94065645841e-324,0
2.25E-266,4.94065645841e-324,1,4.94065645841e-324,0
1.65E-266,4.94065645841e-324,1,4.94065645841e-324,0
1.22E-266,4.94065645841e-324,1,4.94065645841e-324,0
8.96E-267,4.94065645841e-324,1,4.94065645841e-324,0
6.60E-267,4.94065645841e-324,1,4.94065645841e-324,0
4.86E-267,4.94065645841e-324,1,4.94065645841e-324,0
3.57E-267,4.94065645841e-324,1,4.94065645841e-324,0
2.63E-267,4.94065645841e-324,1,4.94065645841e-324,0
1.94E-267,4.94065645841e-324,1,4.94065645841e-324,0
1.43E-267,4.94065645841e-324,1,4.94065645841e-324,0
1.05E-267,4.94065645841e-324,1,4.94065645841e-324,0
7.72E-268,4.94065645841e-324,1,4.94065645841e-324,0
5.68E-268,4.94065645841e-324,1,4.94065645841e-324,0
4.18E-268,4.94065645841e-324,1,4.94065645841e-324,0
3.08E-268,4.94065645841e-324,1,4.94065645841e-324,0
2.27E-268,4.94065645841e-324,1,4.94065645841e-324,0
1.67E-268,4.94065645841e-324,1,4.94065645841e-324,0
1.23E-268,4.94065645841e-324,1,4.94065645841e-324,0
9.04E-269,4.94065645841e-324,1,4.94065645841e-324,0
6.65E-269,4.94065645841e-324,1,4.94065645841e-324,0
4.90E-269,4.94065645841e-324,1,4.94065645841e-324,0
3.60E-269,4.94065645841e-324,1,4.94065645841e-324,0
2.65E-269,4.94065645841e-324,1,4.94065645841e-324,0
1.95E-269,4.94065645841e-324,1,4.94065645841e-324,0
1.44E-269,4.94065645841e-324,1,4.94065645841e-324,0
1.06E-269,4.94065645841e-324,1,4.94065645841e-324,0
7.79E-270,4.94065645841e-324,1,4.94065645841e-324,0
5.73E-270,4.94065645841e-324,1,4.94065645841e-324,0
4.22E-270,4.94065645841e-324,1,4.94065645841e-324,0
3.11E-270,4.94065645841e-324,1,4.94065645841e-324,0
2.29E-270,4.94065645841e-324,1,4.94065645841e-324,0
1.68E-270,4.94065645841e-324,1,4.94065645841e-324,0
1.24E-270,4.94065645841e-324,1,4.94065645841e-324,0
9.12E-271,4.94065645841e-324,1,4.94065645841e-324,0
6.71E-271,4.94065645841e-324,1,4.94065645841e-324,0
4.94E-271,4.94065645841e-324,1,4.94065645841e-324,0
3.64E-271,4.94065645841e-324,1,4.94065645841e-324,0
2.68E-271,4.94065645841e-324,1,4.94065645841e-324,0
1.97E-271,4.94065645841e-324,1,4.94065645841e-324,0
1.45E-271,4.94065645841e-324,1,4.94065645841e-324,0
1.07E-271,4.94065645841e-324,1,4.94065645841e-324,0
7.86E-272,4.94065645841e-324,1,4.94065645841e-324,0
5.78E-272,4.94065645841e-324,1,4.94065645841e-324,0
4.26E-272,4.94065645841e-324,1,4.94065645841e-324,0
3.13E-272,4.94065645841e-324,1,4.94065645841e-324,0
2.31E-272,4.94065645841e-324,1,4.94065645841e-324,0
1.70E-272,4.94065645841e-324,1,4.94065645841e-324,0
1.25E-272,4.94065645841e-324,1,4.94065645841e-324,0
9.20E-273,4.94065645841e-324,1,4.94065645841e-324,0
6.77E-273,4.94065645841e-324,1,4.94065645841e-324,0
4.98E-273,4.94065645841e-324,1,4.94065645841e-324,0
3.67E-273,4.94065645841e-324,1,4.94065645841e-324,0
2.70E-273,4.94065645841e-324,1,4.94065645841e-324,0
1.99E-273,4.94065645841e-324,1,4.94065645841e-324,0
1.46E-273,4.94065645841e-324,1,4.94065645841e-324,0
1.08E-273,4.94065645841e-324,1,4.94065645841e-324,0
7.93E-274,4.94065645841e-324,1,4.94065645841e-324,0
5.83E-274,4.94065645841e-324,1,4.94065645841e-324,0
4.29E-274,4.94065645841e-324,1,4.94065645841e-324,0
3.16E-274,4.94065645841e-324,1,4.94065645841e-324,0
2.33E-274,4.94065645841e-324,1,4.94065645841e-324,0
1.71E-274,4.94065645841e-324,1,4.94065645841e-324,0
1.26E-274,4.94065645841e-324,1,4.94065645841e-324,0
9.28E-275,4.94065645841e-324,1,4.94065645841e-324,0
6.83E-275,4.94065645841e-324,1,4.94065645841e-324,0
5.03E-275,4.94065645841e-324,1,4.94065645841e-324,0
3.70E-275,4.94065645841e-324,1,4.94065645841e-324,0
2.72E-275,4.94065645841e-324,1,4.94065645841e-324,0
2.00E-275,4.94065645841e-324,1,4.94065645841e-324,0
1.48E-275,4.94065645841e-324,1,4.94065645841e-324,0
1.09E-275,4.94065645841e-324,1,4.94065645841e-324,0
7.99E-276,4.94065645841e-324,1,4.94065645841e-324,0
5.88E-276,4.94065645841e-324,1,4.94065645841e-324,0
4.33E-276,4.94065645841e-324,1,4.94065645841e-324,0
3.19E-276,4.94065645841e-324,1,4.94065645841e-324,0
2.35E-276,4.94065645841e-324,1,4.94065645841e-324,0
1.73E-276,4.94065645841e-324,1,4.94065645841e-324,0
1.27E-276,4.94065645841e-324,1,4.94065645841e-324,0
9.36E-277,4.94065645841e-324,1,4.94065645841e-324,0
6.89E-277,4.94065645841e-324,1,4.94065645841e-324,0
5.07E-277,4.94065645841e-324,1,4.94065645841e-324,0
3.73E-277,4.94065645841e-324,1,4.94065645841e-324,0
2.75E-277,4.94065645841e-324,1,4.94065645841e-324,0
2.02E-277,4.94065645841e-324,1,4.94065645841e-324,0
1.49E-277,4.94065645841e-324,1,4.94065645841e-324,0
1.10E-277,4.94065645841e-324,1,4.94065645841e-324,0
8.06E-278,4.94065645841e-324,1,4.94065645841e-324,0
5.94E-278,4.94065645841e-324,1,4.94065645841e-324,0
4.37E-278,4.94065645841e-324,1,4.94065645841e-324,0
3.22E-278,4.94065645841e-324,1,4.94065645841e-324,0
2.37E-278,4.94065645841e-324,1,4.94065645841e-324,0
1.74E-278,4.94065645841e-324,1,4.94065645841e-324,0
1.28E-278,4.94065645841e-324,1,4.94065645841e-324,0
9.44E-279,4.94065645841e-324,1,4.94065645841e-324,0
6.95E-279,4.94065645841e-324,1,4.94065645841e-324,0
5.11E-279,4.94065645841e-324,1,4.94065645841e-324,0
3.76E-279,4.94065645841e-324,1,4.94065645841e-324,0
2.77E-279,4.94065645841e-324,1,4.94065645841e-324,0
2.04E-279,4.94065645841e-324,1,4.94065645841e-324,0
1.50E-279,4.94065645841e-324,1,4.94065645841e-324,0
1.11E-279,4.94065645841e-324,1,4.94065645841e-324,0
8.13E-280,4.94065645841e-324,1,4.94065645841e-324,0
5.99E-280,4.94065645841e-324,1,4.94065645841e-324,0
4.41E-280,4.94065645841e-324,1,4.94065645841e-324,0
3.24E-280,4.94065645841e-324,1,4.94065645841e-324,0
2.39E-280,4.94065645841e-324,1,4.94065645841e-324,0
1.76E-280,4.94065645841e-324,1,4.94065645841e-324,0
1.29E-280,4.94065645841e-324,1,4.94065645841e-324,0
9.52E-281,4.94065645841e-324,1,4.94065645841e-324,0
7.01E-281,4.94065645841e-324,1,4.94065645841e-324,0
5.16E-281,4.94065645841e-324,1,4.94065645841e-324,0
3.80E-281,4.94065645841e-324,1,4.94065645841e-324,0
2.80E-281,4.94065645841e-324,1,4.94065645841e-324,0
2.06E-281,4.94065645841e-324,1,4.94065645841e-324,0
1.51E-281,4.94065645841e-324,1,4.94065645841e-324,0
1.11E-281,4.94065645841e-324,1,4.94065645841e-324,0
8.20E-282,4.94065645841e-324,1,4.94065645841e-324,0
6.04E-282,4.94065645841e-324,1,4.94065645841e-324,0
4.45E-282,4.94065645841e-324,1,4.94065645841e-324,0
3.27E-282,4.94065645841e-324,1,4.94065645841e-324,0
2.41E-282,4.94065645841e-324,1,4.94065645841e-324,0
1.77E-282,4.94065645841e-324,1,4.94065645841e-324,0
1.30E-282,4.94065645841e-324,1,4.94065645841e-324,0
9.60E-283,4.94065645841e-324,1,4.94065645841e-324,0
7.07E-283,4.94065645841e-324,1,4.94065645841e-324,0
5.20E-283,4.94065645841e-324,1,4.94065645841e-324,0
3.83E-283,4.94065645841e-324,1,4.94065645841e-324,0
2.82E-283,4.94065645841e-324,1,4.94065645841e-324,0
2.08E-283,4.94065645841e-324,1,4.94065645841e-324,0
1.53E-283,4.94065645841e-324,1,4.94065645841e-324,0
1.12E-283,4.94065645841e-324,1,4.94065645841e-324,0
8.28E-284,4.94065645841e-324,1,4.94065645841e-324,0
6.09E-284,4.94065645841e-324,1,4.94065645841e-324,0
4.48E-284,4.94065645841e-324,1,4.94065645841e-324,0
3.30E-284,4.94065645841e-324,1,4.94065645841e-324,0
2.43E-284,4.94065645841e-324,1,4.94065645841e-324,0
1.79E-284,4.94065645841e-324,1,4.94065645841e-324,0
1.32E-284,4.94065645841e-324,1,4.94065645841e-324,0
9.69E-285,4.94065645841e-324,1,4.94065645841e-324,0
7.13E-285,4.94065645841e-324,1,4.94065645841e-324,0
5.25E-285,4.94065645841e-324,1,4.94065645841e-324,0
3.86E-285,4.94065645841e-324,1,4.94065645841e-324,0
2.84E-285,4.94065645841e-324,1,4.94065645841e-324,0
2.09E-285,4.94065645841e-324,1,4.94065645841e-324,0
1.54E-285,4.94065645841e-324,1,4.94065645841e-324,0
1.13E-285,4.94065645841e-324,1,4.94065645841e-324,0
8.35E-286,4.94065645841e-324,1,4.94065645841e-324,0
6.14E-286,4.94065645841e-324,1,4.94065645841e-324,0
4.52E-286,4.94065645841e-324,1,4.94065645841e-324,0
3.33E-286,4.94065645841e-324,1,4.94065645841e-324,0
2.45E-286,4.94065645841e-324,1,4.94065645841e-324,0
1.80E-286,4.94065645841e-324,1,4.94065645841e-324,0
1.33E-286,4.94065645841e-324,1,4.94065645841e-324,0
9.77E-287,4.94065645841e-324,1,4.94065645841e-324,0
7.19E-287,4.94065645841e-324,1,4.94065645841e-324,0
5.29E-287,4.94065645841e-324,1,4.94065645841e-324,0
3.90E-287,4.94065645841e-324,1,4.94065645841e-324,0
2.87E-287,4.94065645841e-324,1,4.94065645841e-324,0
2.11E-287,4.94065645841e-324,1,4.94065645841e-324,0
1.55E-287,4.94065645841e-324,1,4.94065645841e-324,0
1.14E-287,4.94065645841e-324,1,4.94065645841e-324,0
8.42E-288,4.94065645841e-324,1,4.94065645841e-324,0
6.20E-288,4.94065645841e-324,1,4.94065645841e-324,0
4.56E-288,4.94065645841e-324,1,4.94065645841e-324,0
3.36E-288,4.94065645841e-324,1,4.94065645841e-324,0
2.47E-288,4.94065645841e-324,1,4.94065645841e-324,0
1.82E-288,4.94065645841e-324,1,4.94065645841e-324,0
1.34E-288,4.94065645841e-324,1,4.94065645841e-324,0
9.86E-289,4.94065645841e-324,1,4.94065645841e-324,0
7.26E-289,4.94065645841e-324,1,4.94065645841e-324,0
5.34E-289,4.94065645841e-324,1,4.94065645841e-324,0
3.93E-289,4.94065645841e-324,1,4.94065645841e-324,0
2.89E-289,4.94065645841e-324,1,4.94065645841e-324,0
2.13E-289,4.94065645841e-324,1,4.94065645841e-324,0
1.57E-289,4.94065645841e-324,1,4.94065645841e-324,0
1.15E-289,4.94065645841e-324,1,4.94065645841e-324,0
8.49E-290,4.94065645841e-324,1,4.94065645841e-324,0
6.25E-290,4.94065645841e-324,1,4.94065645841e-324,0
4.60E-290,4.94065645841e-324,1,4.94065645841e-324,0
3.39E-290,4.94065645841e-324,1,4.94065645841e-324,0
2.49E-290,4.94065645841e-324,1,4.94065645841e-324,0
1.84E-290,4.94065645841e-324,1,4.94065645841e-324,0
1.35E-290,4.94065645841e-324,1,4.94065645841e-324,0
9.94E-291,4.94065645841e-324,1,4.94065645841e-324,0
7.32E-291,4.94065645841e-324,1,4.94065645841e-324,0
5.39E-291,4.94065645841e-324,1,4.94065645841e-324,0
3.97E-291,4.94065645841e-324,1,4.94065645841e-324,0
2.92E-291,4.94065645841e-324,1,4.94065645841e-324,0
2.15E-291,4.94065645841e-324,1,4.94065645841e-324,0
1.58E-291,4.94065645841e-324,1,4.94065645841e-324,0
1.16E-291,4.94065645841e-324,1,4.94065645841e-324,0
8.57E-292,4.94065645841e-324,1,4.94065645841e-324,0
6.31E-292,4.94065645841e-324,1,4.94065645841e-324,0
4.64E-292,4.94065645841e-324,1,4.94065645841e-324,0
3.42E-292,4.94065645841e-324,1,4.94065645841e-324,0
2.52E-292,4.94065645841e-324,1,4.94065645841e-324,0
1.85E-292,4.94065645841e-324,1,4.94065645841e-324,0
1.36E-292,4.94065645841e-324,1,4.94065645841e-324,0
1.00E-292,4.94065645841e-324,1,4.94065645841e-324,0
7.38E-293,4.94065645841e-324,1,4.94065645841e-324,0
5.43E-293,4.94065645841e-324,1,4.94065645841e-324,0
4.00E-293,4.94065645841e-324,1,4.94065645841e-324,0
2.94E-293,4.94065645841e-324,1,4.94065645841e-324,0
2.17E-293,4.94065645841e-324,1,4.94065645841e-324,0
1.60E-293,4.94065645841e-324,1,4.94065645841e-324,0
1.17E-293,4.94065645841e-324,1,4.94065645841e-324,0
8.64E-294,4.94065645841e-324,1,4.94065645841e-324,0
6.36E-294,4.94065645841e-324,1,4.94065645841e-324,0
4.68E-294,4.94065645841e-324,1,4.94065645841e-324,0
3.45E-294,4.94065645841e-324,1,4.94065645841e-324,0
2.54E-294,4.94065645841e-324,1,4.94065645841e-324,0
1.87E-294,4.94065645841e-324,1,4.94065645841e-324,0
1.37E-294,4.94065645841e-324,1,4.94065645841e-324,0
1.01E-294,4.94065645841e-324,1,4.94065645841e-324,0
7.45E-295,4.94065645841e-324,1,4.94065645841e-324,0
5.48E-295,4.94065645841e-324,1,4.94065645841e-324,0
4.03E-295,4.94065645841e-324,1,4.94065645841e-324,0
2.97E-295,4.94065645841e-324,1,4.94065645841e-324,0
2.19E-295,4.94065645841e-324,1,4.94065645841e-324,0
1.61E-295,4.94065645841e-324,1,4.94065645841e-324,0
1.18E-295,4.94065645841e-324,1,4.94065645841e-324,0
8.72E-296,4.94065645841e-324,1,4.94065645841e-324,0
6.42E-296,4.94065645841e-324,1,4.94065645841e-324,0
4.72E-296,4.94065645841e-324,1,4.94065645841e-324,0
3.48E-296,4.94065645841e-324,1,4.94065645841e-324,0
2.56E-296,4.94065645841e-324,1,4.94065645841e-324,0
1.88E-296,4.94065645841e-324,1,4.94065645841e-324,0
1.39E-296,4.94065645841e-324,1,4.94065645841e-324,0
1.02E-296,4.94065645841e-324,1,4.94065645841e-324,0
7.51E-297,4.94065645841e-324,1,4.94065645841e-324,0
5.53E-297,4.94065645841e-324,1,4.94065645841e-324,0
4.07E-297,4.94065645841e-324,1,4.94065645841e-324,0
3.00E-297,4.94065645841e-324,1,4.94065645841e-324,0
2.20E-297,4.94065645841e-324,1,4.94065645841e-324,0
1.62E-297,4.94065645841e-324,1,4.94065645841e-324,0
1.19E-297,4.94065645841e-324,1,4.94065645841e-324,0
8.79E-298,4.94065645841e-324,1,4.94065645841e-324,0
6.47E-298,4.94065645841e-324,1,4.94065645841e-324,0
4.76E-298,4.94065645841e-324,1,4.94065645841e-324,0
3.51E-298,4.94065645841e-324,1,4.94065645841e-324,0
2.58E-298,4.94065645841e-324,1,4.94065645841e-324,0
