-0.5 -0.5,-0.5 0.0,-0.5 1.0,-0.5 1.5,-0.5 2.0,-1.0 1.0,-1.5 -1.0,-1.5 0.0,-1.5 1.0,-1.5 1.5,-1.5 2.0,0.0 0.5,0.0 1.0,0.0 1.5,0.0 2.0,0.5 1.0,0.5 1.5,other
0.00784565139571,0.00784565420797,0.0161879093274,0.0164003094556,0.0164966447141,0.00784641574719,0.00784565115989,0.00784565115989,0.00784612024404,0.00784616061916,0.00784603784697,0.00785570539115,0.141925075895,0.145962357603,0.174043935492,0.0194662549161,0.0186740290883,0.380220435737
0.00716690975516,0.00716691232412,0.0160643372172,0.0163630743513,0.0165137249211,0.00716837466416,0.00716690953974,0.00716690953974,0.00716783543286,0.0071679295263,0.00716766691232,0.00717909297052,0.151983902507,0.158580322119,0.191093231919,0.0188030782367,0.0179723948333,0.34810739323
0.00651902383223,0.00651902616896,0.0159683801772,0.0163682454277,0.0165885686156,0.00652177951549,0.00651902363629,0.00651902363629,0.00652081500098,0.00652102399274,0.006520478309,0.00653397707626,0.161117151376,0.170753125737,0.207895449215,0.0180626431537,0.0172001383087,0.31735212682
0.00590883942775,0.00590884154576,0.0159086240194,0.0164250132931,0.0167329485202,0.00591387771863,0.00590883925015,0.00590883925015,0.0059122021225,0.0059126425007,0.0059115517223,0.00592735125495,0.16921256398,0.182324749034,0.224238081046,0.0172673885298,0.0163798315241,0.28829781526
0.00534093605624,0.00534093797069,0.0158914351323,0.0165402214981,0.0169564533715,0.00534982328033,0.00534093589571,0.00534093589571,0.00534701499681,0.00534789226041,0.00534580937839,0.00536393729187,0.176214386702,0.19317755311,0.239949824559,0.0164385811878,0.0155326257323,0.26118069568
0.00481784792716,0.00481784965411,0.0159209505058,0.0167183489761,0.017266420736,0.00483289791517,0.00481784778235,0.00481784778235,0.00482837644133,0.0048300255006,0.00482624243101,0.00484638858071,0.182115812343,0.203230632674,0.254900364543,0.0155953540415,0.0146773330626,0.236139459103
0.00434041116131,0.00434041271712,0.0159992246949,0.0169616284028,0.017667971616,0.00436481246368,0.00434041103085,0.00434041103085,0.00435783325391,0.00436075791528,0.00435423530756,0.00437561818943,0.186949144732,0.212435550159,0.268996430333,0.0147542237694,0.013829991818,0.213230931405
0.00390813082988,0.00390813223074,0.0161264466679,0.0172702175913,0.0181640589902,0.00394597740954,0.00390813071241,0.00390813071241,0.00393565105459,0.00394055154385,0.00392987584697,0.00395114885814,0.190775974801,0.220771349019,0.282176578958,0.0139289463791,0.0130037668378,0.192446931558
0.00351950166062,0.00351950292218,0.016301182471,0.0176423948744,0.0187555100929,0.00357569181323,0.00351950155484,0.00351950155484,0.00356102706435,0.00356880505615,0.00355219186304,0.00357142302761,0.193678522652,0.228240068868,0.294406503016,0.013130550966,0.0122090231437,0.173729097399
0.00317226223181,0.0031722633689,0.0165206418717,0.0180747979472,0.0194411076366,0.00325226539105,0.00317226213646,0.00317226213646,0.00323222746642,0.0032439637627,0.00321931453381,0.00323405634611,0.195752304324,0.234863104059,0.305675576453,0.0123674392887,0.0114534617157,0.15698068933
0.0028635963973,0.00286359742376,0.0167809854157,0.0185627412638,0.0202177821229,0.00297312907879,0.00286359631123,0.00286359631123,0.00294669924448,0.00296360822876,0.00292861006657,0.00293604982006,0.197099783535,0.240678059512,0.315994332885,0.0116455125507,0.0107422804894,0.142076039343
0.0025903081759,0.00259030910439,0.0170776764794,0.0191006230619,0.021080960422,0.00273498909999,0.00259030809804,0.00259030809804,0.00270121157691,0.00272458445975,0.00267682817128,0.00267398495445,0.19782470474,0.245735523702,0.32539203297,0.0109683446521,0.0100783797053,0.128868922528
0.00234898881333,0.00234898965533,0.0174058543269,0.0196823880981,0.022025051963,0.00253404508275,0.00234898874273,0.00234898874273,0.00249205271315,0.00252320426774,0.00246029196795,0.00244421572778,0.198027130786,0.250095407959,0.333913575473,0.010337436463,0.00946264374299,0.117200745474
0.00213617790999,0.0021361786757,0.0177606821143,0.0203019781971,0.0230439939746,0.00236625010761,0.00213617784578,0.00213617784578,0.00231526778529,0.00235549790616,0.00227511892657,0.0022430533582,0.197799482523,0.253822949644,0.341615546791,0.00975256076399,0.00889430585046,0.106908599781
0.00194850736387,0.00194850806231,0.0181376239611,0.0209537013649,0.0241317565498,0.00222756635738,0.0019485073053,0.0019485073053,0.00216689721862,0.002217471944,0.00211743923304,0.00206692798093,0.197223888633,0.256984818896,0.348561775225,0.00921216894409,0.0083713648513,0.0978325688035
0.00178281426879,0.00178281490783,0.0185326255492,0.0216324783852,0.0252827319942,0.00211417334288,0.0017828142152,0.0017828142152,0.0020431751689,0.00210532560206,0.00198357679706,0.00191251144976,0.196370933841,0.259645824618,0.354819029621,0.00871380678106,0.00789100145105,0.0898215477914
0.00163621503004,0.00163621561654,0.0189421989355,0.022333963148,0.0264919787114,0.00202260654635,0.00163621498086,0.00163621498086,0.00194066513915,0.00201559926476,0.00187017299076,0.00177679415652,0.195299621814,0.261866531617,0.360453421306,0.00825448834135,0.00744994542529,0.0827371519956
0.00150614164472,0.00150614218459,0.0193634311036,0.0230545604292,0.0277553308334,0.00194982676255,0.00150614159945,0.00150614159945,0.00185633082724,0.00194525262747,0.00177425138587,0.00165711888107,0.194058198861,0.263701843465,0.365527793755,0.0078309962902,0.00704476500107,0.0764557327495
0.00139034738079,0.00139034787916,0.019793942667,0.0237913756461,0.0290694070682,0.00189323448163,0.001390347339,0.001390347339,0.00178755423123,0.00189168562202,0.00169323419717,0.00155118122154,0.192685456668,0.265200411271,0.370100108481,0.00744009952912,0.00667207207991,0.0708688468983
0.00128689144734,0.00128689190863,0.0202318208239,0.0245421288351,0.0304315564913,0.00185064798986,0.00128689140866,0.00128689140866,0.00173211800918,0.00185272074005,0.00162492572763,0.00145700804726,0.191212202734,0.266404642724,0.374222661994,0.00707869556055,0.00632865260666,0.0658826515437
0.00119411159086,0.00119411201889,0.02067554416,0.0253050567026,0.0318397727168,0.0018202618228,0.00119411155497,0.00119411155497,0.00168816779346,0.00182656387069,0.00156747708948,0.00137292408361,0.189662691912,0.267351086245,0.37794190647,0.0067438929253,0.00601153846709,0.0614166690208
0.00111059146752,0.00111059186561,0.0211239100712,0.0260788174769,0.0332925982185,0.00180059766405,0.00111059143414,0.00111059143414,0.00165416617892,0.00181175634167,0.00151934296985,0.00129751406726,0.188055907632,0.268071009797,0.381298658837,0.00643305043052,0.00571803800974,0.0574022661034
0.00103512734108,0.00103512771212,0.0215759702226,0.0268624060597,0.0347890317321,0.00179045523688,0.00103512730997,0.00103512730997,0.00162884588659,0.00180712621917,0.00147923741622,0.00122958521347,0.186406649598,0.268591049187,0.384328528184,0.00614378769802,0.00544573969886,0.0537810779753
0.000966696746727,0.000966697093238,0.0220309759597,0.0276550822013,0.0363284451917,0.00178886722556,0.000966696717671,0.000966696717672,0.00161116624573,0.00181174326618,0.00144609255296,0.00116813260541,0.184726425928,0.268933848914,0.387062442186,0.00587397816287,0.00519249980886,0.0505035124767
0.00090443040593,0.000904430730122,0.0224883335923,0.0284563116926,0.0379105125288,0.00179505993557,0.000904430378746,0.000904430378746,0.00160027485474,0.0018248795007,0.00141902203105,0.00111230865986,0.183024168506,0.269118654107,0.38952719641,0.00562173235141,0.00495642170501,0.0475274022313
0.000847587818449,0.000847588122266,0.0229475685237,0.0292657192528,0.0395351503444,0.00180842003112,0.000847587792973,0.000847587792973,0.00159547490526,0.00184597582693,0.00139728972376,0.00106139693686,0.181306798204,0.269161835336,0.391745982301,0.00538537659459,0.00473583158872,0.0448168289046
0.000795536467231,0.00079553675239,0.0234082968569,0.0300830513131,0.0412024693341,0.0018284669749,0.00079553644332,0.00079553644332,0.00159619791494,0.00187461443576,0.00138028347716,0.00101479007817,0.179579667412,0.269077342057,0.393738871163,0.00516343037757,0.00452925366678,0.0423411188331
0.000747734325293,0.000747734593317,0.023870203105,0.0309081468758,0.0429127349243,0.0018548304858,0.000747734302818,0.000747734302818,0.00160198127638,0.00191049632339,0.00136749339322,0.00097197143538,0.177846904696,0.26887708796,0.395523244938,0.00495458418835,0.00433538641193,0.0400739964629
0.000703715255531,0.000703715507777,0.0243330227745,0.0317409148117,0.0446663355319,0.0018872322486,0.00070371523438,0.00070371523438,0.00161244992371,0.00195342317379,0.0013584940109,0.000932499876245,0.176111682545,0.268571275051,0.397114172486,0.00475767885825,0.00415308075496,0.0379928767218
0.000663076879493,0.000663077117172,0.0247965287828,0.0325813162118,0.0464637569947,0.00192547114345,0.000663076859563,0.000663076859563,0.00162730143149,0.00200328287373,0.00135292975384,0.000895997266327,0.174376425266,0.268168664506,0.398524734305,0.00457168684562,0.00398132054357,0.0360782763598
0.00062547051856,0.000625470742759,0.0252605208684,0.0334293506729,0.0483055619255,0.00196941134646,0.000625470499761,0.000625470499761,0.00164629393043,0.00206003800813,0.0013505030718,0.000862138170309,0.172642970538,0.267676802277,0.399766300634,0.00439569559174,0.00381920531042,0.0343133253945
0.000590592856588,0.000590593068285,0.025724817322,0.0342850456208,0.050192372953,0.00201897275139,0.000590592838837,0.000590592838837,0.00166923631225,0.00212371678044,0.00135096478082,0.000830641378431,0.170912695168,0.26710220676,0.400848768581,0.00422889289668,0.00366593523387,0.0326833618582
0.000558179023446,0.000558179223524,0.0261892485149,0.0351484479763,0.0521248590086,0.00207412325779,0.000558179006669,0.000558179006669,0.00169598028457,0.00219440589882,0.0013541061877,0.000801262925788,0.169186613241,0.26645052494,0.401780763835,0.00407055416946,0.00352079809861,0.0311755954009
0.000527996847341,0.0005279970366,0.0266536518177,0.0360196176184,0.0541037239879,0.00213487255565,0.000527996831471,0.000527996831471,0.00172641391649,0.00227224505442,0.00135975265812,0.000773790329488,0.167465452915,0.265726662468,0.402569812139,0.00392003136599,0.00338315803514,0.0297788275912
0.000499842067109,0.000499842246277,0.0271178675931,0.0368986222293,0.0561296972511,0.00220126710851,0.000499842052086,0.000499842052086,0.00176045638429,0.00235742269171,0.00136775835114,0.000748037818547,0.16574971672,0.264934892231,0.403222485143,0.00377674341837,0.00325244581634,0.0284832188265
0.000473534332989,0.000473534502727,0.0275817360235,0.0377855331977,0.0582035255399,0.00227338609599,0.000473534318757,0.000473534318757,0.00179805368404,0.00245017283076,0.00137800189686,0.000723842373413,0.164039729035,0.264078945228,0.403744524604,0.00364016796531,0.00312815050275,0.0272800935497
0.000448913855657,0.00044891401657,0.0280450945846,0.0386804223331,0.0603259659779,0.00235133812461,0.000448913842164,0.000448913842165,0.00183917512383,0.00255077275103,0.00139038283746,0.000701060426761,0.162335673614,0.263162086846,0.40414094839,0.00350983420911,0.0030098122483,0.0261617769778
0.000425838589207,0.000425838741848,0.028507776024,0.0395833592021,0.0624977798909,0.00243525855373,0.000425838576408,0.000425838576408,0.0018838104465,0.00265954138498,0.00140481868765,0.000679565105554,0.160637623323,0.262187181099,0.404416141162,0.0033853167425,0.00289701610017,0.0251214577943
0.000404181854917,0.000404181999795,0.0289696067339,0.0404944089384,0.0647197272376,0.00252530731386,0.000404181842769,0.000404181842769,0.00193196746319,0.00277683830168,0.00142124249883,0.000659243917271,0.158945563798,0.261156744933,0.404573932186,0.00326623020816,0.00278938664849,0.0241530722809
0.000383830329883,0.000383830467467,0.0294304054347,0.0414136304153,0.0669925614853,0.00262166711851,0.000383830318347,0.000383830318347,0.00198367010204,0.00290306318476,0.00143960083436,0.00063999680174,0.157259412315,0.26007299429,0.404617662312,0.00315222467183,0.0026865834015,0.0232512061985
0.000364682338558,0.000364682469278,0.029889982102,0.0423410746917,0.069317024799,0.00272454198951,0.000364682327597,0.000364682327597,0.00203895679528,0.00303865572932,0.00145985208122,0.000621734484853,0.155579032894,0.258937883337,0.404550241842,0.00304298160664,0.00258829678009,0.0224110114051
0.000346646396548,0.000346646520803,0.0303481370899,0.0432767836652,0.0716938434368,0.00283415603063,0.000346646386129,0.000346646386129,0.00209787914288,0.00318409589735,0.00148196503797,0.000604377082368,0.15390424842,0.257753138016,0.404374200705,0.00293821040096,0.00249424464129,0.021628134744
0.000329639965174,0.000329640083333,0.0308046604103,0.0442207888799,0.074123723267,0.00295075239594,0.000329639955267,0.000329639955267,0.00216050080283,0.00333990448368,0.00150591773056,0.000587852911623,0.152234850409,0.256520284845,0.404091732151,0.00283764531526,0.0024041692542,0.0208986571847
0.000313588382689,0.000313588495094,0.0312593311392,0.0451731104457,0.0766073453358,0.00307459240854,0.000313588373263,0.000313588373263,0.00222689656768,0.00350664395425,0.00153169641635,0.000572097476686,0.150570606891,0.25524067575,0.403704730949,0.00274104282423,0.00231783466316,0.0202190415536
0.000298423944071,0.000298424051041,0.0317119169276,0.0461337560408,0.0791453614316,0.0032059547925,0.000298423935102,0.000298423935102,0.00229715159434,0.00368491952573,0.00155929474464,0.000557052598678,0.148911268798,0.253915509574,0.403214826946,0.0026481792902,0.00223502438323,0.0195860874873
0.000284085106196,0.000284085208026,0.0321621735997,0.047102719969,0.0817383895962,0.00334513498635,0.000284085097657,0.000284085097657,0.00237136076019,0.00387538046199,0.00158871304727,0.000542665668049,0.147256575158,0.252545850779,0.402623414684,0.00255884892181,0.0021555393812,0.0189968924782
0.000270515799122,0.000270515896088,0.0326098448249,0.0480799822542,0.0843870095467,0.00349244451117,0.000270515790991,0.000270515790991,0.00244962812337,0.00407872156733,0.00161995773812,0.000528888999642,0.145606257339,0.251132645799,0.401931679665,0.00247286197893,0.00207919630253,0.018448818073
0.000257664827531,0.00025766491989,0.0330546618561,0.0490655077569,0.0870917579749,0.00364821036963,0.000257664819786,0.000257664819786,0.00253206646902,0.00429568486029,0.00165304080378,0.000515679274672,0.143960042522,0.249676737391,0.401140621788,0.00239004319028,0.00200582591056,0.0179394604456
0.000245485348953,0.000245485436947,0.0334963433241,0.0500592453,0.0898531236988,0.00381277445496,0.000245485341575,0.000245485341575,0.00261879692615,0.00452706141461,0.0016879793709,0.000502997056476,0.142317656569,0.248178877309,0.400251076347,0.0023102303556,0.00193527170933,0.0174666246947
0.000233934417637,0.00023393450149,0.0339345950868,0.0510611267944,0.0926715426429,0.00398649295122,0.000233934410605,0.000233934410605,0.00270994864237,0.00477369335647,0.00172479533824,0.000490806369027,0.140678826394,0.246639737539,0.399263732993,0.0022332731079,0.0018673887256,0.0170283023195
0.000222972584679,0.000222972664603,0.034369110127,0.0520710663598,0.0955473926297,0.0041697357077,0.000222972577977,0.000222972577977,0.00280565850595,0.00503647600838,0.00176351506333,0.000479074329075,0.139043281947,0.245059920327,0.398179152926,0.00215903181503,0.00180204242921,0.016622651419
0.00021256354654,0.000212563622733,0.0347995684991,0.0530889594316,0.0984809879691,0.00436288557161,0.000212563540151,0.000212563540151,0.00290607090582,0.00531636017195,0.00180416909551,0.000467770824202,0.137410757891,0.243439967173,0.396997784612,0.00208737660291,0.00173910777396,0.0162479792292
0.000202673835271,0.00020267390792,0.0352256373232,0.0541146818542,0.101472573831,0.00456633766437,0.00020267382918,0.00020267382918,0.00301133752192,0.00561435454207,0.00184679194825,0.000456868230329,0.135780995016,0.24178036694,0.395719978225,0.0020181864849,0.00167846834361,0.0159027266734
0.00019327254482,0.000193272614098,0.0356469708269,0.0551480889544,0.104522320397,0.0047804985874,0.000193272539011,0.000193272539011,0.00312161713901,0.00593152824631,0.00189142190485,0.000446341163216,0.134153741473,0.240081563226,0.394345999019,0.00195134858427,0.00162001559,0.0155854546511
0.000184331088612,0.000184331154685,0.036063210435,0.0561890145965,0.107630316778,0.00500578554411,0.000184331083072,0.000184331083072,0.00323707547821,0.00626901350291,0.00193810085272,0.000436166259336,0.132528753843,0.238343961084,0.392876039795,0.00188675743837,0.00156364815179,0.0152948318314
0.000175822984333,0.000175823047357,0.0364739849096,0.0572372702157,0.110796564702,0.00524262536537,0.000175822979049,0.000175822979049,0.00335788504084,0.00662800839169,0.00198687414172,0.000426321982199,0.130905798088,0.236567933212,0.391310232589,0.00182431437472,0.00150927124421,0.0150296237527
0.000167723662409,0.00016772372253,0.0368789105426,0.0582926438322,0.114020971971,0.00549145342592,0.000167723657368,0.000167723657368,0.00348422496029,0.00700977973139,0.00203779046325,0.000416788450783,0.129284650412,0.23475382567,0.389648659721,0.00176392695036,0.00145679611113,0.0147886830582
0.000160010295204,0.000160010352559,0.037277591401,0.0593548990451,0.117303345673,0.00575271244009,0.000160010290395,0.000160010290395,0.00361628085746,0.00741566605714,0.00209090174683,0.000407547287224,0.12766509805,0.232901963208,0.387891364303,0.00170550844729,0.00140613953234,0.0145709407227
0.000152661644359,0.00015266169908,0.0376696196303,0.0604237740092,0.120643385188,0.00602685112513,0.00015266163977,0.00015266163977,0.00375424469621,0.00784708069123,0.00214626307158,0.000398581481325,0.126046940005,0.231012654253,0.386038360283,0.0016489774173,0.00135722337957,0.014375398146
0.000145657924064,0.000145657976275,0.0380545758161,0.0614989803953,0.124040674954,0.00631432272125,0.000145657919686,0.000145657919686,0.00389831463523,0.00830551489971,0.00220393259035,0.000389875269778,0.124429987751,0.229086195611,0.384089642124,0.00159425727087,0.00130997421556,0.0142011200058
0.000138980678353,0.00013898072817,0.038432029409,0.0625802023383,0.127494677037,0.00661558335787,0.000138980674175,0.000138980674175,0.00404869487329,0.00879254112665,0.00226397146443,0.000381414028307,0.122814065904,0.227122876929,0.382045194164,0.00154127590495,0.0012643229316,0.0140472277773
0.00013261267075,0.000132612718285,0.0388015392141,0.0636670953751,0.131004723504,0.00693109025612,0.000132612666764,0.000132612666764,0.00420559548465,0.0093098162973,0.00232644380724,0.000373184175159,0.121199012885,0.225122984937,0.379904999715,0.00148996536558,0.00122020441906,0.013912893842
0.000126537784864,0.000126537830221,0.0391626539485,0.0647592853777,0.134570008619,0.00726129975846,0.00012653778106,0.00012653778106,0.00436923224203,0.00985908518003,0.00239141663543,0.000365173084606,0.119584681569,0.223086807525,0.377669049955,0.00144026154135,0.00117755727131,0.0137973361146
0.000120740934643,0.000120740977923,0.0395149128709,0.0658563674845,0.138189580887,0.0076066651768,0.000120740931014,0.000120740931014,0.00453982642436,0.0104421837963,0.00245895982606,0.000357369009282,0.117970939928,0.221014637653,0.375337352641,0.00139210388459,0.00113632351267,0.013699813131
0.000115207983236,0.000115208024532,0.0398578464833,0.0669579050361,0.141862334959,0.00796763445197,0.000115207979773,0.000115207979773,0.00471760460672,0.0110610428665,0.00252914607885,0.000349761010333,0.116357671681,0.218906777136,0.372909940669,0.00134543515722,0.00109644835171,0.0136196195448
0.000109925669478,0.000109925708881,0.0401909773103,0.0680634285206,0.145587003453,0.00834464761784,0.000109925666174,0.000109925666174,0.0049027984301,0.0117176912785,0.00260205088232,0.000342338894507,0.114744776936,0.216763540305,0.370386880518,0.00130020119872,0.00105787995607,0.0135560819882
0.000104881541195,0.00010488157879,0.040513820756,0.0691724345353,0.149362148693,0.00873813406523,0.000104881538043,0.000104881538043,0.00509564434865,0.0124142595638,0.00267775248311,0.000335093157381,0.113132172844,0.214585257566,0.367768280571,0.00125635071405,0.00102056924682,0.0135085552598
0.000100063894572,0.000100063930439,0.0408258860422,0.0702843847699,0.153186154424,0.00914850960192,0.000100063891564,0.000100063891564,0.00529638335202,0.0131529833659,0.00275633185765,0.000328014932072,0.111519794249,0.21237227886,0.365054299342,0.00121383507925,0.000984469710226,0.0134764188042
9.54617189549e-05,9.5461753173e-05,0.041126677227,0.0713987050204,0.157057217547,0.00957617330684,9.54617160856e-05,9.54617160856e-05,0.00550526066077,0.013936206883,0.00283787268549,0.000321095942816,0.109907594345,0.210124977033,0.362245153598,0.0011726081632,0.000949537225233,0.0134590734575
9.10646465236e-05,9.10646791656e-05,0.0414156943081,0.0725147842403,0.160973339902,0.0100215041784,9.10646437865e-05,9.10646437865e-05,0.0057225253927,0.0147663862657,0.00292246132384,0.000314328462891,0.108295545324,0.207843751113,0.359341126374,0.00113262616374,0.000915729905045,0.0134559384317
8.686290632e-05,8.68629374559e-05,0.0416924344075,0.0736319736368,0.164932320177,0.0104848575788,8.68629037092e-05,8.68629037092e-05,0.005948430198,0.0156460929501,0.00301018678275,0.000307705276424,0.10668363903,0.205529029506,0.356342574879,0.00109384745684,0.00088300795146,0.0134664485178
8.28472822049e-05,8.28473119014e-05,0.0419563930411,0.0747495858218,0.168931745973,0.0109665614795,8.28472797148e-05,8.28472797148e-05,0.00618323086145,0.0165780169025,0.00310114070062,0.000301219643662,0.105071887598,0.203181273087,0.35324993827,0.00105623245747,0.000851333520679,0.0134900514895
7.90090743434e-05,7.90091026641e-05,0.0422070654689,0.0758668940252,0.172968986109,0.011466912513,7.90090719687e-05,7.90090719687e-05,0.00642718586967,0.0175649697531,0.00319541731966,0.000294865269346,0.103460324082,0.20080097821,0.350063745276,0.00101974349108,0.000820670599512,0.013526205692
7.53400638742e-05,7.53400908798e-05,0.0424439481267,0.0769831313808,0.177041183215,0.0119861718432,7.53400616097e-05,7.53400616098e-05,0.00668055594184,0.0186098877932,0.00329311346114,0.000288636273857,0.10184900307,0.198388679594,0.346784621655,0.000984344674716,0.000790984890969,0.0135743778023
7.1832480453e-05,7.18325062012e-05,0.0426665401352,0.078097490293,0.181145246693,0.0125245608646,7.18324782939e-05,7.1832478294e-05,0.00694360352207,0.0197158348074,0.00339432850026,0.000282527166849,0.100238001265,0.195944953108,0.343413297436,0.000950001806723,0.000762243708353,0.0136340407499
6.84789723956e-05,6.84789969417e-05,0.0428743448839,0.0792091218951,0.185277846116,0.0130822567469,6.84789703373e-05,6.84789703373e-05,0.00721659223204,0.0208860047134,0.00349916434048,0.000276532823104,0.0986274180492,0.193470418423,0.339950613935,0.000916682264375,0.00073441587707,0.0137046717902
6.52725791751e-05,6.5272602572e-05,0.043066871685,0.0803171356071,0.189435405143,0.0136593878457,6.52725772133e-05,6.52725772133e-05,0.00749978628238,0.0221237239781,0.00360772538748,0.000270648460373,0.0970173759974,0.190965741522,0.336397530483,0.000884354908594,0.000707471643431,0.0137857507204
6.22067060552e-05,6.22067283531e-05,0.0432436374914,0.0814205988046,0.193614096031,0.0142560289986,6.22067041855e-05,6.22067041855e-05,0.00779344984145,0.0234324537782,0.00372011852259,0.000264869619008,0.0954080213535,0.188431637051,0.332755130847,0.000852989995145,0.00068138258981,0.0138767582337
5.92751006625e-05,5.92751219096e-05,0.0434041686736,0.0825185366059,0.197809834829,0.0148721967357,5.92750988809e-05,5.92750988809e-05,0.00809784636052,0.0248157918721,0.00383645307597,0.000259192143165,0.0937995244506,0.185868870503,0.329024629277,0.000822559091708,0.00065612155559,0.0139771744057
5.64718313247e-05,5.64718515669e-05,0.0435480028463,0.0836099317874,0.202018277334,0.0155078444335,5.64718296273e-05,5.64718296273e-05,0.00841323785398,0.0262774741467,0.00395684079971,0.000253612163452,0.0921920800705,0.183278260206,0.325207376143,0.000793035000291,0.000631662563374,0.01408647731
5.37912670161e-05,5.37912862975e-05,0.0436746907374,0.0846937248369,0.206234815902,0.016162857444,5.37912653993e-05,5.37912653994e-05,0.00873988413385,0.0278213758041,0.00408139584103,0.000248126080817,0.0905859077325,0.180660679094,0.321304863117,0.000764391684515,0.000607980749998,0.0142041417581
5.12280587713e-05,5.12280771339e-05,0.0437837980891,0.0857688141503,0.210454577203,0.0168370482375,5.12280572316e-05,5.12280572316e-05,0.00907804199769,0.0294515121497,0.00421023471594,0.000242730551582,0.0889812519043,0.178017056262,0.317318727821,0.000736604201346,0.000585052301938,0.0143296381641
