0.0 0.0 0.0 0.0,0.0 0.0 0.0 10.0,0.0 0.0 10.0 0.0,0.0 0.0 10.0 10.0,0.0 10.0 0.0 0.0,0.0 10.0 0.0 10.0,0.0 10.0 10.0 0.0,0.0 10.0 10.0 10.0,10.0 0.0 0.0 0.0,10.0 0.0 0.0 10.0,10.0 0.0 10.0 0.0,10.0 0.0 10.0 10.0,10.0 10.0 0.0 0.0,10.0 10.0 0.0 10.0,10.0 10.0 10.0 0.0,10.0 10.0 10.0 10.0,other
0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0
0.0588235339708,0.0888166752123,0.0876532373824,0.0588235294118,0.0588235294118,0.0588237040632,0.0588237205825,0.0588235294118,0.0588235294118,0.0588236873219,0.058823676759,0.0588235294118,0.0588235294118,0.0588235294128,0.0588235294127,0.0588235294118,0.0
0.0540535785564,0.123133511675,0.120115583499,0.0540535736565,0.0540535736565,0.0540538027399,0.0540538229656,0.0540535736565,0.0540535736565,0.0540537751739,0.0540537624791,0.0540535736565,0.0540535736565,0.0540535736576,0.0540535736574,0.0540535736565,0.0
0.0481912894095,0.165461563289,0.159859597395,0.0481912849777,0.0481912849777,0.0481915097065,0.0481915286999,0.0481912849777,0.0481912849777,0.0481914792614,0.0481914674379,0.0481912849777,0.0481912849777,0.0481912849787,0.0481912849785,0.0481912849777,0.0
0.0414480720927,0.21423081535,0.205495483242,0.0414480682778,0.0414480682778,0.0414482661962,0.0414482826018,0.0414480682778,0.0414480682778,0.041448238108,0.0414482279076,0.0414480682778,0.0414480682778,0.0414480682787,0.0414480682785,0.0414480682778,0.0
0.0342576659958,0.266181836527,0.254210265069,0.0342576628425,0.0342576628425,0.034257827254,0.0342578407967,0.0342576628425,0.0342576628425,0.0342578035988,0.0342577951741,0.0342576628425,0.0342576628425,0.0342576628433,0.0342576628431,0.0342576628425,0.0
0.0271841235439,0.317051969125,0.302369845068,0.0271841210418,0.0271841210418,0.0271842516333,0.0271842623725,0.0271841210417,0.0271841210418,0.0271842327818,0.0271842260989,0.0271841210417,0.0271841210417,0.0271841210423,0.0271841210422,0.0271841210417,0.0
0.0207560944905,0.362835739998,0.346578588766,0.02075609258,0.02075609258,0.0207561923108,0.0207562005089,0.02075609258,0.02075609258,0.0207561779035,0.0207561728013,0.02075609258,0.02075609258,0.0207560925805,0.0207560925804,0.02075609258,0.0
0.015322058872,0.400896363144,0.384594555476,0.0153220574617,0.0153220574617,0.0153221310857,0.0153221371371,0.0153220574617,0.0153220574617,0.015322120448,0.0153221166816,0.0153220574617,0.0153220574617,0.015322057462,0.015322057462,0.0153220574617,0.0
0.0110019848346,0.430341262994,0.415630764658,0.0110019838219,0.0110019838219,0.0110020366882,0.0110020410333,0.0110019838219,0.0110019838219,0.0110020290493,0.0110020263449,0.0110019838219,0.0110019838219,0.0110019838222,0.0110019838221,0.0110019838219,0.0
0.00773214243094,0.451679875761,0.440070000425,0.00773214171924,0.00773214171924,0.00773217887354,0.00773218192722,0.00773214171924,0.00773214171924,0.00773217350486,0.00773217160421,0.00773214171924,0.00773214171924,0.0077321417194,0.00773214171938,0.00773214171924,0.0
0.00534805978815,0.466186224816,0.458940848384,0.00534805929589,0.00534805929589,0.0053480849943,0.00534808710642,0.00534805929589,0.00534805929589,0.00534808128093,0.00534807996632,0.00534805929589,0.00534805929589,0.005348059296,0.00534805929598,0.00534805929589,0.0
0.00365679304083,0.475344022981,0.473460813069,0.00365679270424,0.00365679270424,0.00365681027582,0.00365681172,0.00365679270424,0.00365679270424,0.00365680773676,0.00365680683788,0.00365679270424,0.00365679270424,0.00365679270432,0.00365679270431,0.00365679270424,0.0
0.00248021687535,0.48051590294,0.484761019176,0.00248021664706,0.00248021664706,0.00248022856497,0.00248022954449,0.00248021664706,0.00248021664706,0.00248022684285,0.00248022623319,0.00248021664706,0.00248021664706,0.00248021664711,0.0024802166471,0.00248021664706,0.0
0.00167279091908,0.482809564397,0.493771334658,0.00167279076511,0.00167279076511,0.00167279880319,0.00167279946382,0.00167279076511,0.00167279076511,0.0016727976417,0.00167279723051,0.00167279076511,0.00167279076511,0.00167279076514,0.00167279076514,0.00167279076511,0.0
0.00112387855872,0.483062449236,0.501203232078,0.00112387845527,0.00112387845527,0.00112388385572,0.00112388429958,0.00112387845527,0.00112387845527,0.00112388307537,0.0011238827991,0.00112387845527,0.00112387845527,0.00112387845529,0.00112387845529,0.00112387845527,0.0
0.000753099131766,0.481879268176,0.507577331338,0.000753099062447,0.000753099062447,0.000753102681234,0.000753102978656,0.000753099062447,0.000753099062447,0.000753102158325,0.000753101973206,0.000753099062447,0.000753099062447,0.000753099062463,0.000753099062461,0.000753099062447,0.0
0.000503734780397,0.479683737704,0.513263966916,0.000503734734032,0.000503734734031,0.000503737154575,0.000503737353515,0.000503734734031,0.000503734734031,0.00050373680481,0.000503736680988,0.000503734734031,0.000503734734031,0.000503734734042,0.00050373473404,0.000503734734031,0.0
0.000336522222379,0.476766783816,0.518521899423,0.000336522191404,0.000336522191404,0.000336523808459,0.000336523941361,0.000336522191404,0.000336522191404,0.000336523574797,0.000336523492077,0.000336522191404,0.000336522191404,0.000336522191411,0.00033652219141,0.000336522191404,0.0
0.000224621855537,0.473325328157,0.523529962095,0.000224621834861,0.000224621834861,0.000224622914213,0.000224623002923,0.000224621834861,0.000224621834861,0.000224622758249,0.000224622703035,0.000224621834861,0.000224621834861,0.000224621834866,0.000224621834865,0.000224621834861,0.0
0.000149839475142,0.469491245446,0.528410999387,0.000149839461351,0.000149839461351,0.000149840181358,0.000149840240534,0.00014983946135,0.000149839461351,0.000149840077319,0.000149840040487,0.00014983946135,0.00014983946135,0.000149839461354,0.000149839461353,0.00014983946135,0.0
9.9909955801e-05,0.465352070126,0.533249188816,9.99099466049e-05,9.99099466049e-05,9.99104266917e-05,9.99104661491e-05,9.99099466049e-05,9.99099466049e-05,9.99103573207e-05,9.9910332762e-05,9.99099466049e-05,9.99099466049e-05,9.9909946607e-05,9.99099466067e-05,9.99099466049e-05,0.0
6.65957930786e-05,0.460965418016,0.538102239763,6.65957869488e-05,6.65957869488e-05,6.65961069546e-05,6.65961332552e-05,6.65957869488e-05,6.65957869488e-05,6.6596060715e-05,6.65960443452e-05,6.65957869488e-05,6.65957869488e-05,6.65957869502e-05,6.659578695e-05,6.65957869488e-05,0.0
4.43782959026e-05,0.456368865515,0.543009837597,4.43782918179e-05,4.43782918179e-05,4.43785050643e-05,4.43785225906e-05,4.43782918178e-05,4.43782918179e-05,4.43784742511e-05,4.43784633427e-05,4.43782918178e-05,4.43782918178e-05,4.43782918188e-05,4.43782918187e-05,4.43782918178e-05,0.0
2.95664466115e-05,0.451586646471,0.54799942278,2.956644389e-05,2.956644389e-05,2.95665859626e-05,2.95665976392e-05,2.956644389e-05,2.956644389e-05,2.95665654339e-05,2.95665581663e-05,2.956644389e-05,2.956644389e-05,2.95664438907e-05,2.95664438906e-05,2.956644389e-05,0.0
1.96944342226e-05,0.446634162364,0.553090115226,1.96944324098e-05,1.96944324098e-05,1.96945270454e-05,1.96945348233e-05,1.96944324098e-05,1.96944324098e-05,1.96945133712e-05,1.96945085303e-05,1.96944324098e-05,1.96944324098e-05,1.96944324102e-05,1.96944324101e-05,1.96944324098e-05,0.0
1.31162504254e-05,0.441521008655,0.558295363619,1.31162492181e-05,1.31162492181e-05,1.31163122443e-05,1.31163174243e-05,1.31162492181e-05,1.31162492181e-05,1.31163031376e-05,1.31162999136e-05,1.31162492181e-05,1.31162492181e-05,1.31162492184e-05,1.31162492183e-05,1.31162492181e-05,0.0
8.73373637508e-06,0.436253002534,0.56362472501,8.73373557119e-06,8.73373557118e-06,8.7337775385e-06,8.73378098771e-06,8.73373557118e-06,8.73373557118e-06,8.73377147472e-06,8.73376932797e-06,8.73373557118e-06,8.73373557118e-06,8.73373557137e-06,8.73373557134e-06,8.73373557118e-06,0.0
5.81452905335e-06,0.430833542447,0.569085054048,5.81452851815e-06,5.81452851815e-06,5.8145564581e-06,5.81455875443e-06,5.81452851815e-06,5.81452851815e-06,5.81455242121e-06,5.81455099202e-06,5.81452851815e-06,5.81452851815e-06,5.81452851828e-06,5.81452851826e-06,5.81452851815e-06,0.0
3.87035907516e-06,0.425264522311,0.574681292597,3.87035871891e-06,3.87035871891e-06,3.87037731675e-06,3.87037884526e-06,3.87035871891e-06,3.87035871891e-06,3.87037462973e-06,3.87037367843e-06,3.87035871891e-06,3.87035871891e-06,3.87035871899e-06,3.87035871898e-06,3.87035871891e-06,0.0
2.57577029689e-06,0.419546949888,0.580416989285,2.5757700598e-06,2.5757700598e-06,2.57578243688e-06,2.57578345413e-06,2.5757700598e-06,2.5757700598e-06,2.57578064872e-06,2.57578001563e-06,2.5757700598e-06,2.5757700598e-06,2.57577005986e-06,2.57577005985e-06,2.5757700598e-06,0.0
1.71387105858e-06,0.413681369154,0.586294636622,1.71387090083e-06,1.71387090083e-06,1.71387913632e-06,1.71387981318e-06,1.71387090083e-06,1.71387090083e-06,1.71387794658e-06,1.71387752535e-06,1.71387090083e-06,1.71387090083e-06,1.71387090087e-06,1.71387090086e-06,1.71387090083e-06,0.0
1.14014366118e-06,0.407668153092,0.592315884878,1.14014355624e-06,1.14014355624e-06,1.14014903485e-06,1.14014948513e-06,1.14014355624e-06,1.14014355624e-06,1.14014824345e-06,1.14014796324e-06,1.14014355624e-06,1.14014355624e-06,1.14014355626e-06,1.14014355626e-06,1.14014355624e-06,0.0
7.5830887032e-07,0.401507711016,0.598481672647,7.58308800523e-07,7.58308800522e-07,7.58312444345e-07,7.58312743823e-07,7.58308800522e-07,7.58308800522e-07,7.58311918051e-07,7.58311731694e-07,7.58308800522e-07,7.58308800522e-07,7.58308800539e-07,7.58308800536e-07,7.58308800522e-07,0.0
5.04233926451e-07,0.395200639619,0.604792301098,5.04233880039e-07,5.04233880039e-07,5.04236302982e-07,5.04236502119e-07,5.04233880039e-07,5.04233880039e-07,5.04235953084e-07,5.04235829178e-07,5.04233880039e-07,5.04233880039e-07,5.0423388005e-07,5.04233880048e-07,5.04233880039e-07,0.0
3.35205545624e-07,0.388747836947,0.61124747017,3.3520551477e-07,3.3520551477e-07,3.35207125498e-07,3.35207257881e-07,3.3520551477e-07,3.3520551477e-07,3.35206892949e-07,3.35206810588e-07,3.3520551477e-07,3.3520551477e-07,3.35205514777e-07,3.35205514776e-07,3.3520551477e-07,0.0
2.22780416795e-07,0.382150591906,0.617846289165,2.22780396289e-07,2.22780396289e-07,2.22781466792e-07,2.22781554775e-07,2.22780396289e-07,2.22780396289e-07,2.22781312291e-07,2.22781257563e-07,2.22780396289e-07,2.22780396289e-07,2.22780396294e-07,2.22780396293e-07,2.22780396289e-07,0.0
1.48020774158e-07,0.375410657428,0.624587270278,1.48020760533e-07,1.48020760533e-07,1.48021471802e-07,1.4802153026e-07,1.48020760533e-07,1.48020760533e-07,1.48021369199e-07,1.48021332845e-07,1.48020760533e-07,1.48020760533e-07,1.48020760537e-07,1.48020760536e-07,1.48020760533e-07,0.0
9.83198104408e-08,0.368530312472,0.631468311049,9.83198013911e-08,9.8319801391e-08,9.8320273837e-08,9.83203126664e-08,9.8319801391e-08,9.8319801391e-08,9.83202057338e-08,9.83201815949e-08,9.8319801391e-08,9.8319801391e-08,9.83198013931e-08,9.83198013928e-08,9.8319801391e-08,0.0
