0.0 0.0 0.0 0.0,0.0 0.0 0.0 10.0,0.0 0.0 10.0 0.0,0.0 0.0 10.0 10.0,0.0 10.0 0.0 0.0,0.0 10.0 0.0 10.0,0.0 10.0 10.0 0.0,0.0 10.0 10.0 10.0,10.0 0.0 0.0 0.0,10.0 0.0 0.0 10.0,10.0 0.0 10.0 0.0,10.0 0.0 10.0 10.0,10.0 10.0 0.0 0.0,10.0 10.0 0.0 10.0,10.0 10.0 10.0 0.0,10.0 10.0 10.0 10.0,other
0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0
0.0588813688911,0.0588235461243,0.0588235294119,0.0588235294118,0.0588422819258,0.058823544022,0.0588235294118,0.0588235294118,0.117534078446,0.058859635751,0.0588235295263,0.0588235294118,0.0588237798411,0.05882352959,0.0588235294118,0.0588235294118,0.0
0.0527147854531,0.0526397131018,0.052639693435,0.0526396934337,0.0526645863739,0.0526397106005,0.0526396934345,0.0526396934337,0.210250243866,0.0526933343228,0.0526396964074,0.0526396934337,0.0526403820246,0.0526396938122,0.0526396934338,0.0526396934337,0.0
0.0435642551233,0.0434972004123,0.0434971836778,0.0434971836051,0.0435197180086,0.043497198267,0.0434971836501,0.0434971836051,0.347397015619,0.0435502471699,0.0434978366762,0.0434971836051,0.0434990591242,0.0434971842251,0.0434971836258,0.0434971836051,0.0
0.0327551891308,0.0327042870394,0.0327043036098,0.0327042743806,0.0327214437455,0.032704285423,0.0327042920647,0.0327042743806,0.507456109271,0.0327463637203,0.034566406255,0.0327042743806,0.0327113467972,0.0327042753229,0.0327046000978,0.0327042743806,0.0
0.0316476417452,0.0315984607592,0.0315985233425,0.0315984485284,0.0316150373708,0.0315984591974,0.0315984928366,0.0315984485284,0.490745488642,0.031639115308,0.0667247276714,0.0315984485284,0.0316053227471,0.0315984494399,0.0316364868264,0.0315984485284,0.0
0.0296644455137,0.0296183464446,0.029618417033,0.0296183349802,0.0296338842864,0.0296183449807,0.0296183823815,0.0296183349802,0.460144412866,0.0296564535598,0.125048428992,0.0296183349802,0.0296247816943,0.0296183358347,0.0296624264926,0.0296183349802,0.0
0.0263668947801,0.0263259201627,0.026325983918,0.0263259099727,0.0263397307913,0.0263259188615,0.0263259524702,0.0263259099727,0.409015496931,0.0263597912459,0.222287464774,0.0263259099727,0.0263316400929,0.0263259107321,0.02636565535,0.0263259099727,0.0
0.021571755141,0.0215382322547,0.021538284432,0.0215382239179,0.021549531253,0.0215382311902,0.0215382586903,0.0215382239179,0.334631901635,0.0215659434712,0.36372308275,0.0215382239179,0.0215429119463,0.0215382245393,0.0215707470253,0.0215382239179,0.0
0.0158182811673,0.0157936992806,0.0157937375416,0.0157936931673,0.0158019846858,0.0157936985,0.0157937186655,0.0157936931673,0.245381130527,0.0158140195471,0.533426591019,0.0157936931673,0.0157971308362,0.015793693623,0.0158175419373,0.0157936931673,0.0
0.010315642927,0.0102996122368,0.010299637188,0.0102996082501,0.0103050154333,0.0102996117277,0.0102996248783,0.0102996082501,0.160021439569,0.0103128637785,0.695731499792,0.0102996082501,0.0103018500717,0.0102996085472,0.0103151608498,0.0102996082501,0.0
0.00608329970179,0.00607384614724,0.00607386086141,0.00607384379624,0.00607703249867,0.00607384584704,0.00607385360216,0.00607384379624,0.094367203528,0.00608166079346,0.820567996616,0.00607384379624,0.0060751658343,0.00607384397146,0.00608301541315,0.00607384379624,0.0
0.00334142955006,0.00333623690987,0.00333624499206,0.00333623561851,0.0033379871062,0.00333623674498,0.0033362410047,0.00333623561851,0.0518339351803,0.00334052933192,0.901441745808,0.00333623561851,0.00333696178643,0.00333623571476,0.00334127339625,0.00333623561851,0.0
0.00175731365814,0.00175458276186,0.00175458701241,0.00175458208271,0.00175550321937,0.00175458267514,0.0017545849154,0.00175458208271,0.027260333005,0.00175684021837,0.948166566549,0.00175458208271,0.00175496398656,0.00175458213333,0.00175723153424,0.00175458208271,0.0
0.000902034604387,0.000900632826774,0.000900635008597,0.000900632478165,0.000901105300495,0.00090063278226,0.000900633932192,0.000900632478165,0.0139928143071,0.000901791586272,0.973393736275,0.000900632478166,0.000900828510606,0.000900632504148,0.000901992449931,0.000900632478165,0.0
0.000457098139011,0.000456387800477,0.000456388906097,0.000456387623823,0.000456627222399,0.00045638777792,0.000456388360638,0.000456387623823,0.00709073615157,0.000456974991708,0.986517508779,0.000456387623823,0.000456486961546,0.000456387636989,0.000457076777609,0.000456387623823,0.0
0.000230100231682,0.000229742651882,0.000229743208444,0.000229742562956,0.000229863175321,0.000229742640527,0.000229742933864,0.000229742562956,0.00356943048336,0.000230038240131,0.993213001566,0.000229742562956,0.00022979256892,0.000229742569583,0.000230089478492,0.000229742562956,0.0
0.000115441867729,0.000115262469039,0.000115262748268,0.000115262424425,0.000115322935954,0.000115262463343,0.00011526261051,0.000115262424425,0.00179079229393,0.000115410766411,0.996594945734,0.000115262424425,0.000115287512543,0.00011526242775,0.000115436472826,0.000115262424425,0.0
5.78193729156e-05,5.77295205949e-05,5.77296604473e-05,5.77294982495e-05,5.7759805613e-05,5.77295177416e-05,5.7729591451e-05,5.77294982495e-05,0.00089692318302,5.78037957361e-05,0.998294569325,5.77294982496e-05,5.77420637018e-05,5.7729499915e-05,5.78166708639e-05,5.77294982495e-05,0.0
2.89343592297e-05,2.88893947274e-05,2.88894647133e-05,2.88893835452e-05,2.89045501598e-05,2.88893932996e-05,2.88894301857e-05,2.88893835452e-05,0.000448844327952,2.89265639928e-05,0.999146556918,2.88893835452e-05,2.88956716333e-05,2.88893843786e-05,2.89330070508e-05,2.88893835452e-05,0.0
1.44733557075e-05,1.44508638586e-05,1.44508988665e-05,1.44508582651e-05,1.44584448097e-05,1.44508631444e-05,1.44508815953e-05,1.44508582651e-05,0.000224517970631,1.44694564251e-05,0.99957309629,1.44508582651e-05,1.44540036514e-05,1.4450858682e-05,1.44726793294e-05,1.44508582651e-05,0.0
