0.0 0.0,0.0 1.0,0.0 2.0,0.0 3.0,0.0 4.0,1.0 0.0,1.0 1.0,1.0 2.0,1.0 3.0,1.0 4.0,2.0 0.0,2.0 1.0,2.0 2.0,2.0 3.0,2.0 4.0,3.0 0.0,3.0 1.0,3.0 2.0,3.0 3.0,3.0 4.0,4.0 0.0,4.0 1.0,4.0 2.0,4.0 3.0,4.0 4.0,other
0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.0
0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615384615,0.0384615506437,0.0387298681063,0.0384615526152,0.0387732930311,0.076342966373,0.0
0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092144,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358123092143,0.0358124486579,0.0379962552413,0.0358123446536,0.0364390629769,0.137693704183,0.0
0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334662467221,0.0334692916925,0.0594164309484,0.033466299055,0.0342031079078,0.170119935955,0.0
0.0315259411072,0.0315259411073,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315259411072,0.0315359941006,0.110826058748,0.0315259930188,0.0322315650776,0.163361566911,0.0
0.0283795588938,0.0283795588939,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283795588938,0.0283993105757,0.199348508008,0.0283796059788,0.0290157186331,0.147265678928,0.0
0.0236652966534,0.0236652966535,0.0236652966534,0.0236652966534,0.0236652966535,0.0236652966534,0.0236652966534,0.0236652966534,0.0236652966534,0.0236652966534,0.0236652966534,0.0236652966534,0.0236652966534,0.0236652966534,0.0236652966534,0.0236652966534,0.0236652966534,0.0236652966534,0.0236652966534,0.0236652966534,0.0237013906679,0.332326435715,0.0236653359302,0.0241957973391,0.122805107279,0.0
0.0177734524159,0.017773452416,0.0177734524159,0.0177734524159,0.017773452416,0.0177734524159,0.0177734524159,0.0177734524159,0.0177734524159,0.0177734524159,0.0177734524159,0.0177734524159,0.0177734524159,0.0177734524159,0.0177734524159,0.0177734524159,0.0177734524159,0.0177734524159,0.0177734524159,0.0177734524159,0.0178484054035,0.498506321743,0.0177734819143,0.0181718767288,0.0922308658917,0.0
0.0119051510094,0.0119051510095,0.0119051510094,0.0119051510094,0.0119051510095,0.0119051510094,0.0119051510094,0.0119051510094,0.0119051510094,0.0119051510094,0.0119051510094,0.0119051510094,0.0119051510094,0.0119051510094,0.0119051510094,0.0119051510094,0.0119051510094,0.0119051510094,0.0119051510094,0.0119051510094,0.0120942745988,0.663946717686,0.0119051707682,0.0121720266563,0.0617787901015,0.0
0.00729336507941,0.00729336507944,0.00729336507941,0.00729336507941,0.00729336507942,0.00729336507941,0.00729336507941,0.00729336507941,0.00729336507941,0.00729336507941,0.00729336507941,0.00729336507941,0.00729336507941,0.00729336507941,0.00729336507941,0.00729336507941,0.00729336507945,0.00729336507941,0.00729336507941,0.00729336507941,0.00776863828945,0.793766738107,0.00729337718409,0.00745685914359,0.0378470856873,0.0
0.00432972578421,0.00432972578423,0.00432972578421,0.00432972578421,0.00432972578421,0.00432972578421,0.00432972578421,0.00432972578421,0.00432972578421,0.00432972578421,0.00432972578421,0.00432972578421,0.00432972578421,0.00432972578421,0.00432972578421,0.00432972589365,0.00432972646196,0.00432972578421,0.00432972578421,0.00432972578421,0.00525307740813,0.876927864523,0.00432973297019,0.00442678447489,0.0224680241525,0.0
0.00261413843968,0.00261413843969,0.00261413843968,0.00261413843968,0.00261413843968,0.00261413843968,0.00261413843968,0.00261413843968,0.00261413843968,0.00261413843968,0.00261413843968,0.00261413843968,0.00261413843968,0.00261413843968,0.00261413843968,0.0026142210272,0.00261438243968,0.00261413843968,0.00261413843968,0.00261413843968,0.00397409386621,0.924890514206,0.00261414277832,0.00267273911484,0.013565414654,0.0
0.00162719657832,0.00162719657833,0.00162719657832,0.00162719657832,0.00162719657833,0.00162719657832,0.00162719657832,0.00162719657832,0.00162719657832,0.00162719657832,0.00162719657832,0.00162719657832,0.00162719657832,0.00162719657832,0.00162719657832,0.00163021182952,0.00163304632339,0.00162719657832,0.00162719657832,0.00162719657832,0.00331569318818,0.952396709992,0.00162719927896,0.0016636731538,0.00844392782472,0.0
0.00105118479295,0.00105118479296,0.00105118479295,0.00105118479295,0.00105118479296,0.00105118479295,0.00105118479295,0.00105118479295,0.00105118479295,0.00105118479295,0.00105118479295,0.00105118479295,0.00105118479295,0.00105118479295,0.00105118479295,0.00107165702011,0.00108284195193,0.00105118479295,0.00105118479295,0.00105118479295,0.00296028167634,0.968383098144,0.00105118653759,0.00107474901497,0.00545485938232,0.0
0.000713566199524,0.000713566199527,0.000713566199524,0.000713566199524,0.000713566199525,0.000713566199524,0.000713566199524,0.000713566199524,0.000713566199524,0.000713566199524,0.000713566199524,0.000713566199524,0.000713566199524,0.000713566199524,0.000713566199524,0.000771231634158,0.000792648441034,0.000713566199524,0.000713566199524,0.000713566199524,0.00276143699005,0.977684489358,0.000713567383819,0.000729562085752,0.00370287251535,0.0
0.000509301520711,0.000509301520714,0.000509301520711,0.000509301520711,0.000509301520712,0.000509301520711,0.000509301520711,0.000509301520711,0.000509301520711,0.000509301520711,0.000509301520711,0.000509301520711,0.000509301520711,0.000509301520711,0.000509301520711,0.000613000317705,0.000642839139533,0.000509301520711,0.000509301520711,0.000509301520711,0.00264315771785,0.98326066236,0.000509302365991,0.000520718442065,0.00264289228431,0.0
0.000378127153234,0.000378127153235,0.000378127153234,0.000378127153234,0.000378127153234,0.000378127153234,0.000378127153234,0.000378127153234,0.000378127153234,0.000378127153234,0.000378127153234,0.000378127153234,0.000378127153234,0.000378127153234,0.000378127153234,0.000527415372896,0.000563895374236,0.000378127153234,0.000378127153234,0.000378127153234,0.00256657424398,0.986808899047,0.000378127780805,0.000386603562187,0.00196219586066,0.0
0.000288786937114,0.000288786937115,0.000288786937114,0.000288786937114,0.000288786937114,0.000288786937114,0.000288786937114,0.000288786937114,0.000288786937114,0.000288786937114,0.000288786937114,0.000288786937114,0.000288786937114,0.000288786937114,0.000288786937114,0.000480268975196,0.000522465279011,0.000288786937114,0.000288786937114,0.000288786937114,0.00251289294928,0.989203572635,0.000288787416409,0.000295260622377,0.00149858725503,0.0
0.000225033658047,0.000225033658048,0.000225033658047,0.000225033658047,0.000225033658048,0.000225033658047,0.000225033658047,0.000225033658047,0.000225033658047,0.000225033658047,0.000225033658047,0.000225033658047,0.000225033658047,0.000225033658047,0.000225033658047,0.000455266961637,0.000502877873842,0.000225033658047,0.000225033658047,0.000225033658047,0.00247275324791,0.990895628212,0.000225034031532,0.000230078197424,0.00116775563076,0.0
0.000177922374975,0.000177922374976,0.000177922374975,0.000177922374975,0.000177922374976,0.000177922374975,0.000177922374975,0.000177922374975,0.000177922374975,0.000177922374975,0.000177922374975,0.000177922374975,0.000177922374975,0.000177922374975,0.000177922374975,0.000444240595356,0.000497345083373,0.000177922374975,0.000177922374975,0.000177922374975,0.00244113592006,0.992131558689,0.00017792267027,0.000181910829122,0.000923283463541,0.0
0.000142191222683,0.000142191222683,0.000142191222683,0.000142191222683,0.000142191222683,0.000142191222683,0.000142191222683,0.000142191222683,0.000142191222683,0.000142191222683,0.000142191222683,0.000142191222683,0.000142191222683,0.000142191222683,0.000142191222683,0.000442810784037,0.000501730179498,0.000142191222683,0.000142191222683,0.000142191222683,0.00241513386864,0.993055447377,0.000142191458675,0.000145378697961,0.000737865625848,0.0
0.000114555203096,0.000114555203096,0.000114555203096,0.000114555203096,0.000114555203096,0.000114555203096,0.000114555203096,0.000114555203096,0.000114555203096,0.000114555203096,0.000114555203096,0.000114555203096,0.000114555203096,0.000114555203096,0.000114555203096,0.000448483547476,0.000513711446059,0.000114555203096,0.000114555203096,0.000114555203096,0.00239294476149,0.993756732584,0.000114555393221,0.000117123166652,0.000594455445502,0.0
9.28584743448e-05,9.28584743452e-05,9.28584743448e-05,9.28584743448e-05,9.28584743449e-05,9.28584743448e-05,9.28584743448e-05,9.28584743448e-05,9.28584743448e-05,9.28584743448e-05,9.28584743448e-05,9.28584743448e-05,9.28584743448e-05,9.28584743448e-05,9.28584743448e-05,0.000459766820241,0.000531935895064,9.28584743448e-05,9.28584743448e-05,9.28584743448e-05,0.00237338474707,0.994293795582,9.28586284606e-05,9.49400662025e-05,0.000481865722757,0.0
7.56267959659e-05,7.56267959663e-05,7.56267959659e-05,7.56267959659e-05,7.5626795966e-05,7.56267959659e-05,7.56267959659e-05,7.56267959659e-05,7.56267959659e-05,7.56267959659e-05,7.56267959659e-05,7.56267959659e-05,7.56267959659e-05,7.56267959659e-05,7.56267959659e-05,0.000475733010593,0.000555601638385,7.56267959659e-05,7.56267959659e-05,7.56267959659e-05,0.00235563710531,0.994706350631,7.56269214826e-05,7.73221083628e-05,0.000392446257114,0.0
6.18173645969e-05,6.18173645972e-05,6.18173645969e-05,6.18173645969e-05,6.1817364597e-05,6.18173645969e-05,6.18173645969e-05,6.18173645969e-05,6.18173645969e-05,6.18173645969e-05,6.18173645969e-05,6.18173645969e-05,6.18173645969e-05,6.18173645969e-05,6.18173645969e-05,0.000495788216432,0.000584238222908,6.18173645969e-05,6.18173645969e-05,6.18173645969e-05,0.00233911407038,0.995022340664,6.18174671943e-05,6.32031134337e-05,0.00032078568252,0.0
5.06717300575e-05,5.06717300577e-05,5.06717300575e-05,5.06717300575e-05,5.06717300576e-05,5.06717300575e-05,5.06717300575e-05,5.06717300575e-05,5.06717300575e-05,5.06717300575e-05,5.06717300575e-05,5.06717300575e-05,5.06717300575e-05,5.06717300575e-05,5.06717300575e-05,0.00051954327656,0.000617584374548,5.06717300575e-05,5.06717300575e-05,5.06717300575e-05,0.00232337670682,0.995261976845,5.06718141566e-05,5.18076291927e-05,0.000262948212318,0.0
4.16254214139e-05,4.16254214141e-05,4.16254214139e-05,4.16254214139e-05,4.1625421414e-05,4.16254214139e-05,4.16254214139e-05,4.16254214139e-05,4.16254214139e-05,4.16254214139e-05,4.16254214139e-05,4.16254214139e-05,4.16254214139e-05,4.16254214139e-05,4.16254214139e-05,0.000546737874394,0.000655516491788,4.16254214139e-05,4.16254214139e-05,4.16254214139e-05,0.00230808628545,0.995440213075,4.1625490499e-05,4.25585310617e-05,0.000216004666415,0.0
3.42502484261e-05,3.42502484262e-05,3.42502484261e-05,3.42502484261e-05,3.42502484261e-05,3.42502484261e-05,3.42502484261e-05,3.42502484261e-05,3.42502484261e-05,3.42502484261e-05,3.42502484261e-05,3.42502484261e-05,3.42502484261e-05,3.42502484261e-05,3.42502484261e-05,0.000577193671206,0.000698004937954,3.42502484261e-05,3.42502484261e-05,3.42502484261e-05,0.00229297361553,0.995568321909,3.42503052707e-05,3.50180301364e-05,0.000177733059141,0.0
2.82162115925e-05,2.82162115926e-05,2.82162115925e-05,2.82162115925e-05,2.82162115925e-05,2.82162115925e-05,2.82162115925e-05,2.82162115925e-05,2.82162115925e-05,2.82162115925e-05,2.82162115925e-05,2.82162115925e-05,2.82162115925e-05,2.82162115925e-05,2.82162115925e-05,0.000610784024246,0.000745086240146,2.82162115925e-05,2.82162115925e-05,2.82162115925e-05,0.00227781906634,0.995654932932,2.82162584225e-05,2.88487293753e-05,0.00014642094099,0.0
